2
Phi=90.0000000000002(deg)

Frequency	Theta	E Total. dB	E(Phi) . Amp dB	E(Theta) . Amp dB	E(Phi) . Phase	E(Theta) . Phase
1980000000	-3.1415926536	-9.44891018535084	-22.4649874476806	-9.67137027652946	-0.185543761263763	3.11439862799816
1980000000	-3.089232776	-9.29747420589528	-22.4685675093609	-9.51193802979864	-0.306665763484881	3.13592455285598
1980000000	-3.0368728985	-9.26389743421684	-22.3819516398049	-9.48106349202835	-0.43799410431612	-3.11761334132532
1980000000	-2.9845130209	-9.39505469885243	-22.2696240045141	-9.62508123747152	-0.564697388284313	-3.08249891493908
1980000000	-2.9321531434	-9.69728888423767	-22.1895028439307	-9.94911059043171	-0.677373361189191	-3.04489579773747
1980000000	-2.8797932658	-10.1249581166502	-22.1543310699264	-10.4060349572024	-0.774433491813801	-3.00808860299065
1980000000	-2.8274333882	-10.5950024867651	-22.1357245377211	-10.9107981899183	-0.861878784459923	-2.97488513098421
1980000000	-2.7750735107	-11.0114694793074	-22.0837513157959	-11.3647336674818	-0.950177428194967	-2.94608388395376
1980000000	-2.7227136331	-11.3100524608972	-21.9551882308807	-11.7015212628974	-1.05054724897401	-2.91801716409103
1980000000	-2.6703537556	-11.4666159510323	-21.7269503572652	-11.8962050827922	-1.16801904093065	-2.88367627490466
1980000000	-2.617993878	-11.5103358512269	-21.4097617210597	-11.9792307995584	-1.29868468762124	-2.83567989658275
1980000000	-2.5656340004	-11.4850797686691	-21.0544391746519	-11.9932499191011	-1.43147004271023	-2.77080023131316
1980000000	-2.5132741229	-11.4327362585053	-20.7439280077551	-11.9740509037792	-1.55480292047806	-2.69196862371174
1980000000	-2.4609142453	-11.3727653032888	-20.5621479576986	-11.9305092046555	-1.66122922994155	-2.60794628193067
1980000000	-2.4085543678	-11.3254405203489	-20.5525921156411	-11.8780341953717	-1.74961086097067	-2.52887280215
1980000000	-2.3561944902	-11.295454327179	-20.6918865131348	-11.8255786328234	-1.82352310792398	-2.46234229647245
1980000000	-2.3038346126	-11.2792950975769	-20.8850595138022	-11.7829674666046	-1.8882400343309	-2.40975882078904
1980000000	-2.2514747351	-11.2503392817667	-20.989324032992	-11.7379084607333	-1.94743207771317	-2.36575442839191
1980000000	-2.1991148575	-11.190095613023	-20.8812818873863	-11.683378924291	-1.99964050188812	-2.32144476884213
1980000000	-2.14675498	-11.0833747182007	-20.5254190242617	-11.6076122616813	-2.03829226343442	-2.26782448936678
1980000000	-2.0943951024	-10.9278818478874	-19.9988608646938	-11.5021057999694	-2.0568482729825	-2.19978608491959
1980000000	-2.0420352248	-10.738962519423	-19.4382818173438	-11.3683869177525	-2.05393832127547	-2.11864379025393
1980000000	-1.9896753473	-10.5362711938403	-18.9661665721409	-11.2092632344059	-2.03341165760597	-2.02940496674113
1980000000	-1.9373154697	-10.3330046144719	-18.646461883803	-11.0258224511417	-2.00129760104759	-1.93768911102804
1980000000	-1.8849555922	-10.1345188690203	-18.4960781736798	-10.819070936505	-1.96465586015571	-1.84780720369732
1980000000	-1.8325957146	-9.91833503798481	-18.4563647015306	-10.5734628581971	-1.92821481234621	-1.76073868257837
1980000000	-1.780235837	-9.66011595822065	-18.4591092793982	-10.2741994488188	-1.89474491266138	-1.67621308760472
1980000000	-1.7278759595	-9.34311278326566	-18.4191263614221	-9.91662552369088	-1.86233296541682	-1.59287294005338
1980000000	-1.6755160819	-8.97229239733567	-18.263063524089	-9.51632497461126	-1.82538625961154	-1.5090827642463
1980000000	-1.6231562044	-8.58107845389238	-17.9982607308843	-9.10851606813515	-1.77893880162677	-1.4232328329919
1980000000	-1.5707963268	-8.191376245895	-17.6702598331425	-8.7109099271278	-1.72055599394627	-1.33417510170379
1980000000	-1.5184364492	-7.81460030028084	-17.3455360373956	-8.32756383394568	-1.65177186812947	-1.24170448714502
1980000000	-1.4660765717	-7.43971789693937	-17.095925841201	-7.93722760403257	-1.57659511648601	-1.14809022032089
1980000000	-1.4137166941	-7.03802037215641	-16.9379700193021	-7.50685560810305	-1.49903814088628	-1.05671331137559
