2
Phi=90.0000000000002(deg)

Frequency	Theta	E Total. dB	E(Phi) . Amp dB	E(Theta) . Amp dB	E(Phi) . Phase	E(Theta) . Phase
1980000000	-3.1415926536	-8.37060210802472	-16.9841184092379	-9.01356239577806	0.675899728620525	-2.55531243149098
1980000000	-3.089232776	-8.14981473923869	-17.3587600653791	-8.70488469344222	0.628980716199837	-2.52321161398699
1980000000	-3.0368728985	-7.999495149116	-17.7714457424961	-8.48316418673855	0.546854930184409	-2.46834474277178
1980000000	-2.9845130209	-7.92401108891817	-18.1153207315386	-8.36084038073983	0.42850611326047	-2.39916283776867
1980000000	-2.9321531434	-7.9431156902108	-18.2950381715081	-8.36329194636698	0.290197408779691	-2.32600170410978
1980000000	-2.8797932658	-8.06986912716724	-18.2606529175582	-8.50675406637378	0.155325281930822	-2.25718157531211
1980000000	-2.8274333882	-8.30068609819236	-18.1031171010446	-8.78077836871876	0.0414404611461052	-2.19577390993306
1980000000	-2.7750735107	-8.57548716946329	-17.9127553003785	-9.11335209388073	-0.0507045338271873	-2.14050394206389
1980000000	-2.7227136331	-8.79914640534018	-17.7525239660783	-9.39025432302533	-0.132245434844802	-2.08654196418526
1980000000	-2.6703537556	-8.85774972472477	-17.6166673239081	-9.47795251367503	-0.216550304976089	-2.02951655524469
1980000000	-2.617993878	-8.69426399579277	-17.4831720643751	-9.30988131504366	-0.311028817987104	-1.96817118785253
1980000000	-2.5656340004	-8.34405233084757	-17.3235104471842	-8.93137061683648	-0.412031765299587	-1.90704887120013
1980000000	-2.5132741229	-7.92220731129606	-17.1591014848009	-8.47348070932533	-0.507644761078671	-1.85084493646711
1980000000	-2.4609142453	-7.5698669116922	-17.0673933631611	-8.08703724499148	-0.585707214195966	-1.80255672884414
1980000000	-2.4085543678	-7.38985518720948	-17.1101487775194	-7.87965044691377	-0.638453543538807	-1.76207022804041
1980000000	-2.3561944902	-7.4168683049076	-17.3076225216443	-7.88675301790536	-0.666035150439687	-1.72733633407458
1980000000	-2.3038346126	-7.62179267063398	-17.5995477326018	-8.08184628408964	-0.675274029101763	-1.69572373112459
1980000000	-2.2514747351	-7.91734254699577	-17.8520629467444	-8.38223168416407	-0.677289872614092	-1.66440541300897
1980000000	-2.1991148575	-8.19688955218294	-17.9418858974656	-8.68374503745627	-0.686595561498075	-1.63116394454976
1980000000	-2.14675498	-8.38093172248063	-17.8028137136392	-8.90776283548909	-0.710765540501196	-1.59456590781157
1980000000	-2.0943951024	-8.44344851415274	-17.4727188910684	-9.02360081856211	-0.746695535514107	-1.55388160321122
1980000000	-2.0420352248	-8.42903013855931	-17.0739123643235	-9.067006335906	-0.783631113184331	-1.50832790993339
