1
Frequency	Efficiency	Efficiency . dB
1980000000	0.307869920439424	-5.11632740539206
2000000000	0.36948472498709	-4.32403511236523
2020000000	0.402832885974703	-3.9487508227345
2040000000	0.251443794277444	-5.99559078453553
2060000000	0.14731307797969	-8.31758696183209
2080000000	0.114106594979129	-9.42689254089473
