2
Frequency=5850(MHz)

Phi	Theta	E Total. dB	E(Phi) . Amp dB	E(Theta) . Amp dB	E(Phi) . Phase	E(Theta) . Phase
0	-3.1415926536	-18.8334213853138	-18.9808376969011	-33.5993087533191	2.07768753076005	-0.395704126109549
0	-3.089232776	-21.7318585491461	-21.7398082944792	-49.1101437641841	1.98672568825304	1.13434160455724
0	-3.0368728985	-25.16258723375	-26.0879317312578	-32.3318561617395	1.98791554876899	2.46756225966085
0	-2.9845130209	-27.3950032732869	-31.8067372685002	-29.3474663284323	2.54311527117304	2.58809279653042
0	-2.9321531434	-27.2014091950163	-28.3140517942314	-33.6601460141464	-2.78788199012472	2.84288820420796
0	-2.8797932658	-22.9288912924642	-23.2785682071779	-34.0437302010826	-2.59919701961319	-1.05811052304175
0	-2.8274333882	-18.653779494515	-20.3374585353348	-23.5837059253772	-2.56982416891687	-0.670092995324392
0	-2.7750735107	-16.1190713255659	-18.7468575345263	-19.5488584185241	-2.53483804603562	-0.50858312684347
0	-2.7227136331	-15.204255679155	-18.0108031300924	-18.4283399216705	-2.44669144958174	-0.323993590613794
0	-2.6703537556	-15.5134296718575	-17.6354619455153	-19.6416522493801	-2.28655241143455	-0.0151236069299058
0	-2.617993878	-15.9323253866038	-17.0735495730252	-22.2945828113184	-2.07104334339185	0.680313954799991
0	-2.5656340004	-14.6938810219449	-16.0760666490777	-20.3388397356	-1.85737579518776	1.70953185969219
0	-2.5132741229	-12.3950432452093	-14.8760073512793	-16.0082699022153	-1.69021424437417	2.24696744577992
0	-2.4609142453	-10.5552977492207	-13.8457859585466	-13.3023956587308	-1.56890268060933	2.53306432130986
0	-2.4085543678	-9.60516326299478	-13.2085375926076	-12.0937338811486	-1.46766763803181	2.74808310822555
0	-2.3561944902	-9.55346162922279	-13.0414290077449	-12.1334642648191	-1.35627990602661	2.95359240730197
0	-2.3038346126	-10.3061086142135	-13.3094263815768	-13.3234020035334	-1.20443005665018	-3.08973575163561
0	-2.2514747351	-11.6031817177525	-13.8290630608963	-15.5715145830514	-0.982657427759554	-2.74686621246054
0	-2.1991148575	-12.7107783396577	-14.1798666341762	-18.1320001327411	-0.678097170631745	-2.17841697784861
0	-2.14675498	-12.5705798844462	-13.8543558523724	-18.4896182051546	-0.326207991911735	-1.41766779582945
0	-2.0943951024	-11.2930951451486	-12.8108556297892	-16.5957075851326	-0.00234920896511243	-0.826981065943025
0	-2.0420352248	-9.77049467609186	-11.4485712691049	-14.7122753899287	0.253478530917455	-0.431089317145953
0	-1.9896753473	-8.41273329489834	-10.11261565881	-13.3086410914613	0.446884599851337	-0.120118242603308
0	-1.9373154697	-7.269780849625	-8.94218729784765	-12.2236077690328	0.596000569363269	0.151515753303929
0	-1.8849555922	-6.32172743217235	-7.95723265328145	-11.3551710153346	0.71534995347468	0.394165604442001
0	-1.8325957146	-5.56538284170624	-7.15414865255592	-10.7028197395385	0.816179990045003	0.613872021425348
0	-1.780235837	-4.99553566276859	-6.52343400943664	-10.2740092139624	0.907076683906977	0.824177788209153
0	-1.7278759595	-4.5769410823341	-6.05001417600562	-9.98827902247338	0.996987036718384	1.04072147186223
0	-1.6755160819	-4.25184036132877	-5.71618943326545	-9.68485849008004	1.09324393080269	1.26908668710314
0	-1.6231562044	-3.95629309455918	-5.49227820352194	-9.2156473624845	1.20028507343392	1.49815495857836
0	-1.5707963268	-3.66436559859204	-5.34716601475891	-8.59614797337601	1.31921902532201	1.70615683047986
0	-1.5184364492	-3.40302105916881	-5.26537207453759	-7.97819939777357	1.44631398195364	1.88066154546466
0	-1.4660765717	-3.23494876379293	-5.25919973719621	-7.52303199754946	1.57625981219132	2.02466117685179
0	-1.4137166941	-3.21629171760497	-5.36989274228821	-7.29487624849853	1.70431659200431	2.14852113974688
0	-1.3613568166	-3.37753964811216	-5.66063502559436	-7.26179506775008	1.82885252788866	2.26142839582562
0	-1.308996939	-3.71244771892477	-6.19091244628497	-7.32892035402728	1.95198444451293	2.36638815222726
0	-1.2566370614	-4.20351135571174	-7.0217254488611	-7.41478776076079	2.07741525673736	2.45849015027108
0	-1.2042771839	-4.84182710937933	-8.23362192432723	-7.50145436421567	2.21099456273505	2.5308278285936
0	-1.1519173063	-5.66170168797811	-9.9827056959794	-7.66652278847706	2.36088090980004	2.57886801253114
0	-1.0995574288	-6.73738426169255	-12.5969906367501	-8.04179025641091	2.54732165195528	2.60247174145602
0	-1.0471975512	-8.14922006577354	-16.8854548369383	-8.77291534307855	2.85522184273597	2.60272704386117
0	-0.9948376736	-9.77568985524044	-22.9857096823466	-9.98819239854441	-2.47041958522582	2.57750348612469
0	-0.9424777961	-10.8359214912316	-18.023139147397	-11.7570145930982	-1.19945966249414	2.51868802781333
0	-0.8901179185	-10.2823287840297	-12.6376226336522	-14.0642752602885	-0.83995561897809	2.41549540908453
