2
Phi=90.0000000000002(deg)

Frequency	Theta	E Total. dB	E(Phi) . Amp dB	E(Theta) . Amp dB	E(Phi) . Phase	E(Theta) . Phase
5850000000	-3.1415926536	-16.3939199029618	-21.1259392952899	-18.1745625117638	-2.37301924495599	2.54394686562008
5850000000	-3.089232776	-16.4100361471197	-21.6792875725912	-17.9418287938036	-2.1326494406999	2.47924848342475
5850000000	-3.0368728985	-16.6586667126796	-21.8482841391504	-18.2245822219784	-1.87005018802009	2.45011064099755
5850000000	-2.9845130209	-17.6296661964511	-22.6947900367849	-19.2507605187703	-1.63612621289127	2.49401847176803
5850000000	-2.9321531434	-19.8352158035587	-26.0631682629551	-21.017628787313	-1.39060666778706	2.64238949790866
5850000000	-2.8797932658	-22.9486744737558	-38.02894231628	-23.085632481987	-0.285349813695364	2.92156209070776
5850000000	-2.8274333882	-21.8858945659568	-25.2682132623288	-24.5535439317826	1.53537345521335	-2.97802686849382
5850000000	-2.7750735107	-18.0139342058249	-19.0375988668337	-24.7919836318491	1.74115436344928	-2.59515845691304
5850000000	-2.7227136331	-15.5006212589059	-16.178061022339	-23.9040753283307	1.85602274916425	-2.29630616512953
5850000000	-2.6703537556	-14.3237826423902	-15.0857513352194	-22.2576699509595	1.94803343205518	-2.09775993423912
5850000000	-2.617993878	-13.9927348119861	-15.1237494851484	-20.3891370749996	2.03577043179071	-1.97721239747641
5850000000	-2.5656340004	-14.0656549168021	-15.8198629356309	-18.8503077388235	2.13421709183961	-1.89515089768917
5850000000	-2.5132741229	-14.2622525717259	-16.6402553803138	-18.0128546903042	2.25381136203155	-1.81423148352645
5850000000	-2.4609142453	-14.5459580791483	-17.1349340065246	-18.0228910800856	2.3930640631721	-1.7009005985989
5850000000	-2.4085543678	-14.920152819824	-17.2289719776833	-18.7674834781259	2.53711910127882	-1.5204566153876
5850000000	-2.3561944902	-15.3169442147549	-17.2237624681424	-19.8102755757539	2.67749023336702	-1.24647778819136
5850000000	-2.3038346126	-15.6745614461853	-17.4414201440286	-20.4339061464103	2.82066650131471	-0.90618507026599
