1
Frequency	Efficiency	Efficiency . dB
6000000000	1.21479279897189	0.845022088504096
6050000000	0.751895379624636	-1.23842583893204
6100000000	0.781677628104066	-1.06972317529885
6150000000	0.79591598297115	-0.991327740434796
