2
Frequency=5850(MHz)

Phi	Theta	E Total. dB	E(Phi) . Amp dB	E(Theta) . Amp dB	E(Phi) . Phase	E(Theta) . Phase
0	-3.1415926536	-10.7980724642868	-12.5860373607391	-15.5156807395489	-2.21387154123574	1.81513817639161
0	-3.089232776	-10.9019102564574	-12.5234011690127	-15.9661577392633	-2.3167177030771	1.83226915661845
0	-3.0368728985	-11.7763095158265	-13.0161129682392	-17.8257887247132	-2.34606825404504	2.01278541595668
0	-2.9845130209	-12.3987011094409	-13.5861533560646	-18.6105891302413	-2.27636450448011	2.49487031277683
0	-2.9321531434	-12.0229054597489	-13.6962827159109	-16.97466641147	-2.1563828276613	2.85033869338002
0	-2.8797932658	-11.6932319772329	-13.5219839186477	-16.3318644497055	-2.0698780475348	2.97357732670091
0	-2.8274333882	-12.2000621320604	-13.6584657728789	-17.6479427131093	-2.02595330949917	3.14070096809004
0	-2.7750735107	-12.869673639642	-14.2801571841695	-18.4400079123286	-1.97269079314494	-2.60411090729602
0	-2.7227136331	-11.7473818373453	-14.9259386396795	-14.5957012467706	-1.85808750230961	-2.12617526124822
0	-2.6703537556	-9.36936783020391	-14.8674025010114	-10.8079169112765	-1.70248781582568	-2.03227103839288
0	-2.617993878	-7.74348444000158	-14.0963131567689	-8.88754629882529	-1.58703412912395	-2.07389550105347
0	-2.5656340004	-7.47112669320882	-13.2492279765185	-8.80445223624587	-1.53495152082985	-2.15253181581836
0	-2.5132741229	-8.48354988942787	-12.7448400972627	-10.523788268806	-1.51598594505259	-2.2263895569688
0	-2.4609142453	-10.3198286672122	-12.6610895121017	-14.1213408570631	-1.50657139079038	-2.2006762388231
0	-2.4085543678	-11.8597698457902	-12.9711766701792	-18.3227413612626	-1.50298435309876	-1.72290662574617
0	-2.3561944902	-11.6178670004372	-13.6696650002285	-15.8599479724815	-1.50411583267848	-1.02302981133095
0	-2.3038346126	-10.1706410813762	-14.7163674679874	-12.0488445749295	-1.48791725245714	-0.869291699074753
0	-2.2514747351	-9.21748701522341	-15.7792221212544	-10.3005086664256	-1.40724543134905	-0.886494859878252
0	-2.1991148575	-9.39967848217203	-16.0894675791577	-10.4471080030038	-1.24672746186555	-0.930691129837553
0	-2.14675498	-10.4883053029763	-15.2674777880727	-12.2452433889016	-1.0977600529033	-0.938597873702223
0	-2.0943951024	-11.6122165844921	-14.0892837304969	-15.2305061513417	-1.04288225393759	-0.783356516581281
0	-2.0420352248	-11.7309253953766	-13.3262391936649	-16.8535743429618	-1.06959892062292	-0.271319470211625
0	-1.9896753473	-10.6819439562972	-13.155325707546	-14.3050311934496	-1.1409548144011	0.217554119134008
0	-1.9373154697	-9.19311253275123	-13.3806431394919	-11.2781889447856	-1.22791051659244	0.435299198131226
0	-1.8849555922	-7.95268299158059	-13.7425476594606	-9.2817890860715	-1.30851716754927	0.552951924449802
0	-1.8325957146	-7.15389045624743	-14.168578252073	-8.11676604791987	-1.37104566070926	0.635965226193725
0	-1.780235837	-6.66173076481131	-14.8341773672997	-7.37940853925133	-1.41642303574452	0.694319064339598
0	-1.7278759595	-6.23912786922571	-15.8929843152896	-6.73692307669302	-1.45078573639077	0.734849227131065
0	-1.6755160819	-5.71628538491061	-17.1870032591356	-6.03740710449422	-1.47415068321874	0.774770818000398
0	-1.6231562044	-5.12174200561557	-18.1639679169857	-5.34283212299268	-1.47741021294747	0.824780853184419
0	-1.5707963268	-4.62877355258472	-18.3562367807442	-4.81688251521884	-1.45325728549487	0.877128141147473
0	-1.5184364492	-4.3836658311847	-18.0156968220528	-4.57604799825988	-1.40781931226232	0.917269132989577
0	-1.4660765717	-4.41473751443492	-17.78032096325	-4.61958376584003	-1.3506152852992	0.941286746961373
0	-1.4137166941	-4.61457887400636	-17.8551386128835	-4.82555556094459	-1.29580166047772	0.959056583928117
0	-1.3613568166	-4.81891796937311	-17.9417648775271	-5.03583842073377	-1.27404929614522	0.984180410155655
0	-1.308996939	-4.90479861173335	-17.6645999331019	-5.14115559181416	-1.30928319745402	1.01227364567603
0	-1.2566370614	-4.85911030710519	-17.1743580597677	-5.12172816974163	-1.37127594367029	1.02066539114705
0	-1.2042771839	-4.71631550521517	-17.1376612391183	-4.97240471526606	-1.40824903880603	0.992823378567801
0	-1.1519173063	-4.45777031412894	-18.2311723712507	-4.64385696337293	-1.39988093264405	0.941360044482504
0	-1.0995574288	-4.04870807894972	-20.8892582111502	-4.13954517384635	-1.38054862357064	0.898268827645174
0	-1.0471975512	-3.53570440874006	-25.5521978976403	-3.563088823484	-1.57452001623559	0.883815517523635
0	-0.9948376736	-3.04082149071701	-26.4465245862562	-3.06069191516861	-2.62606801275098	0.895455584576628
0	-0.9424777961	-2.66504920259033	-19.1792607377382	-2.76305556278371	-3.12814487466598	0.924051332304913
0	-0.8901179185	-2.47722148792863	-13.8881938296852	-2.80296241490637	3.05767894821361	0.967627121587762
0	-0.837758041	-2.4959701118162	-10.1744985445624	-3.30867571008684	3.04863386614285	1.02425209764757
0	-0.7853981634	-2.64134680421285	-7.44565939414221	-4.38580349804327	3.09099877393817	1.07127770201691
0	-0.7330382858	-2.68005425601536	-5.3935008767448	-6.00899683369639	-3.11209637088094	1.04126979111368
0	-0.6806784083	-2.28901339690379	-3.85837147554522	-7.47071156070294	-3.01878874704284	0.839737920610217
0	-0.6283185307	-1.42948854647407	-2.75907187223437	-7.21802057002952	-2.93851181562567	0.553805581532021
0	-0.5759586532	-0.508314765714287	-1.9639370660385	-5.96317268453318	-2.88490705990278	0.447297870757423
0	-0.5235987756	0.141405034618422	-1.22591072580009	-5.54348587279385	-2.85316916108172	0.539153308291173
0	-0.47123889804	0.599876795040767	-0.311118056618155	-6.6303451761276	-2.8227919431444	0.747614423150616
0	-0.41887902048	1.14308176772327	0.775703628799267	-9.76602250972958	-2.77305961643248	0.986123344683081
0	-0.36651914292	1.87019329462111	1.8171871318723	-17.2908622868829	-2.69724668587606	1.01166934796341
0	-0.31415926536	2.59257559020012	2.56320738208869	-19.121168861625	-2.59421490090081	-0.679949228462625
0	-0.2617993878	3.11550548826411	2.98227774915872	-12.0828346246818	-2.46485751933203	-0.754983888363218
0	-0.20943951024	3.3710408884486	3.21013229960436	-11.021215854095	-2.31147011570573	-0.522057827904361
0	-0.15707963268	3.52158748311574	3.45204206948164	-14.4682969891612	-2.14914369802612	-0.268098452129818
0	-0.10471975512	3.75673478404574	3.75491707215517	-30.0267666715502	-1.99536661858054	-1.1686118519844
0	-0.05235987756	4.0387968207311	3.96348322919955	-13.6079150831226	-1.85484895115735	-2.40838585577945
0	-4.4408920985E-16	4.15625859380353	3.91420237805902	-8.50288811804041	-1.71511752076552	-2.16743595165194
0	0.05235987756	3.91232861536565	3.58552280632099	-7.48499510451879	1.57812908749049	1.21385431457686
0	0.10471975512	3.32772980378132	3.11997878699534	-9.9781431592248	1.73888360633902	1.36600824972367
0	0.15707963268	2.75552013157828	2.70877716102373	-16.9485104174362	1.88756949435279	0.987517298359556
0	0.20943951024	2.57521257995225	2.46365812634149	-13.3834192337635	2.0027149736847	-0.0867080068457718
0	0.2617993878	2.75652048478524	2.41980169989358	-8.51592084483396	2.08408456320849	0.0364469098202737
0	0.31415926536	3.05596665792377	2.56504935239556	-6.65493975807432	2.1491997206508	0.397207453416807
0	0.36651914292	3.29597946404647	2.8503246327294	-6.81279957323244	2.2115604790112	0.799961744768963
0	0.41887902048	3.44470811000339	3.20687416401839	-9.28877088457455	2.27123466517351	1.22849756362154
0	0.47123889804	3.63002257533672	3.57354829104798	-15.2575197237887	2.32573040637594	1.78466504816286
0	0.5235987756	3.97235390347736	3.96956521810511	-27.9528882912151	2.37813454278431	-2.94167381382669
0	0.5759586532	4.41683510230743	4.39916782289937	-19.4981418811502	2.43767253666506	-0.642689390015092
0	0.6283185307	4.90271007027371	4.83433947544194	-13.1605799089643	2.50795021885011	0.213101822119362
0	0.6806784083	5.31752819375875	5.17111935034607	-9.47764058953584	2.58509736787082	0.822885860284684
0	0.7330382858	5.52057971516779	5.29957660845527	-7.52331257500331	2.65962477722522	1.35598303829889
0	0.7853981634	5.47261262769576	5.18313096732513	-6.43295681353181	2.72386029588375	1.85938054726522
0	0.837758041	5.25342972924741	4.90335588251162	-5.85667792927576	2.77381052002419	2.29662373814843
0	0.8901179185	4.95113511927159	4.59186421942602	-6.05088473237375	2.80778281316595	2.64975820449358
0	0.9424777961	4.64639705109502	4.35672148727238	-7.25636020435922	2.82838300759911	2.94810864072366
0	0.9948376736	4.37219190209045	4.19220862257781	-9.54301045466241	2.84162361525478	-3.0599264093575
0	1.0471975512	4.11304677414574	4.0344597243778	-13.3505207588967	2.85434955404528	-2.80709072751804
0	1.0995574288	3.84593592769705	3.83437077940069	-21.9061764165433	2.8700950098202	-2.607431214684
0	1.1519173063	3.62302697499418	3.61404118805416	-23.2237470876105	2.88925471207571	0.759568354655448
0	1.2042771839	3.46970620207894	3.37970138274979	-13.4104039556814	2.90923700910873	0.877916784517095
0	1.2566370614	3.31510926094083	3.09014105478236	-9.65352094795965	2.92853214829578	1.00437007600569
0	1.308996939	3.03285633842696	2.65481882389058	-7.75728551056619	2.94744763488538	1.12910760023101
0	1.3613568166	2.58501469049723	2.03087404421324	-6.63075299694167	2.96608596752641	1.22631470353642
0	1.4137166941	2.04158329165703	1.27564129683345	-5.87164491574691	2.97942480481996	1.25949055545719
0	1.4660765717	1.47714905187312	0.492867327034371	-5.45234981322769	2.97653717426744	1.21568727846894
0	1.5184364492	0.881443561706896	-0.274083227117191	-5.43355985904859	2.9477998794309	1.11099420962266
0	1.5707963268	0.176373692770684	-1.09412572658756	-5.78149894654757	2.8937254947412	0.968438834756568
0	1.6231562044	-0.673964027108761	-2.07173715189091	-6.27759832629073	2.82441817515096	0.801713731837632
0	1.6755160819	-1.5616551485763	-3.21144932005324	-6.56401559574326	2.7503085725853	0.617650674913935
0	1.7278759595	-2.26125396338293	-4.33809778368133	-6.46217711616457	2.67683966552556	0.422134315422694
0	1.780235837	-2.67902377148451	-5.21855292232516	-6.21740041254206	2.60358128001685	0.219223700060903
0	1.8325957146	-3.04321482122715	-5.83200762911616	-6.28692972017189	2.52709899074592	0.00247473200717591
0	1.8849555922	-3.70468112226266	-6.43916521300119	-7.00950880612249	2.44803672757035	-0.241934697967343
0	1.9373154697	-4.87651244608887	-7.33526779472324	-8.51873324951205	2.37314201999875	-0.532508200563017
0	1.9896753473	-6.53669210347621	-8.58259926447056	-10.7885451895253	2.31800739886255	-0.900489945302527
0	2.0420352248	-8.3662176339978	-9.92480222448504	-13.5727683599326	2.30452022266406	-1.41355448323805
0	2.0943951024	-9.69510980570181	-10.9644448177274	-15.6564106902177	2.34769894246113	-2.17705060459579
0	2.14675498	-9.83720951581038	-11.4976062403349	-14.8167143024129	2.43891650890233	-3.04088305388358
0	2.1991148575	-8.98948835508791	-11.5617960855946	-12.4869587090317	2.56240871906678	2.57986904580086
0	2.2514747351	-7.95029443631858	-11.0753484612093	-10.8487945896218	2.69251100651778	2.04988250946065
0	2.3038346126	-7.17185311273049	-9.96220886724397	-10.4138331235929	2.76973951310114	1.52511100589544
0	2.3561944902	-6.64592151374057	-8.58734488071556	-11.0771724379768	2.74711164345214	0.913834767931205
0	2.4085543678	-6.20530783903641	-7.47503843639688	-12.1654436355354	2.6379621309766	0.146763196243463
0	2.4609142453	-5.88369487308536	-6.95386159580523	-12.491124765491	2.48138931188878	-0.736228164685828
0	2.5132741229	-5.8963970113978	-7.13780615547121	-11.94101990799	2.31001899626125	-1.57169470535906
0	2.5656340004	-6.36033134107033	-7.896235781029	-11.6198757418427	2.15081341923972	-2.29364121737617
0	2.617993878	-7.2786142806976	-8.85859823271432	-12.4359987359254	2.02985567434276	-2.94522327328136
0	2.6703537556	-8.47077284301397	-9.53629835253969	-15.0948530393612	1.9562016236877	2.66630022021213
0	2.7227136331	-9.40663658575929	-9.77350867017092	-20.3214778260292	1.89858733773198	1.72110246421236
0	2.7750735107	-9.68738900143038	-9.96675699170418	-21.7424009136771	1.81528600735018	-0.00971125666906993
0	2.8274333882	-9.62167069944217	-10.6236088151879	-16.4824468254493	1.69369317868472	-1.04135835633134
0	2.8797932658	-9.67788487977879	-11.8836858184104	-13.676384561768	1.54652604424467	-1.57255682714895
0	2.9321531434	-10.2632194042174	-13.3582951706348	-13.1903667694542	1.40001524267161	-1.8819777934067
0	2.9845130209	-11.444474267484	-14.2561054769574	-14.6629685988472	1.28008115554517	-1.97038934034565
0	3.0368728985	-12.1620061247065	-14.0616355215654	-16.6684089436034	1.17632359186403	-1.75001595861434
0	3.089232776	-11.5402177820818	-13.2390027108274	-16.438417242246	1.05723133803759	-1.4254831130945
0	3.1415926536	-10.7980724642868	-12.5860373607391	-15.5156807395489	0.927721112354056	-1.32645447719818
0.05235987756	-3.1415926536	-10.7975891600671	-12.3899967124256	-15.9267925972807	-2.18547928912247	1.87483823487002
0.05235987756	-3.089232776	-10.9409020321596	-12.4110165114287	-16.3595754687956	-2.2826370029187	1.90995397076088
0.05235987756	-3.0368728985	-11.8441623268811	-13.0109071427688	-18.1225665032985	-2.31222158814456	2.12268353115446
0.05235987756	-2.9845130209	-12.4711157397208	-13.708961457851	-18.5265257819428	-2.23940609158817	2.61608186595445
0.05235987756	-2.9321531434	-12.0667587605667	-13.8843599791188	-16.7267667717746	-2.10527866188315	2.95361503819598
0.05235987756	-2.8797932658	-11.6578863913221	-13.6670880809004	-15.9714334894	-2.00251349474042	3.07899652938039
0.05235987756	-2.8274333882	-12.0198859186056	-13.715013544548	-16.9257354891132	-1.9504470949223	-3.03780322205441
0.05235987756	-2.7750735107	-12.5776027113858	-14.2716395101908	-17.4857378646178	-1.89836837482057	-2.57921587823551
0.05235987756	-2.7227136331	-11.663780455501	-14.9743238662649	-14.3932584288885	-1.79222017040283	-2.13145233740416
0.05235987756	-2.6703537556	-9.52942195429708	-15.1012929347214	-10.9393159769891	-1.63535869536938	-2.00229357992782
0.05235987756	-2.617993878	-7.95266600207468	-14.4577136276545	-9.05187823838708	-1.4992554924204	-2.01415502707358
0.05235987756	-2.5656340004	-7.60582413591208	-13.5679276825345	-8.87488670069414	-1.42247228739597	-2.0696109331449
0.05235987756	-2.5132741229	-8.45574984823319	-12.8841965505281	-10.3987546413546	-1.39051705353964	-2.12518425410703
0.05235987756	-2.4609142453	-10.0761848402643	-12.5774706833176	-13.6631778275297	-1.38762817852337	-2.09658030551512
0.05235987756	-2.4085543678	-11.5250654451625	-12.7426055143092	-17.6426329318128	-1.40916938913899	-1.69921710831791
0.05235987756	-2.3561944902	-11.6160964684021	-13.4752566008647	-16.1972403694738	-1.4458678337945	-1.02722205334215
0.05235987756	-2.3038346126	-10.5404713838589	-14.7885477927421	-12.5886526881137	-1.46544827535419	-0.831806313783388
0.05235987756	-2.2514747351	-9.69747859149121	-16.3740183435538	-10.7485288920985	-1.40389330321273	-0.834163765137852
0.05235987756	-2.1991148575	-9.83947046628887	-17.1826975388189	-10.7245092510873	-1.22231564020429	-0.868620134860216
0.05235987756	-2.14675498	-10.84223447154	-16.3723920605048	-12.2682338440692	-1.04201077580517	-0.866489970789302
0.05235987756	-2.0943951024	-11.8841822508607	-14.923983054042	-14.8651804036264	-0.98619507067457	-0.72153846739839
0.05235987756	-2.0420352248	-12.0161321784542	-13.9064211624552	-16.5396101264649	-1.0232340908549	-0.297501814671446
0.05235987756	-1.9896753473	-11.1973069734418	-13.5525309803905	-14.9793504547773	-1.09769655954847	0.169391215944759
0.05235987756	-1.9373154697	-10.0190977763737	-13.6891423614318	-12.4567850268217	-1.17740383359402	0.436246922056511
0.05235987756	-1.8849555922	-8.93552421462466	-14.0473082913231	-10.5356694459077	-1.24969912752337	0.600503118538288
0.05235987756	-1.8325957146	-8.10980078064852	-14.4984147610084	-9.2431350286623	-1.31564743177498	0.717303116742328
0.05235987756	-1.780235837	-7.51318938387996	-15.148464724563	-8.33484959841397	-1.38175868081345	0.793335969723923
0.05235987756	-1.7278759595	-7.02177198911539	-16.1358000831597	-7.58994483083609	-1.45033653890818	0.838283990854274
0.05235987756	-1.6755160819	-6.48434599997355	-17.3335562605138	-6.85705104802067	-1.51234419663447	0.875212170238275
0.05235987756	-1.6231562044	-5.86665439821179	-18.2699237808145	-6.12384399226948	-1.54504792017366	0.920332895267699
0.05235987756	-1.5707963268	-5.29673933955941	-18.526180100183	-5.50827025691153	-1.53127300045117	0.967994322661655
0.05235987756	-1.5184364492	-4.9470596281669	-18.3246574650119	-5.15132645303431	-1.48236859540791	1.00362299793966
0.05235987756	-1.4660765717	-4.90362209962428	-18.2418920911047	-5.10979188630399	-1.41754465616818	1.02256279648248
0.05235987756	-1.4137166941	-5.09246500900831	-18.4970038961074	-5.29543861986137	-1.34981012053554	1.03476262492669
0.05235987756	-1.3613568166	-5.3181882639406	-18.786709873811	-5.51812407546016	-1.3032476572128	1.05326568220505
0.05235987756	-1.308996939	-5.39094207172526	-18.7053471029204	-5.59827545560757	-1.305088314343	1.07417116261057
0.05235987756	-1.2566370614	-5.25456263074428	-18.4036222761813	-5.47014481489701	-1.33675633568127	1.07591412869732
0.05235987756	-1.2042771839	-4.96958708456215	-18.6184962851268	-5.16120633038653	-1.34638212550558	1.04594279412694
0.05235987756	-1.1519173063	-4.58861698244624	-20.151509104208	-4.71096534341642	-1.30039418321416	0.998394346903448
0.05235987756	-1.0995574288	-4.12154356682701	-23.7816960045798	-4.16876377951864	-1.2101805400422	0.962175315873783
0.05235987756	-1.0471975512	-3.61083001747687	-32.2301042913086	-3.61680250806765	-1.38474523916286	0.952926739359869
0.05235987756	-0.9948376736	-3.13612201356667	-28.086337007838	-3.15003621660225	3.03662276077914	0.966769581656189
0.05235987756	-0.9424777961	-2.77227669473517	-18.869432321525	-2.8802852064769	2.94023692297578	0.993883770157539
0.05235987756	-0.8901179185	-2.57785904583204	-13.5273241104063	-2.9416923721269	2.97305743856519	1.03133933645375
0.05235987756	-0.837758041	-2.57072158681669	-9.87629209606084	-3.46431761399713	3.02011460339237	1.07628979232178
0.05235987756	-0.7853981634	-2.66914471240601	-7.25145786572668	-4.52768021874442	3.09181838623086	1.10496449290278
0.05235987756	-0.7330382858	-2.64787669124774	-5.31831229536659	-6.02691306127403	-3.09429646464214	1.05162538756451
0.05235987756	-0.6806784083	-2.22348981117026	-3.89940459259427	-7.16985749264429	-2.99117663416912	0.841442886700003
0.05235987756	-0.6283185307	-1.38244776373836	-2.89461277407507	-6.69846536336964	-2.90724180584889	0.581705457565519
0.05235987756	-0.5759586532	-0.498759147126365	-2.15467085645799	-5.48791068860561	-2.85644523343844	0.491074879121225
0.05235987756	-0.5235987756	0.136358784707449	-1.40955227249251	-5.09969059877748	-2.83129822646647	0.573434230035757
0.05235987756	-0.47123889804	0.607182063990404	-0.43389750773802	-6.10596802409968	-2.80597949445974	0.75197249234568
0.05235987756	-0.41887902048	1.16991247888234	0.7234116341132	-8.93104566644603	-2.75587514267577	0.930035396804867
0.05235987756	-0.36651914292	1.8980406302541	1.80140951862704	-14.6768586971516	-2.67511013177933	0.834840000593333
0.05235987756	-0.31415926536	2.61287264010862	2.55826901978089	-16.4200292953435	-2.56712228181968	-0.227985134221421
0.05235987756	-0.2617993878	3.11381695578404	2.95819337499468	-11.4208515543183	-2.4347950266878	-0.460816170864552
0.05235987756	-0.20943951024	3.36199064316394	3.17272901684469	-10.3395139514669	-2.28369826465631	-0.262349908492171
0.05235987756	-0.15707963268	3.52016190487786	3.42307609126067	-13.0345759393609	-2.12890961544526	0.0723107522932192
0.05235987756	-0.10471975512	3.7615582693648	3.75478782790464	-24.313499750938	-1.98577845037439	0.748790876150374
0.05235987756	-0.05235987756	4.04449066194224	4.0081008676229	-16.7417386346059	-1.85440384673125	-2.69269731687326
0.05235987756	-4.4408920985E-16	4.15551204750354	3.99911386815666	-10.3579785514642	-1.72052872893095	-2.28599933506703
0.05235987756	0.05235987756	3.90270205957538	3.68247332090647	-9.15605019763614	1.56959802893913	1.12742574835329
0.05235987756	0.10471975512	3.31673691585228	3.18993907286919	-12.0932322124357	1.72783750461213	1.25347412581881
0.05235987756	0.15707963268	2.73988148254464	2.7119363909156	-19.1888713043663	1.87185634781105	0.488253513071752
0.05235987756	0.20943951024	2.55744621550835	2.40431236436259	-12.0460267970643	1.978127254044	-0.341887837314087
0.05235987756	0.2617993878	2.74256118732084	2.34104874977864	-7.79750153908756	2.0481066210389	-0.134813737066819
0.05235987756	0.31415926536	3.04892034355667	2.51746272124381	-6.33725568862457	2.10505510821252	0.229130933378339
0.05235987756	0.36651914292	3.28939628890745	2.84996524956192	-6.87740258177182	2.16676983392583	0.615861635977314
0.05235987756	0.41887902048	3.42632408226998	3.22576148487334	-10.0289149566213	2.23223273196035	1.00523516247065
0.05235987756	0.47123889804	3.60024343945493	3.57520782271673	-18.8045285238618	2.29346589267378	1.4920608309467
0.05235987756	0.5235987756	3.93377533952786	3.92486612371261	-22.9501268265141	2.34809385730451	-1.60910505284966
0.05235987756	0.5759586532	4.37796652650313	4.3209485423319	-14.468235796876	2.40480017164693	-0.861022608240236
0.05235987756	0.6283185307	4.85248683790464	4.74417333760031	-11.2325745605532	2.47028874558892	-0.164226002637816
0.05235987756	0.6806784083	5.27229319870231	5.11257124750172	-9.15152006651175	2.54373663530198	0.476730495151223
0.05235987756	0.7330382858	5.49349316933559	5.29774687530814	-8.06491999818288	2.61827450488446	1.06831899790364
