2
Theta=90.0000000000002(deg)

Frequency	Phi	E Total. dB	E(Phi) . Amp dB	E(Theta) . Amp dB	E(Phi) . Phase	E(Theta) . Phase
5850000000	5.235987756	-1.77972380312714	-16.9630482109719	-1.91342014939763	1.46088644309163	2.36967978991635
5850000000	5.2883476335	-1.48620908449183	-14.5596357219798	-1.70567585678661	1.65583750712276	2.32495196890073
5850000000	5.3407075111	-1.45980502354182	-13.1495661202578	-1.76456439228581	1.81540024757468	2.30167157563861
5850000000	5.3930673887	-1.51992848930943	-12.3033425563044	-1.89857839446405	1.98556734234935	2.30240907254183
5850000000	5.4454272662	-1.467278673072	-11.5573412045906	-1.91496095312334	2.1514538368322	2.3210145147546
5850000000	5.4977871438	-1.19853418841247	-10.7136637515881	-1.7134834482837	2.26430383438228	2.34163784767083
5850000000	5.5501470213	-0.780226810309464	-9.88324357395059	-1.34994093370043	2.2943812069307	2.34727353075255
5850000000	5.6025068989	-0.356695068359064	-9.18296004214733	-0.966651399679711	2.25281967567989	2.3290032176381
5850000000	5.6548667765	-0.0427852536282437	-8.64222272259987	-0.687996293653785	2.17582781904567	2.28710102783167
5850000000	5.707226654	0.114668221896283	-8.24502073845019	-0.570203242218818	2.10301819973735	2.22747508324166
5850000000	5.7595865316	0.136802149093073	-7.91128190551686	-0.60360469458817	2.06168969478013	2.1585908138002
5850000000	5.8119464091	0.0898482034594474	-7.44204244111899	-0.753657715814891	2.05762208142096	2.09056471849688
5850000000	5.8643062867	0.0689457140654349	-6.59644319692589	-0.985162810205544	2.07143929035106	2.03223986182134
5850000000	5.9166661643	0.165670326072787	-5.31466347004684	-1.27984951297315	2.07288018735574	1.9887735830219
5850000000	5.9690260418	0.437957586962876	-3.77538841554413	-1.6312862568277	2.04749838516389	1.96028765111936
5850000000	6.0213859194	0.873390353765273	-2.24083142127438	-2.0354165139024	2.00040172315291	1.94205414131994
5850000000	6.0737457969	1.38634486086371	-0.907242667077052	-2.48278541417129	1.94311883829782	1.92782239619985
5850000000	6.1261056745	1.86370730423814	0.133136331237808	-2.96883191744241	1.88382707728728	1.91297763993212
5850000000	6.1784655521	2.23062879149494	0.881734399650222	-3.50443941144892	1.82598631926144	1.89548192294346
5850000000	6.2308254296	2.46761424203418	1.39666056777744	-4.13700054798387	1.77094716062767	1.87696610728245
5900000000	0	2.05747331119216	1.19561454449356	-5.38981398091103	-2.79159324085605	-2.5404356293069
5900000000	0.05235987756	2.10748635602695	1.43286605397733	-6.31270732100636	-2.83681598444177	-2.54555855501854
5900000000	0.10471975512	2.07872135733863	1.58332404096415	-7.59492960203421	-2.87320635437569	-2.53290930641282
5900000000	0.15707963268	1.92592208531471	1.59455239703075	-9.41342464153781	-2.9013375064744	-2.49584515462859
5900000000	0.20943951024	1.58245826135006	1.38734317621015	-11.9896686761683	-2.92589146956923	-2.41217648651819
5900000000	0.2617993878	1.01890263101481	0.92356179062558	-15.6137339360132	-2.95557086041436	-2.20881750927205
5900000000	0.31415926536	0.258739190765531	0.215866001395114	-19.8186649596975	-3.00066124912002	-1.64869339466627
5900000000	0.36651914292	-0.567210943795315	-0.626461277453572	-19.2477375391478	-3.06951943353646	-0.730122666895732
5900000000	0.41887902048	-1.27648584295105	-1.44891656068144	-15.374112704042	3.12226157099823	-0.253208929964729
5900000000	0.47123889804	-1.74776054412835	-2.13141988600539	-12.4765634457882	3.02294797823286	-0.0387054075843458
5900000000	0.5235987756	-2.06319938094069	-2.71365170230111	-10.630055580943	2.93623628944293	0.0865748596071808
5900000000	0.5759586532	-2.4556030071112	-3.38504247429387	-9.60766997173075	2.87319084992205	0.16024906993315
5900000000	0.6283185307	-3.13638398116925	-4.35619693738928	-9.2469350395063	2.82976344466903	0.178315534233464
