2
Phi=90.0000000000002(deg)

Frequency	Theta	E Total. dB	E(Phi) . Amp dB	E(Theta) . Amp dB	E(Phi) . Phase	E(Theta) . Phase
5850000000	-3.1415926536	-11.8191344311883	-19.0386011416047	-12.7326432627351	1.87125663383269	-1.54613927986437
5850000000	-3.089232776	-11.312079254029	-18.9324581381153	-12.1368484772809	2.05952076840965	-1.45833030475317
5850000000	-3.0368728985	-10.5540606598654	-18.6426427320277	-11.2869811842508	2.19657413413723	-1.3457072170956
5850000000	-2.9845130209	-9.77269593586291	-18.3218580943163	-10.4260138530053	2.27520246017612	-1.25496932618715
5850000000	-2.9321531434	-9.24322449834266	-17.7478747073156	-9.90381155653551	2.34446370295159	-1.1887799909021
5850000000	-2.8797932658	-8.99696775744634	-16.5970563350102	-9.8259925269208	2.45144070729888	-1.12503118681542
5850000000	-2.8274333882	-8.80465431607165	-14.9323119014236	-10.0189343277756	2.5832299196406	-1.04488904351303
5850000000	-2.7750735107	-8.43270566054478	-13.2911199598838	-10.1506653001696	2.69757062368965	-0.953875798030518
5850000000	-2.7227136331	-7.99017358655613	-12.2286767254277	-10.0441337013705	2.77953072758689	-0.876546391421296
5850000000	-2.6703537556	-7.77112939240849	-11.9972733882712	-9.83258028034727	2.8409869835474	-0.82818213815615
5850000000	-2.617993878	-7.94841969405237	-12.5506670211123	-9.79634573340747	2.90517327609574	-0.795445881175492
5850000000	-2.5656340004	-8.51059502684007	-13.5730254176484	-10.1329086237724	3.00060656064194	-0.753605154227173
5850000000	-2.5132741229	-9.30157876877857	-14.5121611454878	-10.8584239661255	-3.13778565443796	-0.685262852460485
5850000000	-2.4609142453	-10.088201481086	-14.8757818054634	-11.8409532577828	-2.96550748185457	-0.592664321729815
5850000000	-2.4085543678	-10.7107347078718	-14.7320556079121	-12.9014981239425	-2.80985846732376	-0.498218809853616
5850000000	-2.3561944902	-11.223577452222	-14.4868171447999	-13.9948620131928	-2.68349224606405	-0.423584763222534
5850000000	-2.3038346126	-11.7245276407171	-14.338044129595	-15.1715409640355	-2.57382435083559	-0.359576228448957
5850000000	-2.2514747351	-12.2004639717309	-14.2177786710575	-16.5002540956646	-2.47640274929002	-0.267447884259011
5850000000	-2.1991148575	-12.5395332006092	-14.0121769787009	-17.9519344944971	-2.40057031209675	-0.104542023174557
5850000000	-2.14675498	-12.715319031762	-13.7802962341646	-19.3413716753292	-2.3534301572198	0.141464443627101
5850000000	-2.0943951024	-12.8347944496432	-13.6604127049195	-20.4511160095906	-2.32722203346649	0.439904250995998
5850000000	-2.0420352248	-12.9906982964832	-13.7167299964879	-21.1169453400712	-2.30883980916624	0.736889431951963
5850000000	-1.9896753473	-13.1163945611983	-13.8477349857547	-21.2135818117144	-2.28823647324612	0.963273426403525
5850000000	-1.9373154697	-13.0743578831071	-13.8570942774738	-20.9015374296484	-2.26648145285383	1.06352541975789
5850000000	-1.8849555922	-12.8588115652478	-13.6507959271989	-20.6394646637574	-2.24704102728347	1.05749802102708
5850000000	-1.8325957146	-12.6684841367585	-13.3521206210686	-21.0354102068956	-2.22722935328282	1.03912938052399
5850000000	-1.780235837	-12.7063545648347	-13.1623588695123	-22.7205155918354	-2.19882302224937	1.17050237441269
5850000000	-1.7278759595	-12.8177816332174	-13.1539581052866	-24.0969556096466	-2.15715958754872	1.75844805722243
5850000000	-1.6755160819	-12.3955043584265	-13.2079921336883	-20.0750914349731	-2.11145121348718	2.36375497380909
5850000000	-1.6231562044	-11.1910035736448	-13.1308412082293	-15.6250692014875	-2.08414915414699	2.50026703084963
5850000000	-1.5707963268	-9.77099646838216	-12.8398287608585	-12.7235424835082	-2.08722283936998	2.4594859843243
5850000000	-1.5184364492	-8.67521648930626	-12.4619946535069	-11.0270348311439	-2.1115038454907	2.37054034714622
5850000000	-1.4660765717	-8.05341435248367	-12.1930308021253	-10.1682831384713	-2.13418504286677	2.28431852063601
5850000000	-1.4137166941	-7.82172388493515	-12.1521814878328	-9.82100856257957	-2.14081929910912	2.22836181581137
5850000000	-1.3613568166	-7.71391912389473	-12.2436589032363	-9.60079697337089	-2.13642647112302	2.2121832738332
5850000000	-1.308996939	-7.42618526571007	-12.2681899145197	-9.15212988463858	-2.14114700541929	2.22295944932423
5850000000	-1.2566370614	-6.81950320472648	-12.087338198527	-8.35189502206192	-2.17463698126556	2.23213773601849
5850000000	-1.2042771839	-6.00144916259461	-11.7294078943926	-7.35293597257728	-2.23529172588965	2.223250749784
5850000000	-1.1519173063	-5.17281718719029	-11.3530800059619	-6.370261872151	-2.30495732278893	2.19963853813835
5850000000	-1.0995574288	-4.4422780690738	-11.0732661248779	-5.50588470339973	-2.3688456370664	2.17066641312714
5850000000	-1.0471975512	-3.800501795974	-10.8647367157185	-4.75116637910378	-2.42417573222579	2.13981841912232
5850000000	-0.9948376736	-3.18121920723101	-10.6294247336034	-4.0428764369913	-2.47741843786632	2.1052337628823
5850000000	-0.9424777961	-2.54994216732168	-10.3332476499936	-3.34139612084118	-2.53654676379109	2.06256850171983
5850000000	-0.8901179185	-1.93903072417842	-10.0808978490382	-2.66222620907329	-2.60522393037468	2.01275048762715
5850000000	-0.837758041	-1.41209535840358	-10.0159661830101	-2.05659673439541	-2.68276223600381	1.96116213592766
5850000000	-0.7853981634	-1.01062252582681	-10.1726644426543	-1.57212655059365	-2.76605808168354	1.91426364394393
5850000000	-0.7330382858	-0.723968185096849	-10.3998026235888	-1.21910174609464	-2.85168993827337	1.87595331009654
5850000000	-0.6806784083	-0.502772215196113	-10.458330117686	-0.965313322164882	-2.93671127383266	1.8445368168612
5850000000	-0.6283185307	-0.287634349280124	-10.2219832518088	-0.752565461681432	-3.02345858131516	1.81363264613907
5850000000	-0.5759586532	-0.0456816509569173	-9.81136970629246	-0.530089055622896	-3.12072598290831	1.77577981689289
5850000000	-0.5235987756	0.220693623393872	-9.45236695971296	-0.274775033556646	3.04694636767622	1.72676503436527
5850000000	-0.47123889804	0.485553821482484	-9.28457686378609	0.00167033535339689	2.91500772234956	1.66769930427364
5850000000	-0.41887902048	0.718967399812665	-9.27927791283934	0.261197485175518	2.78108469115779	1.60281450722597
5850000000	-0.36651914292	0.902494352578943	-9.33386640734757	0.47040496868524	2.6644535917995	1.53568280301522
5850000000	-0.31415926536	1.03035174489812	-9.32102538712649	0.610120086141003	2.57062417742946	1.46704648076044
5850000000	-0.2617993878	1.15389797394817	-9.14482163586243	0.72828050962103	2.48175593868551	1.39657691774106
5850000000	-0.20943951024	1.32883414835494	-8.76945776133482	0.882044501345543	2.37366165765268	1.32643118740892
5850000000	-0.15707963268	1.59097600646888	-8.27880899420067	1.11868878876705	2.24740067122045	1.26300249276497
5850000000	-0.10471975512	1.88875254829008	-7.8861028493865	1.40542558964592	2.13149797000063	1.2125632587663
5850000000	-0.05235987756	2.11112653907184	-7.90582954039604	1.65543156228541	2.05544784885868	1.17624679137474
5850000000	-4.4408920985E-16	2.1659497121777	-8.58195880285616	1.78405073915917	2.03084034779073	1.14823944064966
5850000000	0.05235987756	2.01917632423665	-9.97347930105175	1.73563343347775	-1.09319023355549	-2.02382356968421
5850000000	0.10471975512	1.73754786931334	-11.9314949109037	1.54683464896509	-1.07340402055652	-2.06491340378787
5850000000	0.15707963268	1.41902370506867	-14.13636866003	1.29646086816735	-1.13187777280819	-2.11874958709121
5850000000	0.20943951024	1.15547223501602	-15.9268047697083	1.06960192078445	-1.34020363184335	-2.17655347795496
5850000000	0.2617993878	0.959803816365591	-16.6115266744864	0.883159876161016	-1.62471689060156	-2.22345723649679
5850000000	0.31415926536	0.75785996279309	-16.9054818326655	0.682836709234893	-1.83078974368022	-2.24780382400992
5850000000	0.36651914292	0.469389327800443	-17.9991426787436	0.407153685401809	-1.93603705208103	-2.24789181879225
5850000000	0.41887902048	0.0859264477722911	-20.171034713597	0.0447979357210491	-1.98699100130351	-2.23043469581581
5850000000	0.47123889804	-0.338168823303096	-22.7157319770357	-0.363362239295884	-2.04434823408554	-2.20647694851901
5850000000	0.5235987756	-0.753482213488814	-24.0388214603357	-0.773912360583874	-2.16065339660233	-2.18569568781598
5850000000	0.5759586532	-1.1624804823495	-23.5163807617568	-1.18781194347753	-2.29106472795158	-2.17291833292145
5850000000	0.6283185307	-1.62405760689441	-22.6335972374623	-1.6586162861406	-2.38109355797037	-2.16685596215891
5850000000	0.6806784083	-2.21050002733207	-22.6395226862185	-2.25002364848265	-2.45023772528832	-2.16314719775898
5850000000	0.7330382858	-2.94828125436799	-23.7578986271477	-2.98447478865844	-2.52361870075986	-2.15778215387537
5850000000	0.7853981634	-3.78678754455483	-25.565323398364	-3.81571941531245	-2.5945007268731	-2.14821230572341
5850000000	0.837758041	-4.64175976022212	-27.3742635209977	-4.66497076647926	-2.60722591140593	-2.1333131366527
5850000000	0.8901179185	-5.47718740026568	-28.8232542874939	-5.49733320050167	-2.49173979370856	-2.11402544344124
