1
Frequency	Efficiency	Efficiency . dB
5850000000	0.719241871697616	-1.43125037462412
5900000000	0.634101470723044	-1.97841239517404
5950000000	0.632082446436417	-1.99226270298176
6000000000	0.641946475629179	-1.92501181133555
