1
Frequency	Efficiency	Efficiency . dB
5850000000	0.737175911417057	-1.32428864594543
5900000000	0.674098172796905	-1.71276850053461
5950000000	0.671273419005283	-1.73100549609187
6000000000	0.682851951278091	-1.65673445238736
