2
Frequency=6100(MHz)

Phi	Theta	E Total. dB	E(Phi) . Amp dB	E(Theta) . Amp dB	E(Phi) . Phase	E(Theta) . Phase
0	-3.1415926536	-7.94829969416612	-9.9810220332478	-12.2221530404088	-2.42273297068877	-2.10042891007674
0	-3.089232776	-7.69061036728283	-9.73865464335458	-11.9389141903935	-2.41416034314222	-2.13467551261962
0	-3.0368728985	-7.52402548654962	-9.67822001712968	-11.6016856439265	-2.41462133225388	-2.27571051038425
0	-2.9845130209	-6.93052032266477	-9.9408704043417	-9.94077015484598	-2.42509682021214	-2.4840203539482
0	-2.9321531434	-5.90234323553284	-10.5229456144859	-7.74056594488393	-2.43726492334471	-2.58469893923859
0	-2.8797932658	-5.27408175102083	-11.1510227465699	-6.57243120009161	-2.43797887081034	-2.5558361746489
0	-2.8274333882	-5.72815892219317	-11.3383451681526	-7.12344701243408	-2.41884110544341	-2.44010911713154
0	-2.7750735107	-7.2169470797268	-10.8225152156176	-9.70382131689337	-2.38815605688591	-2.27766565582552
0	-2.7227136331	-8.67904643229448	-9.89599539568224	-14.7984411305514	-2.35796205353052	-2.2197918857914
0	-2.6703537556	-8.64696666574532	-9.09930382137033	-18.6943928669424	-2.3227257501007	-2.96934286767542
0	-2.617993878	-7.20498873134477	-8.76427409397589	-12.409916686181	-2.26198752227189	2.95164534927761
0	-2.5656340004	-5.50578236968699	-8.91484057022773	-8.15087782028244	-2.15694120355318	-3.11375530533492
0	-2.5132741229	-4.37049659481684	-9.36089229475517	-6.02583092560872	-2.00211656637198	-2.77502226797419
0	-2.4609142453	-4.002753882222	-9.93211292442985	-5.28298587490858	-1.8169773606011	-2.38308858901071
0	-2.4085543678	-4.40614740186814	-10.7040747090119	-5.56689281896912	-1.62356323247516	-1.96945688764851
0	-2.3561944902	-5.77208921954003	-11.8795128180938	-6.9929168462701	-1.4146843256718	-1.55614189492535
0	-2.3038346126	-8.43223674561134	-13.3817113138121	-10.1066891758718	-1.15509322329603	-1.12175249051901
0	-2.2514747351	-12.2836865097809	-14.6214452641987	-16.0901052121883	-0.839861975091764	-0.536702045276141
0	-2.1991148575	-14.6391035729503	-15.1662919965538	-24.0582161070454	-0.554674192713567	1.18214198185202
0	-2.14675498	-12.6348676469691	-15.4305943835145	-15.8708958352256	-0.374471116252254	2.58875255762521
0	-2.0943951024	-9.70635103982253	-15.8507262119215	-10.9152516839534	-0.27904082872508	3.09554713642604
0	-2.0420352248	-7.52428952863895	-16.2867979540391	-8.143941362969	-0.218371861553173	-2.85869750318559
0	-1.9896753473	-6.24589461440884	-16.3488221233443	-6.69218226710428	-0.175946810702646	-2.59513283397073
0	-1.9373154697	-5.64448208863434	-15.9638465824658	-6.06797941371078	-0.175705918283622	-2.34311218765492
0	-1.8849555922	-5.46343553269007	-15.4651584005571	-5.92081905071652	-0.235568056543397	-2.08849554796866
0	-1.8325957146	-5.71390757209239	-15.2186528793798	-6.23016583940705	-0.348214265633467	-1.84231347132139
0	-1.780235837	-6.62403232518525	-15.2654187096629	-7.26256195365582	-0.499541065351334	-1.59037148591704
0	-1.7278759595	-8.06260280720839	-15.2918084118701	-8.97383490017774	-0.682824326559507	-1.2515337715297
0	-1.6755160819	-8.60800297343181	-14.7266866642855	-9.82518190968615	-0.886523758343664	-0.755369919569347
0	-1.6231562044	-7.09629953340952	-13.2420910611406	-8.30474568022731	-1.08372994677248	-0.335901329381497
0	-1.5707963268	-5.00864793697222	-11.1536606052203	-6.21734398940416	-1.25148975008177	-0.15154032272472
0	-1.5184364492	-3.40346903363698	-8.99541722127425	-4.80568735106518	-1.39293072064039	-0.0847355303382187
0	-1.4660765717	-2.3850974850945	-7.07315711642496	-4.18819129410434	-1.51715125987568	-0.0415872905090634
0	-1.4137166941	-1.73926566537196	-5.4219028628345	-4.16749538724888	-1.62810075899167	0.00467600405157406
0	-1.3613568166	-1.20316982075044	-3.96206762059381	-4.48032403563343	-1.7249920964199	0.0323835134168021
0	-1.308996939	-0.633914440625863	-2.61222730437026	-5.00048029530358	-1.80764961584549	0.00603229389393112
0	-1.2566370614	-0.0379893646364419	-1.35856136046815	-5.85177925601181	-1.88019635173614	-0.0770652500692728
0	-1.2042771839	0.51104708818495	-0.236165169513615	-7.50060695793881	-1.94872671784828	-0.173999038966495
0	-1.1519173063	1.00196633577249	0.721440102571062	-11.0356501101796	-2.01810390670097	-0.205116362013657
0	-1.0995574288	1.54707667501776	1.50978499386335	-19.1332793130759	-2.08836834510191	0.229349447613203
0	-1.0471975512	2.22600820969804	2.1549336324598	-15.6701808752546	-2.15646167698069	1.8083496026298
0	-0.9948376736	2.96934483389847	2.71209640975253	-9.4329603726807	-2.21696120775504	1.91465722050947
0	-0.9424777961	3.65589964729374	3.21059206192369	-6.45609399552511	-2.26744559774576	1.76291314979685
0	-0.8901179185	4.23922369004234	3.66855541848975	-4.85699230038956	-2.3084350122975	1.53968980790201
0	-0.837758041	4.68479733114578	4.09576416041597	-4.28283658338259	-2.34207362829834	1.30131315511955
0	-0.7853981634	4.93291894255387	4.47484405063323	-5.06258376900037	-2.37266955203287	1.05802634528603
0	-0.7330382858	5.00926213466838	4.77871212447273	-7.85569457941066	-2.40230306890839	0.773518917882104
0	-0.6806784083	5.04542585722063	4.99103003746842	-14.0039315174908	-2.43229474888513	0.335751954602354
0	-0.6283185307	5.10328491661701	5.10057093227497	-26.9398417406013	-2.46172978376307	-1.34134788238179
0	-0.5759586532	5.15775585506415	5.12625970609495	-16.2532512560547	-2.48667423801865	3.00494144648003
0	-0.5235987756	5.21097365379479	5.09782986306005	-10.6870112850085	-2.50298474417702	2.36055070658637
0	-0.47123889804	5.2393395833235	5.04769804297839	-8.40907541886835	-2.50703985181328	1.91119894838784
0	-0.41887902048	5.13964349247987	4.98201621830672	-9.34046122742096	-2.49933126015374	1.5033897898937
0	-0.36651914292	4.95502411536295	4.90509781735382	-14.4644645851004	-2.48478780391327	0.879375124811875
0	-0.31415926536	4.83042141612054	4.80987312356852	-18.4299343894878	-2.46819820965481	-0.823178429757114
0	-0.2617993878	4.77656085855065	4.71881862369456	-14.0151854955125	-2.45451449827659	-1.93377438103911
0	-0.20943951024	4.76490117500575	4.68685475731005	-12.7283769681253	-2.44618258530187	-2.76739719232328
0	-0.15707963268	4.84497562070651	4.75017948324455	-11.8122729252781	-2.44470543664764	2.66522574448507
0	-0.10471975512	4.99714651196876	4.90465562910949	-11.7658707197462	-2.45202285433766	1.91632273840074
0	-0.05235987756	5.13462953757862	5.07099919404174	-13.2383472227001	-2.46685171136624	1.05990742806891
0	-4.4408920985E-16	5.2353394143243	5.17630371046701	-13.4608406580216	-2.48552745338309	0.0923102266449722
0	0.05235987756	5.23930706416609	5.19094979208605	-14.318074314267	0.640970582783162	2.56353925311248
0	0.10471975512	5.17797723128824	5.17196557971482	-23.4129333450896	0.637105783039529	1.83302085452403
0	0.15707963268	5.24492527374626	5.21862175948489	-16.9459251989125	0.646133258889167	-0.890561538075373
0	0.20943951024	5.47950755185456	5.37662469055092	-10.8262450994845	0.660948713386719	-1.28910006504693
0	0.2617993878	5.70422507750611	5.59795225581205	-10.4624239732487	0.672691428779072	-1.5855350860146
0	0.31415926536	5.78890502818852	5.75180914641272	-14.9142158352449	0.676512847585658	-1.79494917049003
0	0.36651914292	5.74051906995678	5.7350203262034	-23.2374383086108	0.677403944321082	-0.249062859838844
0	0.41887902048	5.61952201471567	5.51339824472146	-10.5531482357761	0.686661894181396	0.15412266629965
0	0.47123889804	5.49456618433767	5.15297359043809	-5.71786932903317	0.713840176696731	-0.0409398029263133
0	0.5235987756	5.30868740423608	4.76490345851204	-3.98394724956118	0.761291677573343	-0.218463039804339
0	0.5759586532	4.96745119473935	4.44634910334597	-4.49910986071647	0.821853591164754	-0.315062046005288
0	0.6283185307	4.52441368547347	4.18864514207729	-6.75983204217809	0.881591590956317	-0.232038333283767
0	0.6806784083	4.1761551137384	3.9290677229836	-8.39614013685934	0.936252063348732	0.175738296685367
0	0.7330382858	4.03004682995083	3.61729960278885	-6.39569392184579	0.988920201095224	0.546579439547486
0	0.7853981634	4.04504441063645	3.26976840631453	-3.82010824825281	1.04461886561022	0.625771699393633
0	0.837758041	4.08451242285644	2.93515028295265	-2.25077614413951	1.10236406531073	0.604643172290419
0	0.8901179185	4.00637948505606	2.64271032629564	-1.68838152329791	1.15480400261695	0.585947765774026
0	0.9424777961	3.74527824195188	2.35857265117239	-1.8876416442071	1.19411147894753	0.595413194485022
0	0.9948376736	3.33618947097699	2.03031537325502	-2.51922902868326	1.21910380691996	0.627489431571868
0	1.0471975512	2.85132543618156	1.63245687333024	-3.26213915305285	1.23408240045458	0.673990652479613
0	1.0995574288	2.33284449682356	1.13757665088116	-3.85428205073329	1.24236015613912	0.743287621439724
0	1.1519173063	1.83039515410195	0.549345929877618	-4.09658103201866	1.24426651707179	0.846403207069689
0	1.2042771839	1.38111661339062	-0.13298116648904	-3.93026398911353	1.23684342366716	0.960160523278201
0	1.2566370614	0.985701109893503	-0.895383046168231	-3.55470621947074	1.21962908601372	1.03301070981023
0	1.308996939	0.600276224946973	-1.70521457201931	-3.25180215614883	1.19865114779719	1.03516481986111
0	1.3613568166	0.224235992816298	-2.525217400422	-3.06358432620836	1.18336096582609	0.979084043749362
0	1.4137166941	-0.0869714517146952	-3.34449279330532	-2.86336831860971	1.17839062324125	0.909801939621773
0	1.4660765717	-0.335085639338695	-4.19385319437756	-2.63589751922888	1.17445934351489	0.872381277766882
0	1.5184364492	-0.620637720134666	-5.10352285810282	-2.53322521648847	1.15174974919165	0.876298002603186
0	1.5707963268	-1.08109001079133	-6.03392224488944	-2.7539637815857	1.09245706752298	0.897384914377888
0	1.6231562044	-1.80449681692195	-6.83175647967322	-3.44283291388459	0.999907413497143	0.904342872424219
0	1.6755160819	-2.73390881348659	-7.37387539337136	-4.56196235990368	0.903173091790454	0.87566837275162
0	1.7278759595	-3.65172754972181	-7.74173053194578	-5.79801428245716	0.834555836056632	0.806489754699078
0	1.780235837	-4.35218182703344	-8.13746643786899	-6.7050737951237	0.801098010322539	0.717099651003524
0	1.8325957146	-4.84901892206251	-8.69184560516566	-7.16100129126644	0.78905269607958	0.642680090915362
0	1.8849555922	-5.38461572181053	-9.39632726875236	-7.58169503018752	0.783729412339031	0.60035175332586
0	1.9373154697	-6.29933110195173	-10.1491453826745	-8.60640836009385	0.785853122419743	0.586583211104688
0	1.9896753473	-7.88887765437865	-10.9066224253196	-10.8917455370183	0.806249162962996	0.595194626495131
0	2.0420352248	-10.2039640876357	-11.7580274451329	-15.4210055025492	0.850327342626873	0.598152877080467
0	2.0943951024	-12.6877490440884	-12.9092271511172	-25.7225525760437	0.903511235366165	0.200389676352763
0	2.14675498	-13.5785051858292	-14.5028453950845	-20.7520057917617	0.933136893452533	-1.58971652492797
0	2.1991148575	-12.1982099638132	-16.4021572570524	-14.2732004651992	0.89120456081708	-1.60994298429024
0	2.2514747351	-10.7138183717106	-17.8462015035208	-11.6479683386411	0.749080621607107	-1.51031865534158
0	2.3038346126	-10.6316915085705	-17.970669659349	-11.5176912867946	0.582315856488628	-1.4470299027012
0	2.3561944902	-12.3989297936486	-17.2232129268006	-14.1335483215493	0.498738026103132	-1.52776127334442
0	2.4085543678	-14.3700758917723	-16.5748966173542	-18.3700571139642	0.491206453197476	-2.22203945169401
0	2.4609142453	-11.9958641954259	-16.4303076896781	-13.9354890719825	0.513184013839111	-3.0362808598213
0	2.5132741229	-8.7225310705486	-16.6657081510165	-9.48272041980942	0.538783911280917	-3.10437073561479
0	2.5656340004	-6.71672096993346	-16.895053638869	-7.15492570656712	0.56567241332922	-2.99846118689333
0	2.617993878	-5.97937471037569	-16.7919108937507	-6.35538123888122	0.601326201600646	-2.88627909249183
0	2.6703537556	-6.47628801854324	-16.3617801336676	-6.94677441142934	0.648079361527631	-2.83743352855762
0	2.7227136331	-7.97078265234079	-15.7949966086252	-8.75410497492694	0.69726312486338	-2.91292101011079
0	2.7750735107	-9.48636774243498	-15.178262798336	-10.8510945853173	0.737892283179117	3.11368991812326
0	2.8274333882	-9.85133910002116	-14.4123144818342	-11.7213141967673	0.759381729937075	2.78432008925898
