1
Frequency	Efficiency	Efficiency . dB
5850000000	0.604402684147854	-2.18673615630145
5900000000	0.504620065750559	-2.97035484156376
5950000000	0.45538471729583	-3.41621548392506
6000000000	0.403001457798856	-3.94693382859253
