2
Theta=90.0000000000002(deg)

Frequency	Phi	E Total. dB	E(Phi) . Amp dB	E(Theta) . Amp dB	E(Phi) . Phase	E(Theta) . Phase
5850000000	0	0.0517940960038527	-0.286238575217615	-11.2043823538162	0.231818559552299	-1.04863138779982
5850000000	0.05235987756	0.397607884802176	0.0806954009978977	-11.128334470758	0.199571750406686	-1.4666488141577
5850000000	0.10471975512	0.560048120196643	0.165699881362084	-10.0546781744032	0.167471291344887	-1.84149447812387
5850000000	0.15707963268	0.53524511476153	-0.0355133576188479	-8.56032858935305	0.132425462361704	-2.12840163491138
5850000000	0.20943951024	0.374418555969524	-0.479778920711403	-7.10794233866766	0.0879962272853253	-2.3379214361131
5850000000	0.2617993878	0.138776658707801	-1.10624847080514	-5.894936315743	0.0267632934823887	-2.49308448996777
5850000000	0.31415926536	-0.129738526102704	-1.8498244755776	-4.98377410970815	-0.056316641893817	-2.61264940675166
5850000000	0.36651914292	-0.432285016606477	-2.67092685097803	-4.38162788773206	-0.160766368967537	-2.71053816672768
5850000000	0.41887902048	-0.818070325523287	-3.59892773990614	-4.07061396735367	-0.280773409285999	-2.79720369504635
5850000000	0.47123889804	-1.36273261338053	-4.7570478356142	-4.0202316236199	-0.409410272370533	-2.88016138858385
5850000000	0.5235987756	-2.12783096240113	-6.34396624169268	-4.19537320861948	-0.545154414510009	-2.96381239581768
5850000000	0.5759586532	-3.12522381670346	-8.61848778577524	-4.56564774551027	-0.697742825796358	-3.04818534384834
5850000000	0.6283185307	-4.30022219774108	-11.9161176574214	-5.12592967404941	-0.895747502807673	-3.1285403454087
5850000000	0.6806784083	-5.57688330568149	-16.7335099456432	-5.92307467619462	-1.22433638641074	3.08727892342284
5850000000	0.7330382858	-6.95282327118874	-22.8129769349641	-7.06697008274997	-1.99981503763342	3.04531373491719
5850000000	0.7853981634	-8.58414103356359	-22.6481771183016	-8.75793774703861	3.06773377946529	3.04672410387235
5850000000	0.837758041	-10.663394895445	-19.3679193637496	-11.292008062537	2.44698533289128	3.12924832651901
5850000000	0.8901179185	-12.9601033064439	-17.2874820572189	-14.9611889916518	2.07876906245817	-2.87469738509155
5850000000	0.9424777961	-13.7647483618694	-15.9883837137559	-17.7364380881051	1.80953968491605	-2.1256872662442
5850000000	0.9948376736	-12.0573693849842	-15.3171891782886	-14.8317098632395	1.61279729757355	-1.3946032844432
5850000000	1.0471975512	-9.84624977060575	-15.375050888696	-11.2727764808627	1.4672132511704	-1.11631826593334
5850000000	1.0995574288	-8.16581268671204	-16.3336041655199	-8.8843274679167	1.33790358916648	-1.01897736802615
5850000000	1.1519173063	-7.04544382015772	-18.3879319885351	-7.37656452998839	1.16676614855932	-0.994724938400577
