2
Phi=90.0000000000002(deg)

Frequency	Theta	E Total. dB	E(Phi) . Amp dB	E(Theta) . Amp dB	E(Phi) . Phase	E(Theta) . Phase
5850000000	-3.1415926536	-10.5963826054042	-17.2368792914797	-11.6573542876607	1.82022152247128	-1.79423900145423
5850000000	-3.089232776	-10.7263545839411	-17.0635021194941	-11.8751536591428	1.93554325431339	-1.71984150810749
5850000000	-3.0368728985	-10.473470186865	-16.5993367542383	-11.6883281357545	2.04647697656694	-1.59324357385954
5850000000	-2.9845130209	-9.94041081797512	-16.0913024677525	-11.1472219966357	2.13768203577856	-1.44182193125523
5850000000	-2.9321531434	-9.51324608847764	-15.7163029675295	-10.7034790338259	2.23933801605403	-1.27782869153351
5850000000	-2.8797932658	-9.34449152063611	-15.3146805981592	-10.6108133747741	2.39000997793985	-1.08317395279174
5850000000	-2.8274333882	-9.1522649350315	-14.5614617769675	-10.6262029177664	2.58191654636997	-0.847682055019841
5850000000	-2.7750735107	-8.61064009701341	-13.4883833046348	-10.3192515305492	2.74985473754598	-0.615939989759835
5850000000	-2.7227136331	-7.93086082788606	-12.6286668629194	-9.72894726102725	2.84870106928899	-0.456108341294272
5850000000	-2.6703537556	-7.53920423695209	-12.4223450356561	-9.24521618755725	2.88444975697937	-0.373938503854835
5850000000	-2.617993878	-7.63544229020966	-13.0026393260994	-9.12646771968041	2.88540833840537	-0.322112283445795
5850000000	-2.5656340004	-8.17305571432383	-14.2474733337345	-9.40465103346975	2.89173628541591	-0.246812025439596
5850000000	-2.5132741229	-8.93038530770484	-15.8507389080456	-9.91699645564656	2.95374540410768	-0.124323914394945
5850000000	-2.4609142453	-9.64266024642009	-17.3623300248825	-10.4469476340625	3.106673323309	0.0211656699640132
5850000000	-2.4085543678	-10.2867265144426	-18.4432626741958	-11.0072694193021	-2.9571484631944	0.138652823762731
5850000000	-2.3561944902	-11.1177512327503	-19.2523511843441	-11.8422647548225	-2.72893003301372	0.207592872416644
5850000000	-2.3038346126	-12.2892537895851	-20.0937383324123	-13.0764863876455	-2.50773520774046	0.260892670871602
5850000000	-2.2514747351	-13.6600808672552	-20.7280480178751	-14.609832642825	-2.29286914910223	0.36867538635386
5850000000	-2.1991148575	-14.7626590425595	-20.697113029016	-16.0411456763739	-2.12426147409462	0.589690543710514
5850000000	-2.14675498	-15.2379291802855	-20.119945638155	-16.9444822194751	-2.03571354606846	0.899351134289036
5850000000	-2.0943951024	-15.4307881516377	-19.5467673168378	-17.5605522552436	-1.99381038102895	1.22752856447061
5850000000	-2.0420352248	-15.7672409070547	-19.3860126063986	-18.2439373710405	-1.94519498506437	1.58079599348156
5850000000	-1.9896753473	-15.9564662898522	-19.6551087279498	-18.3727444755532	-1.86266736382952	1.96831729269703
5850000000	-1.9373154697	-15.5140927963203	-20.0146631425125	-17.4169257113754	-1.75891943226867	2.28080828677131
