1
Frequency	Efficiency	Efficiency . dB
5850000000	0.692126386259905	-1.59814593630743
5900000000	0.628701255775514	-2.0155567218388
5950000000	0.61931343255522	-2.08089500288596
6000000000	0.627146901359044	-2.0263071917401
