2
Theta=90.0000000000002(deg)

Frequency	Phi	E Total. dB	E(Phi) . Amp dB	E(Theta) . Amp dB	E(Phi) . Phase	E(Theta) . Phase
5850000000	0	-0.0953441454932837	-0.386737823487624	-11.9732682380957	0.890944557446972	-0.114952426176478
5850000000	0.05235987756	-0.17144810129536	-0.290937000293918	-15.835623089442	0.767117327482619	-0.604436515840808
5850000000	0.10471975512	-0.312364936512489	-0.4047023903545	-17.0825160261175	0.625437854402565	-1.51494181296768
5850000000	0.15707963268	-0.517809694612915	-0.73001538881398	-13.7337532955213	0.467587660603656	-2.19534005692052
5850000000	0.20943951024	-0.809793167767671	-1.29990246516845	-10.5274571899367	0.297030215464236	-2.53439032159201
5850000000	0.2617993878	-1.22703060793248	-2.17819806050564	-8.28921113048275	0.11785195419535	-2.74849952862244
5850000000	0.31415926536	-1.81161937552838	-3.45548233847377	-6.82684273776573	-0.0663503212912709	-2.91471156193053
5850000000	0.36651914292	-2.60178482830254	-5.26071325326283	-5.99440694611088	-0.250356389062878	-3.05898793609437
5850000000	0.41887902048	-3.64085032365977	-7.82272682192938	-5.72941473058917	-0.423022253629331	3.09159562485828
5850000000	0.47123889804	-4.97582931727446	-11.6453976075263	-6.02879043474167	-0.55195543319552	2.96775541124809
5850000000	0.5235987756	-6.6234865011594	-18.1142664161607	-6.94307241606913	-0.485317603465767	2.85593030225988
5850000000	0.5759586532	-8.47365714255091	-23.5292853267299	-8.61140687849958	0.799942206292772	2.76834304314205
5850000000	0.6283185307	-10.1071647375174	-16.2259345561196	-11.3243158133991	1.35085602849287	2.74371337507604
5850000000	0.6806784083	-10.8815397825587	-12.7099807777582	-15.5207661622044	1.30756413440776	2.92042384245032
5850000000	0.7330382858	-10.6204099460356	-11.378040778693	-18.5769864076764	1.16668312916027	-2.5911277759405
5850000000	0.7853981634	-9.70300803677549	-11.4559283706154	-14.4902493572966	0.976674737182299	-1.95681717287401
5850000000	0.837758041	-8.49873617804283	-12.6036745970351	-10.6355032017923	0.731355943424789	-1.83653810644246
5850000000	0.8901179185	-7.31889216079981	-14.4765245293354	-8.24700457169327	0.418170571918814	-1.86606517271187
5850000000	0.9424777961	-6.44393845985795	-16.6547442230071	-6.87870985850893	0.0619044427703567	-1.94269353648635
5850000000	0.9948376736	-6.03216198363704	-19.2324239271295	-6.24515443703339	-0.232500682091377	-2.03490286187638
5850000000	1.0471975512	-6.09088377564334	-23.5934191961488	-6.16876251037652	-0.273043656714883	-2.12719604247703
5850000000	1.0995574288	-6.45878752621072	-28.5046827705391	-6.48598659469446	0.695863096773517	-2.20627903812099
5850000000	1.1519173063	-6.86946102067015	-21.7830796117921	-7.01186535672362	1.48615614376614	-2.25632078715121
5850000000	1.2042771839	-7.11229068176196	-17.7932436702924	-7.50039617023964	1.59056876911146	-2.26383423419249
5850000000	1.2566370614	-7.16010092014076	-16.6629456095764	-7.67659915534541	1.59494694374976	-2.22973816789558
5850000000	1.308996939	-7.02402020482026	-18.0129902667214	-7.38441839980846	1.57916526426111	-2.17904932636103
5850000000	1.3613568166	-6.6433644504919	-23.0010550610557	-6.74500982174406	1.54954758245964	-2.1466794079863
5850000000	1.4137166941	-6.06358328521901	-49.9989345414219	-6.06375877747634	-0.10869836324031	-2.15210932113521
5850000000	1.4660765717	-5.55298412225194	-23.7744066998584	-5.61889138106663	-1.49918959686852	-2.19604055446836
5850000000	1.5184364492	-5.4271162643666	-19.8173888926452	-5.58809976235221	-1.50445613594497	-2.27240517025465
5850000000	1.5707963268	-5.8893355328906	-19.74532892898	-6.07184203459942	-1.48538087776814	-2.37668109431738
5850000000	1.6231562044	-7.02553913479236	-23.0059243646713	-7.13652903596458	-1.45967862503666	-2.50696099608636
5850000000	1.6755160819	-8.83326559474281	-33.7310776519345	-8.84734898080517	-1.56894161560771	-2.66642709965353
5850000000	1.7278759595	-11.2414363761326	-30.1058751724443	-11.2982138692733	2.16927532943159	-2.86533076111279
5850000000	1.780235837	-14.0555302367014	-23.3772157292901	-14.5954538132375	2.29774494618067	-3.13343395109986
5850000000	1.8325957146	-16.5986328801103	-20.8720111372796	-18.631638815045	2.61842851403895	2.73459211235439
5850000000	1.8849555922	-17.228076173125	-19.0716807722733	-21.8384833968305	3.02314518659714	2.07916709513182
5850000000	1.9373154697	-15.9743289586282	-17.2436482860518	-21.9356760464645	-2.91384970426819	1.47417409496074
5850000000	1.9896753473	-14.8006246105763	-16.004395628303	-20.9610208151559	-2.6983296380439	1.23311466543782
5850000000	2.0420352248	-14.4874555419911	-15.9095857846052	-20.0275837251163	-2.61188213391686	1.27487145854408
5850000000	2.0943951024	-14.747680990177	-17.1294656350171	-18.4931009055621	-2.67839494493783	1.45155104323931
5850000000	2.14675498	-14.4322721324334	-18.9600941531997	-16.3201938745251	-3.00059894110667	1.59718836372663
5850000000	2.1991148575	-12.8525009595539	-18.5638482318457	-14.2100676549768	2.7624241420185	1.64655220637965
5850000000	2.2514747351	-10.9461156671085	-15.9963830432539	-12.5739489427416	2.48512409921915	1.61474417117407
5850000000	2.3038346126	-9.44955037654913	-13.8098132015282	-11.4315042453451	2.47749612477027	1.52517663794345
5850000000	2.3561944902	-8.40494075482674	-12.3573940890968	-10.6414860904227	2.6191020702078	1.39523660657125
5850000000	2.4085543678	-7.60172858613813	-11.3108127050833	-10.010251015356	2.83805404715421	1.24263817086568
5850000000	2.4609142453	-6.87491071617244	-10.4481428983341	-9.38694384023835	3.07701789563627	1.08948876401265
5850000000	2.5132741229	-6.23097398763708	-9.84120639242203	-8.71424657981669	-2.99064537687406	0.958662825186456
5850000000	2.5656340004	-5.77912778267035	-9.71458921249432	-8.02715664218174	-2.81674553467599	0.864411161631523
5850000000	2.617993878	-5.60391103764775	-10.325266745607	-7.38996833652196	-2.68499235120547	0.809242600002613
5850000000	2.6703537556	-5.69709528449874	-11.989398821313	-6.85956525573113	-2.59230813732902	0.788201894368559
5850000000	2.7227136331	-5.94248546327645	-15.3663053786072	-6.46906670157347	-2.5477822152988	0.793886418205267
5850000000	2.7750735107	-6.15995273024004	-23.0699015835864	-6.2493348951335	-2.6721500384538	0.820687879674349
5850000000	2.8274333882	-6.1761340773486	-25.4687761072285	-6.22754889656542	1.31753269822981	0.866302262552679
5850000000	2.8797932658	-5.91283806136044	-15.5552249217325	-6.41202830337226	1.06960767819579	0.932986009359551
5850000000	2.9321531434	-5.42048667096655	-11.1064338372787	-6.78741164401863	1.07437357339001	1.02606828475379
5850000000	2.9845130209	-4.82435425082062	-8.44510893115745	-7.29952688771974	1.11495274524259	1.15172497845442
5850000000	3.0368728985	-4.25621042141522	-6.75551165633978	-7.84575300948954	1.17153482197992	1.31253060223019
5850000000	3.089232776	-3.83612303241995	-5.75802147832815	-8.30223098342983	1.23996403877843	1.50262787096919
5850000000	3.1415926536	-3.66436559859204	-5.34716601475891	-8.59614797337601	1.31921902532201	1.70615683047986
5850000000	3.1939525311	-3.82222232744728	-5.50550003057678	-8.75299637038055	1.40994860483499	1.90458822935724
5850000000	3.2463124087	-4.36256447492874	-6.26062139939795	-8.87183465471345	1.51443105321626	2.08625674246093
5850000000	3.2986722863	-5.3082284307838	-7.69055534077906	-9.05290616316799	1.63852542085769	2.24952289956811
5850000000	3.3510321638	-6.60812712118606	-9.91557859706112	-9.34031163003546	1.79813740158728	2.39703466051068
5850000000	3.4033920414	-8.07740173993174	-13.0590432108445	-9.73680380826291	2.03725969665658	2.5328270767566
5850000000	3.4557519189	-9.34665209775275	-16.7432489199036	-10.2197176399527	2.4667443691597	2.65749236233485
5850000000	3.5081117965	-10.091385378884	-18.4199509584442	-10.7815954631165	3.11254327965317	2.77200918588108
5850000000	3.5604716741	-10.3963496630382	-17.0761515504933	-11.4465071819024	-2.75147118817773	2.87700812680046
5850000000	3.6128315516	-10.5528749242523	-15.4162282249424	-12.2684399967373	-2.67778674577491	2.97818554668965
5850000000	3.6651914292	-10.5826006138584	-13.9052610447216	-13.3015066428574	-2.79911561677282	3.08597614576909
5850000000	3.7175513067	-10.2644816552887	-12.2720495318637	-14.5808075548047	-2.98593894320101	-3.06687975095658
5850000000	3.7699111843	-9.60025687083114	-10.7157024080827	-16.0494084403022	3.1311878093047	-2.89439779118556
5850000000	3.8222710619	-8.97820639969293	-9.64212144178447	-17.4626538529021	3.00815877094015	-2.66659138319076
5850000000	3.8746309394	-8.84039036306084	-9.34557330348697	-18.4338899488073	2.91554998895094	-2.40149712133106
5850000000	3.926990817	-9.45679890062335	-9.99923205719514	-18.7595737676698	2.83387131901637	-2.16312686677277
5850000000	3.9793506945	-10.9911353525091	-11.7966971607938	-18.7045465719621	2.74220056418729	-2.00932301230412
5850000000	4.0317105721	-13.4785336278731	-15.0599106382115	-18.632745003007	2.6118552626332	-1.95304784745864
5850000000	4.0840704497	-16.5524559909479	-20.5795390941024	-18.7394431989831	2.3704058103895	-1.981582356071
5850000000	4.1364303272	-18.7925592700499	-30.2981114289032	-19.1110192005823	1.59037156747332	-2.08153353815551
5850000000	4.1887902048	-19.3045456605887	-28.9975352227214	-19.7976121147113	-0.313642383158659	-2.2546767502618
5850000000	4.2411500823	-19.0445587639253	-23.9415136998563	-20.7439395659703	-1.02581410001376	-2.54026475774872
5850000000	4.2935099599	-17.8319496192774	-20.5720967586147	-21.1303285010859	-1.52327012344713	-3.0033359295433
5850000000	4.3458698375	-15.5185512504609	-17.876423639619	-19.296918978154	-1.86255315351723	2.74944057430148
5850000000	4.398229715	-13.0598343280699	-16.2357973838073	-15.9105589516657	-2.0702879250185	2.40390361741321
5850000000	4.4505895926	-10.9584635650474	-15.8728881182882	-12.6495030303075	-2.19711028720351	2.242187197799
5850000000	4.5029494701	-9.19140512035876	-16.9070712718952	-9.99650750556068	-2.28158775545716	2.18299836220656
5850000000	4.5553093477	-7.67645975705776	-19.5693335899281	-7.96681786006142	-2.35733842347979	2.17885732547523
5850000000	4.6076692253	-6.41986470158057	-24.3956591394675	-6.4896379364647	-2.49646596151552	2.20606456270377
5850000000	4.6600291028	-5.48053990420115	-31.4773806228686	-5.49147057105804	-3.0232356342623	2.25141505943656
5850000000	4.7123889804	-4.89418327771793	-31.7898957502311	-4.90306827374839	2.38312585516557	2.30643480286322
5850000000	4.7647488579	-4.63817325335953	-28.8413763728632	-4.65470391628463	2.47545244150106	2.36356595787965
5850000000	4.8171087355	-4.62634207993905	-25.2840503427802	-4.66382958279797	2.9343235407264	2.41550439243993
5850000000	4.8694686131	-4.73588684171532	-21.1908478898564	-4.83525497700072	-3.01405100828437	2.45431625855872
5850000000	4.9218284906	-4.83738426987916	-18.0056949969417	-5.05198900005669	-2.84183729442726	2.47232774067034
5850000000	4.9741883682	-4.83216729261285	-15.9370032349397	-5.18268396665616	-2.76405241876159	2.46634118897597
5850000000	5.0265482457	-4.6690629973635	-14.7942617352611	-5.11294713454203	-2.75134705314023	2.44062637155562
5850000000	5.0789081233	-4.34586021633401	-14.3229567055244	-4.80598742850588	-2.80099006677702	2.40663185425347
5850000000	5.1312680009	-3.89581848506887	-14.2222353876167	-4.31859410118381	-2.91928748178707	2.3761918241655
5850000000	5.1836278784	-3.39242729537619	-14.0996890324697	-3.77808158750314	-3.10267775834489	2.35597600647286
5850000000	5.235987756	-2.93174525558436	-13.6003174603023	-3.32100989644614	2.96574204362573	2.34500092786729
5850000000	5.2883476335	-2.61021883972721	-12.6873737542286	-3.0593049797064	2.77312877733109	2.33748816309115
5850000000	5.3407075111	-2.50483800771729	-11.6051931292786	-3.07492535646344	2.63693280827094	2.32485710591794
5850000000	5.3930673887	-2.66395130936518	-10.5880406718671	-3.42780160195427	2.56222427939851	2.29698272734728
5850000000	5.4454272662	-3.09118860251809	-9.72475690104985	-4.15407949299062	2.54160897821442	2.23991878442567
5850000000	5.4977871438	-3.7123980982265	-8.98044006451944	-5.24470234591782	2.56489913812683	2.13358353087245
5850000000	5.5501470213	-4.33164223830122	-8.29446671622307	-6.56121539149819	2.61654832887872	1.9497217400452
5850000000	5.6025068989	-4.63693228743692	-7.63031227964363	-7.66421838602174	2.67654554071207	1.6640685908348
5850000000	5.6548667765	-4.41943180033533	-7.04159215845393	-7.85599543956482	2.72151829300334	1.31119654468041
5850000000	5.707226654	-3.80074384079965	-6.63742650499138	-6.9918918291479	2.73145675162437	0.99619325624729
5850000000	5.7595865316	-3.0858543181643	-6.52243336521061	-5.70800190309297	2.6894115624894	0.77830414870491
5850000000	5.8119464091	-2.48132979118428	-6.70661990276448	-4.54329947718296	2.57730362975874	0.642826231217324
5850000000	5.8643062867	-2.03605103549872	-7.00365700175163	-3.70199996842561	2.37725901230439	0.559540842937821
5850000000	5.9166661643	-1.69566819891546	-6.9630561099446	-3.22824919634192	2.0938964103713	0.505619569740925
5850000000	5.9690260418	-1.37957695983455	-6.18427408557505	-3.12384357977141	1.78645889315069	0.466018487552229
5850000000	6.0213859194	-1.04455231906067	-4.84301985146835	-3.38798974261867	1.52913193625621	0.42995250165479
5850000000	6.0737457969	-0.70627806886219	-3.41760939998042	-4.03765928336496	1.34310876782832	0.388546404871628
5850000000	6.1261056745	-0.411818017082111	-2.20894206762879	-5.11150104093663	1.20882586064083	0.33228847248304
5850000000	6.1784655521	-0.204517117906216	-1.31040251362579	-6.68647461205779	1.10101223025748	0.249168436452906
5850000000	6.2308254296	-0.100986143552938	-0.714917732217166	-8.90097972240745	0.999628467856938	0.117663842457778
5900000000	0	-0.881215321263443	-1.18876723333876	-12.5327426252297	2.6367550517124	2.00017380861057
5900000000	0.05235987756	-0.999703251648255	-1.07674542074359	-18.5487254866039	2.53004134673168	1.77624003600119
5900000000	0.10471975512	-1.18005994547034	-1.18871886713216	-28.1875936944407	2.40599902356562	0.162000795971486
5900000000	0.15707963268	-1.39706690561572	-1.51097446078916	-17.2662140081998	2.26713443097824	-0.912928726044619
5900000000	0.20943951024	-1.67451434185868	-2.08091486626774	-12.1644306602854	2.11910477990969	-1.11948705009632
5900000000	0.2617993878	-2.0726227366528	-2.98480299432119	-9.29776923193136	1.96717106232597	-1.25218171489469
5900000000	0.31415926536	-2.6508249526979	-4.34672773289266	-7.55505144138058	1.81485487976817	-1.36984379527542
5900000000	0.36651914292	-3.43693133864956	-6.3290364300464	-6.56873308698803	1.66537178825632	-1.48511820120382
5900000000	0.41887902048	-4.42162064207948	-9.16351852837462	-6.19726510073866	1.52954351520296	-1.60164216604326
