1
Frequency	E Total. dB
4250000000	6.37113485784376
4275000000	6.27611896457107
4300000000	6.51247261370179
4325000000	6.21025618223968
4350000000	6.3479548536069
4375000000	6.53652539925107
4400000000	6.11568757684921
