2
Frequency=4350(MHz)

Phi	Theta	E Total. dB	E(Phi) . Amp dB	E(Theta) . Amp dB	E(Phi) . Phase	E(Theta) . Phase
0	-3.1415926536	-11.5176909110582	-11.5547709837279	-32.2226551031037	2.67050269214807	-2.86312468219848
0	-3.089232776	-11.8429140610296	-11.9332494117212	-28.7072692084498	2.67264474086685	-2.93273368983474
0	-3.0368728985	-12.2456360972325	-12.4367363665722	-25.906065988885	2.68880400737723	-2.900635223994
0	-2.9845130209	-12.6928934443015	-13.0376621321244	-23.8667023939667	2.72125475932774	-2.82413603657533
0	-2.9321531434	-13.1528801415898	-13.6886592840829	-22.5060010700082	2.7741063740258	-2.72373415286763
0	-2.8797932658	-13.5977381037942	-14.3229757776657	-21.7283514550002	2.85312528256337	-2.60864366535717
0	-2.8274333882	-13.9719929892268	-14.8242976693541	-21.4630725647589	2.96376005009981	-2.48618565470067
0	-2.7750735107	-14.2094110116602	-15.0690361520453	-21.6668883101588	3.10468372784843	-2.3669891360061
0	-2.7227136331	-14.2277689095318	-14.9551815318844	-22.3464346715125	-3.0187087462402	-2.26872181646246
0	-2.6703537556	-13.9909067378616	-14.4992626372656	-23.5587700416847	-2.85883049631602	-2.22146793123407
0	-2.617993878	-13.5310286134164	-13.8288859335172	-25.3168664633554	-2.71430224903634	-2.28074291503141
0	-2.5656340004	-12.9402803364658	-13.1106502593709	-27.0891006680878	-2.59124176042275	-2.53759292052118
0	-2.5132741229	-12.3434770824243	-12.4942796985582	-27.0124145643522	-2.48738730091804	-2.96745812105702
0	-2.4609142453	-11.8450708606692	-12.0692091831499	-24.829339984928	-2.39848678037336	3.0121291742708
0	-2.4085543678	-11.5435493972152	-11.902543528679	-22.5487796974565	-2.31944224433323	2.91599998057014
0	-2.3561944902	-11.4935241415707	-12.0150839483102	-20.9564964814783	-2.24684519054469	2.94745940345055
0	-2.3038346126	-11.7266726986615	-12.4131991928308	-20.0766850995922	-2.18022256896218	3.06235399294816
0	-2.2514747351	-12.2502256428477	-13.0985550658383	-19.7596858402375	-2.12082346573215	-3.0330193445818
0	-2.1991148575	-13.0138830087699	-14.0514970806662	-19.7398501124765	-2.07567163324385	-2.7713948180639
0	-2.14675498	-13.8852312579484	-15.2177458111566	-19.6655901381918	-2.05610678330098	-2.4452404422677
0	-2.0943951024	-14.6484673956049	-16.4935552773004	-19.2560711887192	-2.08189065838958	-2.09120621666882
0	-2.0420352248	-15.0487192848418	-17.6133488869012	-18.5557095194764	-2.17392885557766	-1.75465653099249
0	-1.9896753473	-14.9574437117332	-18.1241781674324	-17.8167486346271	-2.3319202211502	-1.45394656953641
0	-1.9373154697	-14.4366961239046	-17.6665716136847	-17.2379898637501	-2.5050630561174	-1.1804940247895
0	-1.8849555922	-13.6239556284731	-16.4271087249025	-16.851779836446	-2.6264088354941	-0.917523678074309
0	-1.8325957146	-12.6292385451677	-14.8755870999359	-16.5671793332787	-2.67487095357086	-0.654385619188358
0	-1.780235837	-11.5403430037275	-13.3296968579694	-16.2552257697604	-2.66383516966352	-0.39414134721161
0	-1.7278759595	-10.4354052450382	-11.910887096235	-15.8407838044286	-2.61110727268925	-0.150360291529603
0	-1.6755160819	-9.36341276696952	-10.6229594287636	-15.3536766111919	-2.5312563465607	0.0624188099959574
0	-1.6231562044	-8.34728185952182	-9.43423469837496	-14.8951651786282	-2.4331592021044	0.238321886952021
0	-1.5707963268	-7.38081347166857	-8.30819702654499	-14.5415062754526	-2.3239832084596	0.381348344542226
0	-1.5184364492	-6.43301685360227	-7.20501651498925	-14.3149722759367	-2.21012563564867	0.500702993297526
0	-1.4660765717	-5.47601180826903	-6.10427960318334	-14.1827545069826	-2.09625435000382	0.606742422897523
0	-1.4137166941	-4.4904909298628	-4.99718231335652	-14.0717816705341	-1.98656587627912	0.707420396807766
0	-1.3613568166	-3.47759007912656	-3.8913341513947	-13.8933451470643	-1.88358805539403	0.805703495512871
0	-1.308996939	-2.44849038087678	-2.79683543517702	-13.5792454044611	-1.78846248915727	0.898068804669423
0	-1.2566370614	-1.42648762959816	-1.73082253009204	-13.1220920337947	-1.70188802966249	0.976511609633926
0	-1.2042771839	-0.434603169195396	-0.7084650604083	-12.5733416611286	-1.62335543770323	1.03424231671643
0	-1.1519173063	0.499211041899305	0.249805109806331	-12.0336704792834	-1.55222703286435	1.06924879213321
0	-1.0995574288	1.37054010375135	1.14518226237441	-11.5907679527341	-1.48776864342831	1.08302835408703
0	-1.0471975512	2.14888379485905	1.94896918577302	-11.3200878723555	-1.42905746785485	1.08096892972903
0	-0.9948376736	2.83599771382762	2.6638172351652	-11.2678121060469	-1.37520475107574	1.0721212947515
0	-0.9424777961	3.42847672770662	3.28571025983421	-11.4742919219534	-1.32528599627611	1.06540846677579
0	-0.8901179185	3.92024568914836	3.80649433616327	-11.9547832497915	-1.27798001467135	1.07419945594956
0	-0.837758041	4.31718892719325	4.23013339594775	-12.7061455402732	-1.23212063433272	1.11564600265409
0	-0.7853981634	4.63447234819586	4.56949328473514	-13.6480853116902	-1.18672370925976	1.21138348991964
0	-0.7330382858	4.88473553635601	4.83496191115146	-14.5479778883775	-1.14083432687584	1.38203793895668
0	-0.6806784083	5.08811458454605	5.04510618669367	-14.9756823356746	-1.09378848992136	1.62120277813537
0	-0.6283185307	5.259366863111	5.21489908057155	-14.6602364382931	-1.04543082867517	1.87193917715684
0	-0.5759586532	5.4137375993793	5.36204803120439	-13.8558956241148	-0.995958731619989	2.07007616884273
0	-0.5235987756	5.55592893393249	5.49589776764192	-13.0681273781287	-0.946842239335272	2.19989050807773
0	-0.47123889804	5.69625892354058	5.63211050655975	-12.6417594824595	-0.899893353641217	2.27700501099699
0	-0.41887902048	5.8275794779204	5.76687726047052	-12.7485338306302	-0.856809373384151	2.32090058606374
0	-0.36651914292	5.94093937139081	5.89125446612149	-13.4994778491816	-0.819496252788949	2.34783068388472
0	-0.31415926536	6.03191839171133	5.9978277993427	-15.0366133902275	-0.789297470114843	2.37136904420143
0	-0.2617993878	6.08548912484999	6.06686231705281	-17.6002797305821	-0.766054814774612	2.41136569242666
0	-0.20943951024	6.09895574721467	6.09172928450729	-21.6932424379629	-0.751025741471454	2.52237443004388
0	-0.15707963268	6.07184320254186	6.07017720577489	-28.0900913394105	-0.742496986983039	2.95830898986198
