1
Frequency	Efficiency	Efficiency . dB
4250000000	0.761436403883113	-1.18366363629327
4275000000	0.724956368071815	-1.39688130912959
4300000000	0.76276512406211	-1.17609172434686
4325000000	0.727140849346365	-1.38381456858832
4350000000	0.723576101125983	-1.40515785815144
4375000000	0.74522847704126	-1.27710557981938
4400000000	0.688926593498281	-1.61827050569897
