2
Phi=0(deg)

Frequency	Theta	E Total. dB	E(Phi) . Amp dB	E(Theta) . Amp dB	E(Phi) . Phase	E(Theta) . Phase
4250000000	-3.1415926536	-13.0891140594663	-13.2890392121991	-26.5578619139233	0.216279697550191	-1.63302667865933
4250000000	-3.089232776	-13.4099079965776	-13.6307197019662	-26.457468265508	0.119791373399904	-1.2934211222426
4250000000	-3.0368728985	-14.6920155825862	-14.9088824614892	-27.8159086292757	-0.0475629870475298	-1.23706936572785
4250000000	-2.9845130209	-15.4191132391479	-15.8195922922648	-25.9698591976364	-0.0716861208901946	-1.08100274706009
4250000000	-2.9321531434	-14.2028093240527	-15.1538582040165	-21.2654741481183	0.00808225102810645	-1.02380985150609
4250000000	-2.8797932658	-12.6952071549801	-14.039681107453	-18.4424347451105	0.013000274620086	-0.982840087157628
4250000000	-2.8274333882	-12.2217413844089	-13.6286578283203	-17.8013855398266	0.0199445212288507	-0.776669315647682
4250000000	-2.7750735107	-11.9311362844023	-13.2551221546778	-17.7353339597186	0.067302530802911	-0.49514682262497
4250000000	-2.7227136331	-11.3188892513244	-12.209239810827	-18.6386944685091	0.00898833868592834	-0.432443602455017
4250000000	-2.6703537556	-10.7974211546611	-11.2247604429192	-21.0794537651346	-0.173828495348487	-0.56306432155978
4250000000	-2.617993878	-11.0792912992424	-11.3735344983304	-22.9163610581957	-0.35649899131213	-0.402044465875692
4250000000	-2.5656340004	-12.4323564549745	-13.0021593578803	-21.5347399223498	-0.480232818755613	0.0543322293007917
4250000000	-2.5132741229	-14.1447854795979	-15.013659483994	-21.5602569775691	-0.5332232951035	0.339803780399061
4250000000	-2.4609142453	-15.396297275848	-15.9584968731813	-24.553302915569	-0.511069085215613	0.858560755743479
4250000000	-2.4085543678	-15.3890872595152	-16.2271310315741	-22.9465492123518	-0.429114623504555	1.49190114101502
4250000000	-2.3561944902	-14.7428717221713	-16.446244085423	-19.6315035713192	-0.330593561224394	1.67199090939664
