1
Frequency	Efficiency	Efficiency . dB
4250000000	0.74917563749238	-1.25416353927148
4275000000	0.714663588846452	-1.45898344057905
4300000000	0.757721165579196	-1.20490581345177
4325000000	0.71989315836365	-1.42731953813418
4350000000	0.705351791807471	-1.51594226079714
4375000000	0.719317322459028	-1.43079480978535
4400000000	0.651208099601635	-1.86280206413665
