2
Frequency=4325(MHz)

Phi	Theta	E Total. dB	E(Phi) . Amp dB	E(Theta) . Amp dB	E(Phi) . Phase	E(Theta) . Phase
0	-3.1415926536	-12.5897317902867	-12.9067276258237	-24.1145732191468	-2.87676303448	-2.69381786743262
0	-3.089232776	-12.3799145025836	-12.677377033185	-24.1713173068387	-2.85096034959599	-3.01779504241097
0	-3.0368728985	-12.1090921982827	-12.4415742351203	-23.4344339434637	-2.81345757259688	2.78226580985043
0	-2.9845130209	-11.6185516984238	-12.2453054694	-20.3350340353846	-2.75857681420852	2.38596291614941
0	-2.9321531434	-10.8547472019323	-12.1224256393938	-16.8209316243344	-2.6849871816973	2.25544747898167
0	-2.8797932658	-9.95598611605524	-12.0855098133633	-14.0723451192101	-2.59586395684139	2.2889607374685
0	-2.8274333882	-9.12425666546546	-12.1320032559264	-12.1371114903789	-2.49728313753526	2.40225407531843
0	-2.7750735107	-8.51899387273672	-12.2339055043684	-10.9232019062194	-2.39756017104006	2.5498834731815
0	-2.7227136331	-8.2563896678797	-12.3538262140817	-10.3979316152378	-2.30456689138204	2.70474549817971
0	-2.6703537556	-8.4195421075933	-12.4466598710332	-10.6065066264027	-2.22661972243752	2.84821955531635
0	-2.617993878	-9.03105271299737	-12.4571428978659	-11.6619148573654	-2.16845877884495	2.96075622354233
0	-2.5656340004	-9.95708898887789	-12.3458539178668	-13.6929719274783	-2.13167914422951	3.00571632536009
0	-2.5132741229	-10.7880616321537	-12.1168276351476	-16.5788763274451	-2.11211541854657	2.88722459503653
0	-2.4609142453	-10.9488937349928	-11.8118464493132	-18.3912009546866	-2.10366602730524	2.47492337805628
0	-2.4085543678	-10.3122426336499	-11.5155050759146	-16.4742314978913	-2.1004968781839	2.10053039735628
0	-2.3561944902	-9.28789415074755	-11.3112501772697	-13.5774850347863	-2.09797073310936	2.03824416942837
0	-2.3038346126	-8.28472490005421	-11.2655633644919	-11.3246875744095	-2.09534215260514	2.13029362339086
0	-2.2514747351	-7.5303893511324	-11.404288253955	-9.82066224951495	-2.09349261285682	2.27132520181572
0	-2.1991148575	-7.17321344166134	-11.7135814574671	-9.05431890917654	-2.09615354129429	2.42121524578006
0	-2.14675498	-7.3060211236094	-12.1420443817522	-9.03488748107158	-2.1072599867799	2.5699151302437
0	-2.0943951024	-7.95974459518491	-12.6075781317733	-9.78368648752541	-2.13274465206522	2.7198919834889
0	-2.0420352248	-9.06319430270033	-13.0165148124127	-11.2991555969274	-2.17803926218921	2.88095477719313
0	-1.9896753473	-10.4065717592508	-13.2806609607434	-13.5574932539794	-2.24373598845345	3.06889387355111
0	-1.9373154697	-11.6445756023198	-13.3549021296656	-16.5187630084899	-2.32723616229947	-2.97769926092809
0	-1.8849555922	-12.4177713852589	-13.2210118269735	-20.142590749459	-2.42103851774555	-2.65166522592006
0	-1.8325957146	-12.5847583387007	-12.8958931005396	-24.1877547585908	-2.51477579152882	-2.11332670049954
0	-1.780235837	-12.2134426949594	-12.4208115857548	-25.5271216502877	-2.60031318506338	-1.19811462594772
0	-1.7278759595	-11.3960579336923	-11.8203555378211	-21.7076169797556	-2.67131800522587	-0.525200515447346
0	-1.6755160819	-10.2602267347773	-11.1349077540464	-17.649575681668	-2.72534417215284	-0.253083293043303
0	-1.6231562044	-8.9590458277043	-10.380181975492	-14.5017408913312	-2.76433779876092	-0.139411458936019
0	-1.5707963268	-7.67436555439119	-9.58967533796362	-12.152335032831	-2.79313089646546	-0.0864452698500525
0	-1.5184364492	-6.53406011267159	-8.79056023344883	-10.4570579136246	-2.81792805942162	-0.0587636518526385
0	-1.4660765717	-5.5891420170352	-8.00711583623359	-9.28550741976091	-2.8448865634954	-0.044518670924836
0	-1.4137166941	-4.82811634154503	-7.25942673820744	-8.50664462440703	-2.8774243140731	-0.0431767741766721
0	-1.3613568166	-4.20338660200286	-6.54983321929065	-7.99765081372449	-2.91672162916533	-0.0599281551212079
0	-1.308996939	-3.66248091528461	-5.8703933326662	-7.65779205937726	-2.96266395942992	-0.100870084020169
0	-1.2566370614	-3.1732729341414	-5.21464573299844	-7.43267198500966	-3.01320877764415	-0.167926200900348
0	-1.2042771839	-2.72731093254051	-4.57175159898746	-7.3361376337985	-3.06656822697463	-0.256210340721324
0	-1.1519173063	-2.34354470461233	-3.94269444296266	-7.45756422435241	-3.1210601064136	-0.355262978751639
0	-1.0995574288	-2.04196375936846	-3.33466799842966	-7.93514652596305	3.10786572961833	-0.451493880963601
0	-1.0471975512	-1.81847012992178	-2.75485269889642	-8.94156234900211	3.05527425152984	-0.527792332564826
0	-0.9948376736	-1.62863930660718	-2.21088321899064	-10.6433028199822	3.00639025808543	-0.554845226925847
0	-0.9424777961	-1.40106401011826	-1.70920368083662	-13.0445898945278	2.96363391588213	-0.463768083670424
0	-0.8901179185	-1.07177029056157	-1.245321899042	-15.1418138049042	2.92995923303826	-0.141484790163909
0	-0.837758041	-0.624333900457821	-0.808343616343264	-14.4454494762517	2.90710209250446	0.283220123085016
0	-0.7853981634	-0.0864879904981915	-0.377373850637131	-11.9717361542021	2.89491684431385	0.468084137124427
0	-0.7330382858	0.493896048888171	0.0710644730663001	-9.8319735738861	2.89050374391015	0.456434528383663
0	-0.6806784083	1.07029431876853	0.554571700760096	-8.43869687433405	2.8886046959973	0.358770670270572
0	-0.6283185307	1.61199873769808	1.08112106677916	-7.77863504032661	2.88337909120628	0.229239882023478
0	-0.5759586532	2.10734959590891	1.64179963247106	-7.82152633391556	2.87067238897926	0.0960202490079261
0	-0.5235987756	2.55874548176661	2.20954202927726	-8.56174419794331	2.84939316549825	-0.0200777090911557
0	-0.47123889804	2.98690658076393	2.76262065509937	-9.99457666530034	2.82232690909849	-0.0915554443671279
0	-0.41887902048	3.39566862752553	3.2685166023652	-12.0023625690706	2.79448710318209	-0.0703031072311306
0	-0.36651914292	3.79364190308162	3.71992661548282	-13.9454310773506	2.7720374820193	0.10863871079496
0	-0.31415926536	4.17149448761209	4.11132324192143	-14.442509486749	2.76021872319595	0.406020539951974
0	-0.2617993878	4.51589865886688	4.44522157420915	-13.4044488006767	2.76119758794873	0.618508654317349
0	-0.20943951024	4.83182260120071	4.74663154813962	-12.2846065425414	2.77436478032283	0.692473453354701
0	-0.15707963268	5.12965364266945	5.04165544725342	-11.8473766131995	2.79570006915372	0.699546413040192
0	-0.10471975512	5.42528848179003	5.35068989535411	-12.2624945525521	2.81893690567768	0.710762545525745
0	-0.05235987756	5.71935338224308	5.66655350839185	-13.4585340717769	2.83746504810332	0.797718552301855
0	-4.4408920985E-16	6.0070851785897	5.97073788210113	-14.7841977718613	2.84719766613169	1.04415912985756
0	0.05235987756	6.27148202744509	6.23607848903513	-14.6335841314435	-0.294446741185858	-1.72461791071327
0	0.10471975512	6.48678480476246	6.43589359033855	-12.850050921314	-0.302003385436764	-1.45710402228774
0	0.15707963268	6.62775016902911	6.55237404242408	-11.0153883343832	-0.312945974967188	-1.35311434191623
0	0.20943951024	6.67725298109464	6.57951241273673	-9.84862016083372	-0.322447377068481	-1.33389756501467
0	0.2617993878	6.6350932196667	6.52638488516015	-9.43436226207752	-0.326389750196999	-1.33541844951296
0	0.31415926536	6.5194934850537	6.41401103233427	-9.67918190932588	-0.322173668491315	-1.31200983762726
0	0.36651914292	6.36683060342428	6.27278964421679	-10.3247776397981	-0.309647434423018	-1.22412881190496
0	0.41887902048	6.2290071194632	6.14224581484959	-10.8088836882708	-0.290890091193567	-1.05341532178808
0	0.47123889804	6.13613458203971	6.0410168877508	-10.5065674352446	-0.270145803808735	-0.849916568131703
0	0.5235987756	6.09351188507907	5.972005104875	-9.49893784565493	-0.252051715905805	-0.706586515842387
0	0.5759586532	6.08142702262737	5.92355686512004	-8.3921116353825	-0.240196064237016	-0.652330901388891
0	0.6283185307	6.04378316827151	5.85221650592069	-7.60629187292367	-0.236496745759872	-0.661506365718352
0	0.6806784083	5.93965982015953	5.72802504399979	-7.28770064460462	-0.240714296651873	-0.70004193017147
0	0.7330382858	5.74006160148441	5.52621017780849	-7.44314701212713	-0.251294530774203	-0.741238130378398
0	0.7853981634	5.41950539251044	5.2177403717134	-8.01037090521465	-0.266607986067718	-0.763345531206054
0	0.837758041	4.99460868985587	4.81004732140151	-8.81378029270201	-0.284244732578516	-0.748132581431648
0	0.8901179185	4.48033884209191	4.30511681068517	-9.54893361565625	-0.302543267588767	-0.687588401878812
0	0.9424777961	3.90813273944651	3.721473196731	-9.85220389888336	-0.319916903774385	-0.596539086709363
0	0.9948376736	3.32350172003832	3.09559527089944	-9.5902301510462	-0.334526935714869	-0.511962222266534
0	1.0471975512	2.75589460469505	2.45313935093249	-8.96152988539188	-0.345427891666655	-0.459004650771518
0	1.0995574288	2.22282123373177	1.81757649136281	-8.27889489888304	-0.3524094933146	-0.434527376012292
0	1.1519173063	1.72460620999112	1.2070859425714	-7.77015415283165	-0.356102054307175	-0.42272007673662
0	1.2042771839	1.22813138545066	0.607810696360171	-7.53001824858894	-0.359294498974311	-0.411265903182834
0	1.2566370614	0.713965297520914	0.0148674359226175	-7.56335901954495	-0.364507593952793	-0.396830733203108
0	1.308996939	0.161869729971531	-0.590935572846908	-7.82011356798812	-0.375020336222998	-0.386217467758587
0	1.3613568166	-0.436836127292952	-1.22750953468677	-8.22404838206133	-0.392762185770728	-0.393621320883687
0	1.4137166941	-1.07683696462722	-1.90407576478776	-8.68542702497752	-0.418919643053604	-0.434590970962852
