1
Frequency	Efficiency	Efficiency . dB
4250000000	0.817158255149964	-0.876938275768983
4275000000	0.784303623419502	-1.05515778579785
4300000000	0.829100475950369	-0.813928355454542
4325000000	0.790978162294451	-1.01835506547754
4350000000	0.793086488662116	-1.00679448873411
4375000000	0.822713383371593	-0.847514378133432
4400000000	0.756085005968864	-1.21429374409083
