2
Phi=90.0000000000002(deg)

Frequency	Theta	E Total. dB	E(Phi) . Amp dB	E(Theta) . Amp dB	E(Phi) . Phase	E(Theta) . Phase
4250000000	-3.1415926536	-10.9053000722449	-24.8116584178791	-11.0856579695312	-0.820596648624569	0.348461775066375
4250000000	-3.089232776	-11.0192470655141	-24.4475028164773	-11.2210891651784	-0.786224144680739	0.381520181448274
4250000000	-3.0368728985	-11.3845996047165	-24.1416815874764	-11.6211087314619	-0.79815665418862	0.436373891886052
4250000000	-2.9845130209	-12.0074459457762	-23.7216320810017	-12.3104351000314	-0.839909324172227	0.526054892644469
4250000000	-2.9321531434	-12.8317484815224	-23.064494147743	-13.264216213994	-0.89236609311358	0.667908975781933
4250000000	-2.8797932658	-13.6848227408275	-22.1832512279122	-14.3464327776241	-0.938095869142037	0.881066685625945
4250000000	-2.8274333882	-14.2347213659206	-21.2038291738494	-15.2089848471811	-0.968520810896035	1.17381626247912
4250000000	-2.7750735107	-14.2114608293833	-20.2888952211149	-15.4420674587618	-0.983854644419622	1.51082091679261
4250000000	-2.7227136331	-13.6986174677291	-19.5619423961092	-15.0017214865018	-0.988147047817364	1.82453293641292
4250000000	-2.6703537556	-13.0253977922372	-19.0938673232983	-14.2589451581475	-0.985167544128209	2.07463492688602
4250000000	-2.617993878	-12.44371196956	-18.9022505760957	-13.5564124495889	-0.97656093583641	2.26413216846901
4250000000	-2.5656340004	-12.0343051927157	-18.9575880951345	-13.0201695375491	-0.961785109515103	2.41067442879297
4250000000	-2.5132741229	-11.7971228851553	-19.194197357448	-12.6700820797822	-0.938669762492215	2.53009166098673
4250000000	-2.4609142453	-11.6745399678441	-19.5176460964622	-12.4541378397029	-0.904949283810215	2.63628684002056
4250000000	-2.4085543678	-11.6111792621255	-19.8319854964584	-12.3202240980692	-0.860233798660154	2.738572058998
4250000000	-2.3561944902	-11.5599293498427	-20.0713456829845	-12.2194058535841	-0.807572425014908	2.84599048073031
4250000000	-2.3038346126	-11.4758987141169	-20.2314179444487	-12.0966234123942	-0.752786007118047	2.96393551830476
4250000000	-2.2514747351	-11.3284675155769	-20.3711179044196	-11.9067109321236	-0.701539879885673	3.09289301942094
4250000000	-2.1991148575	-11.1012787208587	-20.5750704067465	-11.621459890481	-0.656301450254123	-3.05523566565938
4250000000	-2.14675498	-10.7875397830024	-20.9151806724404	-11.2311611924525	-0.616142046879809	-2.92289998681295
4250000000	-2.0943951024	-10.4067500432177	-21.4157151552164	-10.7654224811796	-0.577327548778023	-2.80182110814809
4250000000	-2.0420352248	-9.98260457769352	-22.0423518718845	-10.2616581277035	-0.535277576389196	-2.69689323005067
4250000000	-1.9896753473	-9.53512220608134	-22.6979425103973	-9.75000524295185	-0.486650957519835	-2.60849766918268
4250000000	-1.9373154697	-9.06209853513839	-23.2543702001564	-9.23073903660582	-0.432875072644652	-2.53311916864454
4250000000	-1.8849555922	-8.55008235956104	-23.6113409560053	-8.68765076879454	-0.381069222666829	-2.4663846130396
4250000000	-1.8325957146	-7.98056108049485	-23.7576903874535	-8.09694081793566	-0.341686506666552	-2.40488820643959
4250000000	-1.780235837	-7.34696225125262	-23.7742470673292	-7.44697302150117	-0.322434206355629	-2.34786135803006
4250000000	-1.7278759595	-6.67269016541779	-23.7792924112717	-6.7580761103909	-0.32507312386867	-2.29673351424226
4250000000	-1.6755160819	-5.99206894068354	-23.8525359531896	-6.06373540944229	-0.346587722888254	-2.25354185063378
4250000000	-1.6231562044	-5.34254743407791	-24.0099939244715	-5.40197771563067	-0.381596555619321	-2.22025750759193
4250000000	-1.5707963268	-4.75816302360487	-24.1867040361119	-4.80798476644432	-0.422647179497847	-2.19648504616125
4250000000	-1.5184364492	-4.24581624255221	-24.2717716598686	-4.28920291039334	-0.461673076925783	-2.18115982749976
4250000000	-1.4660765717	-3.79617251715891	-24.148552190261	-3.83640309961509	-0.494006905229151	-2.17204233115038
4250000000	-1.4137166941	-3.3788676523313	-23.7582551271398	-3.41884767457486	-0.520962391586321	-2.16628142453053
