2
Frequency=4400(MHz)

Phi	Theta	E Total. dB	E(Phi) . Amp dB	E(Theta) . Amp dB	E(Phi) . Phase	E(Theta) . Phase
0	-3.1415926536	-13.1055125691369	-13.4666348872585	-24.0861224568306	-0.121431880978212	-0.0326117523122384
0	-3.089232776	-12.914107613684	-13.2747468885637	-23.9002924084851	-0.0961362654253828	-0.218261080899873
0	-3.0368728985	-12.7278322764905	-13.0781145195404	-23.8354581800395	-0.0649491689680227	-0.60551515666593
0	-2.9845130209	-12.3205508773804	-12.8958476194765	-21.3839483537053	-0.025336740319264	-1.07961108468422
0	-2.9321531434	-11.5314576845241	-12.7780464237623	-17.560464315375	0.0240676514973771	-1.30567017954586
0	-2.8797932658	-10.4880595421363	-12.7721692621646	-14.370848817796	0.0846010743157072	-1.32845631385919
0	-2.8274333882	-9.4869375293454	-12.8939125775772	-12.1337808788173	0.158010397836753	-1.25346927777072
0	-2.7750735107	-8.77290182484166	-13.1300533639313	-10.7566560339712	0.246100367648	-1.13291859445392
0	-2.7227136331	-8.47572254477126	-13.4112538852977	-10.1567498448006	0.348278842194696	-0.995028532934076
0	-2.6703537556	-8.66625080249702	-13.6427819638603	-10.3280329850986	0.458829198519491	-0.858144999820779
0	-2.617993878	-9.36696896324433	-13.7421142406988	-11.3403392127523	0.565870976755086	-0.74181126601206
0	-2.5656340004	-10.4853405784359	-13.6950662976247	-13.3049716589566	0.655695626241536	-0.680521224667214
0	-2.5132741229	-11.6711360679199	-13.5483366641832	-16.218716633277	0.720083243974899	-0.761146626019374
0	-2.4609142453	-12.2423577854413	-13.3898870697698	-18.5837013677978	0.758966778957029	-1.14499847560662
0	-2.4085543678	-11.789816015656	-13.3014314456495	-17.1071534207385	0.780166033247435	-1.58850773622347
0	-2.3561944902	-10.709219626401	-13.3468886190184	-14.1271492414969	0.792630121469901	-1.70721276248182
0	-2.3038346126	-9.5770098805164	-13.559476217465	-11.793454411904	0.804263849419119	-1.64632489375029
0	-2.2514747351	-8.72907125775219	-13.9668183606181	-10.2742566587569	0.818236936855621	-1.5266238377278
0	-2.1991148575	-8.33568892638916	-14.5652138285759	-9.51760996385451	0.832693424419941	-1.39440509463484
0	-2.14675498	-8.49108382084669	-15.3403377142139	-9.49601681236642	0.837111849004859	-1.26527688747185
0	-2.0943951024	-9.23815714003653	-16.2531286267304	-10.2009623197494	0.815719749790324	-1.14261537445053
0	-2.0420352248	-10.564177807986	-17.2285965275981	-11.6185528899438	0.74967153560775	-1.0247574397773
0	-1.9896753473	-12.3748360015075	-18.0818765978833	-13.7339841581849	0.624127169753758	-0.909795789141694
0	-1.9373154697	-14.4412219469057	-18.5279213486802	-16.5896216047	0.447565633921795	-0.801633603989369
0	-1.8849555922	-16.2986240896254	-18.3944856466545	-20.4687101475043	0.26191423507277	-0.713915229233366
0	-1.8325957146	-17.3228505084618	-17.8264978643224	-26.9288183426552	0.113924621412226	-0.691525687032768
0	-1.780235837	-17.0935123951245	-17.106684404105	-42.2814196666691	0.0205347475859079	-2.86702618673019
0	-1.7278759595	-15.7955905829403	-16.4288603163731	-24.470334397056	-0.0267707911737908	2.74713614990565
0	-1.6755160819	-13.95950381241	-15.8329518583148	-18.5140330136149	-0.0454581290706213	2.71247519176401
0	-1.6231562044	-12.0886789695153	-15.302635454593	-14.9044463374806	-0.0527324088887729	2.70068140414319
0	-1.5707963268	-10.4859873835043	-14.820127640339	-12.4831205088092	-0.0620065026441729	2.69601536661521
0	-1.5184364492	-9.26343708355451	-14.3601954838136	-10.8702928496235	-0.0805902723500873	2.6948289935206
0	-1.4660765717	-8.40049466301255	-13.9180211748124	-9.83141332315272	-0.110043159230813	2.69139963562168
0	-1.4137166941	-7.82033404147513	-13.5012928289022	-9.18910572574816	-0.148234766978662	2.67717214766702
0	-1.3613568166	-7.42001562454802	-13.0977283268976	-8.78999058041535	-0.19199135638802	2.64275091583899
0	-1.308996939	-7.10479981793871	-12.6917799062791	-8.50891292257892	-0.240189808290188	2.58107352129373
0	-1.2566370614	-6.8263888341325	-12.2393879756682	-8.2987913036155	-0.293651845025234	2.49283992918245
0	-1.2042771839	-6.5959393102293	-11.6911553703886	-8.2034857955192	-0.354462794300979	2.38765581762445
0	-1.1519173063	-6.47722275672563	-11.0111007000151	-8.36185050475924	-0.423599070407256	2.27834323786925
0	-1.0995574288	-6.52310518139877	-10.1872861336896	-8.96521266560682	-0.49862466290624	2.177796800187
0	-1.0471975512	-6.69321631165714	-9.24152639938121	-10.2205665158999	-0.574419321973726	2.10209280469713
0	-0.9948376736	-6.7992931680047	-8.22380140844246	-12.3332895829425	-0.645150676862525	2.0864533074761
0	-0.9424777961	-6.56220277502126	-7.19431781497899	-15.2443093372175	-0.706316922107211	2.22783200936305
0	-0.8901179185	-5.85054625503573	-6.18808053260838	-17.1128846788258	-0.755838047023303	2.6682584088982
0	-0.837758041	-4.79658381899848	-5.21606030049727	-15.1554009548136	-0.794550930879419	3.08550475345673
0	-0.7853981634	-3.62487108499283	-4.27249726896966	-12.2092600865557	-0.824147418712733	-3.10026925249511
0	-0.7330382858	-2.49428505722474	-3.34315606677935	-10.0012355166104	-0.848303086716751	3.11870832273272
0	-0.6806784083	-1.49023864993666	-2.41950947917691	-8.64301235804011	-0.870610910116913	2.99809279717396
0	-0.6283185307	-0.643188547048886	-1.5078215298286	-8.07786007698197	-0.894290472884624	2.86353669322907
0	-0.5759586532	0.0611961095830083	-0.625670043018055	-8.28683350981566	-0.92069656904254	2.73451910217035
