1
Frequency	Efficiency	Efficiency . dB
4250000000	0.463403424574595	-3.34040761076138
4275000000	0.438593820594781	-3.57937491446671
4300000000	0.439742403531633	-3.56801654162234
4325000000	0.407154218210292	-3.9024106145824
4350000000	0.405636771592961	-3.91862682431986
4375000000	0.439551417199156	-3.56990315357531
4400000000	0.412991815392003	-3.84058555039268
