2
Frequency=3000(MHz)

Phi	Theta	E Total. dB	E(Phi) . Amp dB	E(Theta) . Amp dB	E(Phi) . Phase	E(Theta) . Phase
0	-3.1415926536	-16.2083505801606	-16.2141782829677	-44.9341332574212	-1.43959097054277	-3.06361337346678
0	-3.089232776	-16.0531800975969	-16.0593101536878	-44.5594433942322	-1.45741007303184	-1.73019267082532
0	-3.0368728985	-15.801661758439	-15.832065946751	-37.3653639594447	-1.4496960493234	-1.24474954404452
0	-2.9845130209	-15.4650402396715	-15.5552496425721	-32.3353918979291	-1.41909042874339	-1.10659357351359
0	-2.9321531434	-15.034165852625	-15.2267576873598	-28.661570322896	-1.3710235385222	-1.02912165541089
0	-2.8797932658	-14.5112705936502	-14.8392988894542	-25.8929824765969	-1.31165187767392	-0.958084444065769
0	-2.8274333882	-13.9076148990105	-14.375050262317	-23.81986397058	-1.2459512415755	-0.876853089387591
0	-2.7750735107	-13.2560430684368	-13.8315028132779	-22.3182899051843	-1.17618670559011	-0.777918387848069
0	-2.7227136331	-12.5674249250588	-13.1943947245177	-21.2825160173728	-1.10302216566201	-0.65611259324164
0	-2.6703537556	-11.8483320096804	-12.4687821217016	-20.6056388029977	-1.02569285126736	-0.508160760558995
0	-2.617993878	-11.089995188602	-11.663477805001	-20.1662221573544	-0.942844753679889	-0.334096402075785
0	-2.5656340004	-10.29751811896	-10.8083856247605	-19.8452085517229	-0.854415061994102	-0.140146618782557
0	-2.5132741229	-9.47933978983651	-9.92803673737746	-19.5600688267654	-0.761001939789622	0.0609529735972386
0	-2.4609142453	-8.677437819562	-9.06937351558262	-19.317626903969	-0.663559795735671	0.254081754796373
0	-2.4085543678	-7.92648142167485	-8.26532114446797	-19.1726997524811	-0.56365047067143	0.427372385957766
0	-2.3561944902	-7.26244301826073	-7.54840907887002	-19.2193396898539	-0.461941308001319	0.575352110923603
0	-2.3038346126	-6.71134546096995	-6.94388969993349	-19.5398860391937	-0.359109106163097	0.697567621053026
0	-2.2514747351	-6.28753686756093	-6.46860387145732	-20.1772057877708	-0.255908864260226	0.794202785759443
0	-2.1991148575	-5.99984841026434	-6.13497790361943	-21.1375795986498	-0.152928200082405	0.862775905380706
0	-2.14675498	-5.8460059003194	-5.94351484880104	-22.3820675361243	-0.0510473166060929	0.894637761787091
0	-2.0943951024	-5.83323163367892	-5.90342038001472	-23.7834470009272	0.0483029752838213	0.872079685505783
0	-2.0420352248	-5.96431577530779	-6.01826594018496	-25.0491782833034	0.143412684805886	0.771108001764273
0	-1.9896753473	-6.25135032811341	-6.30143993131457	-25.6567382582654	0.232202526974527	0.587736631959606
0	-1.9373154697	-6.70837454829753	-6.77048874233916	-25.1853291983007	0.312718186093988	0.373590858035732
0	-1.8849555922	-7.35612484906103	-7.45459656640142	-23.8499956696494	0.382959499929409	0.19962572142918
0	-1.8325957146	-8.21409026435151	-8.39077512824671	-22.207982846179	0.44026212213692	0.0855163055923612
0	-1.780235837	-9.30170700033204	-9.63422480562404	-20.6265992122012	0.481681997494281	0.014714621017389
0	-1.7278759595	-10.6328469631346	-11.2756714935085	-19.2472141444715	0.500837469165454	-0.0313016994998866
0	-1.6755160819	-12.1734091146456	-13.4521894823063	-18.1070050895412	0.484061527211389	-0.0635645336710687
0	-1.6231562044	-13.7673958663563	-16.4182072923918	-17.169648559007	0.391694618264744	-0.0868102581760519
0	-1.5707963268	-14.9638896135393	-20.4447063955184	-16.4092187224422	0.0916776035048654	-0.102630163816783
0	-1.5184364492	-15.0172905843104	-22.9329961538791	-15.7827549254472	-0.725001051472456	-0.111180486027295
0	-1.4660765717	-13.7479741165033	-19.0668949094216	-15.2589305198303	-1.43394184398873	-0.113216396648938
0	-1.4137166941	-11.7909842585106	-14.7996736660099	-14.8028953617727	-1.68933045900744	-0.110499383311117
0	-1.3613568166	-9.72062897362954	-11.5242972454892	-14.4075725797494	-1.79480415856998	-0.106567798220786
0	-1.308996939	-7.7580367073021	-8.91149010740448	-14.0798489576588	-1.85268666904091	-0.10555736202332
0	-1.2566370614	-5.96584538723745	-6.73794201062215	-13.8473024218173	-1.89488236258889	-0.111674171819336
0	-1.2042771839	-4.35401318272919	-4.88544676722224	-13.7403738768324	-1.93318213208463	-0.127938840964979
0	-1.1519173063	-2.92327465432617	-3.29313302015235	-13.8043801374465	-1.97200474716471	-0.155771384328946
0	-1.0995574288	-1.67081183861184	-1.92774195485261	-14.0783365579999	-2.01305771847866	-0.194668068473018
0	-1.0471975512	-0.590328635828134	-0.766572916481177	-14.5948455557891	-2.05613399149296	-0.24177642468758
0	-0.9948376736	0.32399106845967	0.206091410115768	-15.3975430475773	-2.10026259212093	-0.291625949602782
0	-0.9424777961	1.07899378481344	1.00308367620287	-16.533752970046	-2.14419475431733	-0.334141704253591
0	-0.8901179185	1.6875031767975	1.64135681023542	-18.0720175734294	-2.1860321416566	-0.351946117455578
0	-0.837758041	2.16429106242375	2.13820571139445	-20.0626213440585	-2.22374159055445	-0.311621576734362
0	-0.7853981634	2.52441220754816	2.51030795722379	-22.3669810492259	-2.25571426078481	-0.150143218120952
0	-0.7330382858	2.79449399502907	2.78544138220754	-24.0201351773749	-2.27976891380341	0.200386391482925
0	-0.6806784083	3.00454574098811	2.99472684508515	-23.4575793370944	-2.29434434128179	0.612824008419297
0	-0.6283185307	3.18357213307062	3.16881459929246	-21.5115097979685	-2.2989666602908	0.856903480582265
0	-0.5759586532	3.36150370634438	3.34003693504111	-19.7094010756411	-2.29425011189367	0.943891365039448
0	-0.5235987756	3.55810962745326	3.53096014892871	-18.4956862304151	-2.28257201280073	0.947076295839386
0	-0.47123889804	3.78908904015584	3.75959975947274	-17.9068485784071	-2.26686345067917	0.907899100090866
0	-0.41887902048	4.04782904681237	4.02024931182016	-17.9378957478448	-2.25104263033413	0.84666901205175
0	-0.36651914292	4.32665637147461	4.3044998084261	-18.6072363829575	-2.2374499096617	0.776061647756017
