2
Frequency=3060(MHz)

Phi	Theta	E Total. dB	E(Phi) . Amp dB	E(Theta) . Amp dB	E(Phi) . Phase	E(Theta) . Phase
0	-3.1415926536	-15.6979495901089	-15.702240184983	-45.7527627281173	0.491517426556003	-2.76277880970225
0	-3.089232776	-15.6188954446893	-15.6237097897452	-45.1737733678518	0.472132286630341	2.12568412071957
0	-3.0368728985	-15.4860622542578	-15.5093978004781	-38.195388206253	0.475434987093957	1.66892908086078
0	-2.9845130209	-15.320738996347	-15.384949768564	-33.6545690098456	0.501143508982672	1.55652947211116
0	-2.9321531434	-15.1419029466666	-15.2713330944367	-30.4639459426716	0.545991581905846	1.52043813698822
0	-2.8797932658	-14.9298537140103	-15.1441295735617	-28.104661801456	0.603559441492036	1.5137916902753
0	-2.8274333882	-14.6794704418031	-14.9849981712938	-26.358675547337	0.668428558943781	1.52461768919388
0	-2.7750735107	-14.3670867319781	-14.7499499431108	-25.1045188219506	0.734764496222512	1.55043910338093
0	-2.7227136331	-13.978141246872	-14.4047531523021	-24.2672146367449	0.799136623149509	1.59233950311303
0	-2.6703537556	-13.493033632263	-13.9198001096272	-23.7806097725693	0.859907858806268	1.65322658047642
0	-2.617993878	-12.9084758926845	-13.2985345210236	-23.5685898238234	0.918511347756381	1.73654003562638
0	-2.5656340004	-12.226391866877	-12.5601504478775	-23.5357211865629	0.977847349738097	1.84463836302204
0	-2.5132741229	-11.4757017881331	-11.7526872470525	-23.5667318844727	1.04013164351974	1.97608407425509
0	-2.4609142453	-10.697722106053	-10.9287505626263	-23.553912614876	1.10825038558888	2.12296419554594
0	-2.4085543678	-9.94617490987568	-10.1455875027543	-23.4258170079867	1.18401987778397	2.27185978551463
0	-2.3561944902	-9.26085739444842	-9.44010034850691	-23.1935928211241	1.26761078102047	2.40810118709887
0	-2.3038346126	-8.67372820981543	-8.84046941477481	-22.9142458311233	1.35880239238395	2.52231871360343
0	-2.2514747351	-8.20493030510531	-8.36354250038562	-22.6584723911803	1.45655820909592	2.61181724390247
0	-2.1991148575	-7.86375837571851	-8.01703075308972	-22.4633733540786	1.5590626594278	2.67836074621003
0	-2.14675498	-7.65829022150244	-7.80880160433642	-22.3354782275904	1.66403457712446	2.72606534675326
0	-2.0943951024	-7.59281889422901	-7.74402192106581	-22.2504393278811	1.76883761256631	2.75846356834274
0	-2.0420352248	-7.67798417877422	-7.83544391899158	-22.162623986471	1.8707993163945	2.77861830882493
0	-1.9896753473	-7.92982342762273	-8.10227893391487	-22.0268383060708	1.96744479948515	2.78840893022835
0	-1.9373154697	-8.37007898928027	-8.57150919391309	-21.807001999834	2.05676112281728	2.78896103086579
0	-1.8849555922	-9.0227933810613	-9.27602114454151	-21.4915219850301	2.13741397453196	2.78183531067285
0	-1.8325957146	-9.91119553081109	-10.2553652906194	-21.0922600469979	2.2080446674719	2.76828812302886
0	-1.780235837	-11.0604216192264	-11.5670958980134	-20.6418505838582	2.26689244125317	2.75066936177671
0	-1.7278759595	-12.4921617392767	-13.3032745981852	-20.17843824999	2.30907810955486	2.73115192146967
0	-1.6755160819	-14.204775866046	-15.6288231962119	-19.739959819285	2.32369951668519	2.71184875475124
0	-1.6231562044	-16.1068699296401	-18.8955937255887	-19.3506614629794	2.27521993967886	2.69471182917849
0	-1.5707963268	-17.7715599503049	-23.802008465633	-19.0176694058858	2.01809284326213	2.68090054361196
0	-1.5184364492	-18.1841666098279	-27.3758626594792	-18.7415935876886	0.989471961512758	2.67051656558567
0	-1.4660765717	-16.7687280891607	-21.6125740629086	-18.4937744782941	0.223513957784495	2.66350561498622
0	-1.4137166941	-14.4315020583138	-16.7502763835162	-18.2646847358585	0.0318680787810171	2.65780124948401
0	-1.3613568166	-12.0096727272037	-13.261224081855	-18.023787136858	-0.0358390926737568	2.65201015396119
0	-1.308996939	-9.78287603962062	-10.5339431661174	-17.774054474838	-0.0721603961714263	2.64332684563323
0	-1.2566370614	-7.79751681030652	-8.28680538145323	-17.5220568756104	-0.101347816600128	2.63025159551431
0	-1.2042771839	-6.04964619845706	-6.38931091803957	-17.2857104379042	-0.131213952598225	2.61259133351623
0	-1.1519173063	-4.52391482798762	-4.77012697621092	-17.1111876578336	-0.163730812111115	2.59035106500215
0	-1.0995574288	-3.20320422177593	-3.38680172899765	-17.0338548915852	-0.198612033790756	2.56557496742586
0	-1.0471975512	-2.07386484710924	-2.21300003452383	-17.0867200534773	-0.234902649145263	2.54129396212134
0	-0.9948376736	-1.11844948840468	-1.22445269673426	-17.2959963005264	-0.27064485098858	2.52144534744313
0	-0.9424777961	-0.320183741316146	-0.400531605309896	-17.688395491479	-0.304165509370064	2.50977078565578
0	-0.8901179185	0.341041270521927	0.280667430607457	-18.258465803426	-0.333599719646036	2.51183975783509
0	-0.837758041	0.886037572388571	0.84087824186152	-18.9668906898075	-0.357495770562894	2.53443077704641
0	-0.7853981634	1.34251108527116	1.30849497294738	-19.7354822134137	-0.374516607516451	2.5833223633945
0	-0.7330382858	1.73056836191788	1.70409127481929	-20.4318045279887	-0.384321754484118	2.66050686504554
0	-0.6806784083	2.08243565114636	2.06054402136893	-20.9035677296731	-0.386951474486762	2.75857242465058
0	-0.6283185307	2.41736419483322	2.39781056120162	-21.0579773294554	-0.383887979507401	2.8597865235093
0	-0.5759586532	2.74828030935265	2.72965945692919	-20.9388743213605	-0.377183724698377	2.94410969261266
0	-0.5235987756	3.07597749493352	3.05772183904926	-20.6970158407909	-0.369471171424134	3.00113603441099
0	-0.47123889804	3.40549797834765	3.38781536980693	-20.5057201132786	-0.362590076882566	3.03219959505365
0	-0.41887902048	3.71206154695034	3.69560557821705	-20.5107724171672	-0.358541224767906	3.04615578617642
0	-0.36651914292	3.98678588341707	3.97242465211603	-20.8263190967414	-0.357466812774394	3.05443271973687
0	-0.31415926536	4.20906287671472	4.19752285888595	-21.5524841696974	-0.358972795469945	3.07026815070732
0	-0.2617993878	4.37259913238002	4.36423361810189	-22.7844996184026	-0.361405001201916	3.11143912692475
0	-0.20943951024	4.47437564649459	4.46900208808364	-24.6035342281895	-0.362688789104609	-3.07501318866781
0	-0.15707963268	4.5054938380511	4.50237902761147	-26.9395903709678	-0.361042823376239	-2.86414806064393
0	-0.10471975512	4.49122896314065	4.48926557996435	-28.9575451512567	-0.353591250168888	-2.46050050460614
0	-0.05235987756	4.44105731313535	4.43903863240701	-28.8871187313376	-0.339335870791071	-1.95610713044241
0	-4.4408920985E-16	4.37795227555842	4.37492066423956	-27.184671356088	-0.317680176142286	-1.61286350642452
0	0.05235987756	4.33529761281716	4.33081790624232	-25.5322894787799	2.85228838267949	1.69861266739178
0	0.10471975512	4.32383902244343	4.31804335037061	-24.4258635592418	2.88457544490177	1.77733239990057
0	0.15707963268	4.36250780421564	4.35593117325453	-23.8385884824404	2.91776708259553	1.81577498992176
0	0.20943951024	4.44107565571536	4.43430958857391	-23.6367870207387	2.94790483479159	1.84287412225185
0	0.2617993878	4.54435471332625	4.53778943321298	-23.6642380225528	2.97223191473695	1.87861134124389
0	0.31415926536	4.63470565593184	4.62837610806097	-23.7325749584676	2.98898794813069	1.93717572185274
0	0.36651914292	4.69455117002241	4.68816825116569	-23.6362897768564	2.99835192372738	2.02302440638098
0	0.41887902048	4.69662838582216	4.68960376885529	-23.218500078907	3.00131928192112	2.12617123370855
0	0.47123889804	4.61776857030277	4.60925648735216	-22.46397141713	2.99982869717804	2.22595755311322
0	0.5235987756	4.45818195397097	4.44718618207854	-21.512900666837	2.99611053437987	2.30516853605515
0	0.5759586532	4.21027557325939	4.19574128303802	-20.5508943785868	2.99236716623143	2.35853005439283
0	0.6283185307	3.88028551745818	3.86131757497548	-19.7268358745707	2.99042023459944	2.38922785556047
0	0.6806784083	3.49719974591254	3.4733826976149	-19.1236670754362	2.99200657888047	2.40338839851446
0	0.7330382858	3.06640615139736	3.03789930253892	-18.7761904581385	2.99744276681529	2.40688591343255
0	0.7853981634	2.63421296938744	2.60202028930913	-18.6821452034852	3.00659233050563	2.40445382749353
0	0.837758041	2.21132690310505	2.17688924941185	-18.8133881142988	3.01783619545332	2.39969361244298
0	0.8901179185	1.82446500546502	1.78935934727467	-19.1171479131517	3.02912900132219	2.39561661762718
0	0.9424777961	1.4749060942878	1.44023842968638	-19.5210134578613	3.03779329109232	2.39441333147425
0	0.9948376736	1.16934507479573	1.13555069851814	-19.9369399158887	3.04183669154282	2.39755359359415
0	1.0471975512	0.87457112812433	0.841168051880616	-20.2820981698375	3.03993697360121	2.40486160388484
0	1.0995574288	0.584272364178436	0.550251553301815	-20.4931234430168	3.03193049821791	2.4143789848521
0	1.1519173063	0.257230590982037	0.221087027383982	-20.5583620716863	3.018350099788	2.42305357618341
0	1.2042771839	-0.119139297901078	-0.159004320241272	-20.5109795568815	3.00047338300808	2.42780117379384
0	1.2566370614	-0.559554301067664	-0.604654025807774	-20.4181888498927	2.97931687307767	2.42659269130908
0	1.308996939	-1.07199396116538	-1.12355157716577	-20.3526621035129	2.95616080863079	2.41860870660554
0	1.3613568166	-1.65253615894162	-1.7112297829086	-20.3737837795507	2.9319452049644	2.40397422406111
0	1.4137166941	-2.29122883181979	-2.35710823733911	-20.5144732929156	2.90727219329059	2.38305683533225
0	1.4660765717	-2.97037365813695	-3.04289661127565	-20.7796729840899	2.88335856055744	2.35634919316141
0	1.5184364492	-3.66986896905152	-3.74826689638039	-21.1438062679378	2.86094553141225	2.32448855029679
0	1.5707963268	-4.37706375826308	-4.46092505554605	-21.5611542836012	2.8414594956004	2.28902957372315
0	1.6231562044	-5.08547063335709	-5.17534487709904	-21.971820883473	2.82667047759829	2.25210245513859
0	1.6755160819	-5.81146842425264	-5.90945055697596	-22.3267416130968	2.81828106393289	2.21691180871676
0	1.7278759595	-6.58436927848815	-6.69450906150948	-22.5977237340052	2.8182700958404	2.18659345452711
0	1.780235837	-7.44974988277776	-7.57838248384353	-22.7982400346221	2.82778744845464	2.16274149364692
0	1.8325957146	-8.46244455494459	-8.61868368583765	-22.9802748929499	2.84824984884361	2.14515683858208
0	1.8849555922	-9.68564828064965	-9.88266770463411	-23.2165382508883	2.88091992337386	2.13063905982348
