2
Frequency=3020(MHz)

Phi	Theta	E Total. dB	E(Phi) . Amp dB	E(Theta) . Amp dB	E(Phi) . Phase	E(Theta) . Phase
0	-3.1415926536	-14.5838914498792	-14.5846106744079	-52.3934492671344	-0.833558238230616	-3.04739526766256
0	-3.089232776	-14.6118448470048	-14.6125979341903	-52.2216119209384	-0.844377300088914	-0.689666159057025
0	-3.0368728985	-14.6127147282629	-14.620376743103	-42.1509583973477	-0.834900372114351	-0.506053364674337
0	-2.9845130209	-14.5783170702663	-14.6058450594675	-36.5721720151074	-0.80705954106022	-0.463948995369016
0	-2.9321531434	-14.4783362760098	-14.5469226488151	-32.5280490862335	-0.765393282425362	-0.409813585955113
0	-2.8797932658	-14.2807676464556	-14.4159326101908	-29.4173766403637	-0.714329090258637	-0.333813936268564
0	-2.8274333882	-13.950462795898	-14.1709319725997	-27.0045953667515	-0.657098062446154	-0.237644628274455
0	-2.7750735107	-13.4868442696008	-13.7933415824455	-25.1527680876764	-0.596011119720604	-0.122451385147022
0	-2.7227136331	-12.8833606050132	-13.2533851533966	-23.7625970920683	-0.530954567585573	0.0111793615186258
0	-2.6703537556	-12.1594962186192	-12.5567540451965	-22.743729646368	-0.46099006020784	0.162826351142228
0	-2.617993878	-11.3449504743837	-11.7345143374718	-22.0103329768104	-0.385274528205405	0.330678888576479
0	-2.5656340004	-10.4716271122473	-10.8301694470126	-21.4821036934791	-0.30428801207558	0.510819471033542
0	-2.5132741229	-9.57691479992854	-9.89380435430866	-21.103160064663	-0.218594403462836	0.696322876612021
0	-2.4609142453	-8.7145330912903	-8.98861439685683	-20.8499020229034	-0.129584827709484	0.878797305558125
0	-2.4085543678	-7.92533889019654	-8.15907401037856	-20.7322857018883	-0.0380256964141769	1.0498014615509
0	-2.3561944902	-7.24854774477864	-7.44542323223505	-20.7825402764743	0.0555481774093954	1.20321395775538
0	-2.3038346126	-6.7041577689018	-6.86733693515688	-21.036687903373	0.150961324393057	1.33434414392474
0	-2.2514747351	-6.30611881743255	-6.43896455046934	-21.5167393859471	0.248083610901083	1.43907103898879
0	-2.1991148575	-6.05645580665896	-6.16279938017101	-22.2202497074525	0.346182990672613	1.51197150315952
0	-2.14675498	-5.95266617813554	-6.03719836302542	-23.1024858846944	0.44473796931309	1.54450841766881
0	-2.0943951024	-5.9914665909886	-6.05993681784228	-24.0484821710789	0.541625439802448	1.5254381795735
0	-2.0420352248	-6.17296895523795	-6.23236792451132	-24.8426886135765	0.635139619848249	1.44648465417333
0	-1.9896753473	-6.50490495522693	-6.56402347066517	-25.1950385977663	0.722275015736345	1.3159811922192
0	-1.9373154697	-7.00575415362641	-7.07642612469273	-24.9264132931451	0.800570294115496	1.16648336473727
0	-1.8849555922	-7.69958270569921	-7.7992932568647	-24.1397745393339	0.868106994044461	1.03570782593519
0	-1.8325957146	-8.61842900168179	-8.77594024296823	-23.1016741699404	0.921966769200337	0.938900334009861
0	-1.780235837	-9.80068239724673	-10.0685654296383	-22.0323264983424	0.959365346463798	0.871819142515697
0	-1.7278759595	-11.2844174373894	-11.7703542023258	-21.0371660887376	0.973760739557327	0.824052052722491
0	-1.6755160819	-13.0875338265349	-14.0400132347773	-20.1443602409466	0.949551816264836	0.787626932444113
0	-1.6231562044	-15.0891743986146	-17.1329541778703	-19.3445652031157	0.84230930019068	0.758313938474103
0	-1.5707963268	-16.7058781254966	-21.1966905698081	-18.6140855568997	0.499841349432378	0.734316906626643
0	-1.5184364492	-16.7335760464341	-22.9010858604704	-17.9350774168254	-0.34193421713459	0.715766869966243
0	-1.4660765717	-14.9939475932494	-18.8406863164189	-17.303182157653	-0.960973620341336	0.702622845524403
0	-1.4137166941	-12.6424784294929	-14.7939735851721	-16.7243454178977	-1.17759354666132	0.693807472110056
0	-1.3613568166	-10.3566657147526	-11.6598846596473	-16.2196622313909	-1.26371855342141	0.687778408462643
0	-1.308996939	-8.2921347494841	-9.13641614246755	-15.8204097473965	-1.30808230372574	0.682076717968446
0	-1.2566370614	-6.45170980320871	-7.02050409588016	-15.5612942547841	-1.33985984971419	0.674459885457485
0	-1.2042771839	-4.8171803531834	-5.20807403179575	-15.4684179733311	-1.37000731685242	0.662969146376628
0	-1.1519173063	-3.37398806929394	-3.64404054831964	-15.571676078536	-1.40282159713137	0.646504102769282
0	-1.0995574288	-2.11160562169635	-2.29789266768662	-15.8804327596954	-1.43908852358144	0.626174538729946
0	-1.0471975512	-1.02199277251029	-1.14934057165392	-16.4134397563856	-1.4781356899148	0.60497968009146
0	-0.9948376736	-0.0986675882247098	-0.184824227243246	-17.1666303168837	-1.51834856196629	0.589263561207583
0	-0.9424777961	0.670424282524466	0.612732655202126	-18.1251048180485	-1.55775885490506	0.590192935747286
0	-0.8901179185	1.28510063883798	1.24650525118663	-19.2466718032515	-1.59424956465806	0.62521661491128
0	-0.837758041	1.77382841986187	1.74742110652316	-20.3999694729772	-1.62572055560821	0.71581573527921
