2
Theta=90.0000000000002(deg)

Frequency	Phi	E Total. dB	E(Phi) . Amp dB	E(Theta) . Amp dB	E(Phi) . Phase	E(Theta) . Phase
2980000000	0	-5.94057109285398	-6.38936576040056	-16.0204024180116	0.406316598999127	-0.994739265956903
2980000000	0.05235987756	-5.9807919940205	-6.4411126375787	-15.9561581582154	0.418288272286476	-1.25269857914861
2980000000	0.10471975512	-6.02439711723621	-6.55904307236215	-15.3861582597229	0.431857884118072	-1.49447082984655
2980000000	0.15707963268	-6.0781380016546	-6.75566473549837	-14.4810769102373	0.443399184052354	-1.70009234319725
2980000000	0.20943951024	-6.13762099627342	-7.03654945706639	-13.4199270672926	0.448063149349185	-1.86566581677182
2980000000	0.2617993878	-6.20581086354815	-7.41811896016304	-12.3395867443625	0.439692545307485	-1.99648163604639
2980000000	0.31415926536	-6.27446143174694	-7.90833418644624	-11.3114769067383	0.411158022805558	-2.10011498371225
2980000000	0.36651914292	-6.320512151937	-8.49249422387457	-10.3706176560178	0.354290162588281	-2.18406365047991
2980000000	0.41887902048	-6.31340222965053	-9.12724443363779	-9.52946971576291	0.261127439229712	-2.25306929032401
2980000000	0.47123889804	-6.21771870322994	-9.71216084142518	-8.79247518347554	0.125789305491877	-2.3114250479958
2980000000	0.5235987756	-6.00983916684871	-10.0956716304343	-8.15879374320619	-0.0482340062370042	-2.36198313754688
2980000000	0.5759586532	-5.69504207904252	-10.1492882079984	-7.62355742360807	-0.243090430168662	-2.40656057767671
2980000000	0.6283185307	-5.30848934943604	-9.86634438135603	-7.18014457777207	-0.431472566291001	-2.44682511281202
2980000000	0.6806784083	-4.9126514049288	-9.39294417944191	-6.82667395283084	-0.592582599330728	-2.4837829787435
2980000000	0.7330382858	-4.56826020521177	-8.92551640977507	-6.55195381673805	-0.719355734287451	-2.5176110116242
2980000000	0.7853981634	-4.32972386275927	-8.61802145279547	-6.35384756327325	-0.815726582958522	-2.5488635880336
2980000000	0.837758041	-4.23331462486211	-8.57711672441089	-6.22481663173708	-0.88884437422703	-2.57704632438109
2980000000	0.8901179185	-4.29726277702737	-8.87818206085315	-6.15654293179221	-0.946250030115497	-2.60200933178783
2980000000	0.9424777961	-4.52479031146243	-9.58846637548569	-6.14653987870823	-0.995508447099216	-2.623377801816
2980000000	0.9948376736	-4.89937981947309	-10.8015602741474	-6.18896891897652	-1.04429455736852	-2.64045577319572
2980000000	1.0471975512	-5.37870344194416	-12.6612492983047	-6.27757676231038	-1.10426688139158	-2.65288347869586
2980000000	1.0995574288	-5.89510885599149	-15.4204507529871	-6.40877421272907	-1.19982557927953	-2.66017329560007
2980000000	1.1519173063	-6.36596876851322	-19.5845034970373	-6.5780447510664	-1.40724619365557	-2.66192199781063
2980000000	1.2042771839	-6.71574798034543	-25.0815314810123	-6.77948458053203	-2.05170436521914	-2.65832440548102
2980000000	1.2566370614	-6.92035600826362	-23.8303514377299	-7.00973720464673	3.1390794478149	-2.64977642188208
2980000000	1.308996939	-7.01863233700857	-19.6204363155559	-7.26399837836835	2.73306835899177	-2.63695984849537
2980000000	1.3613568166	-7.08912042167509	-17.1922294439043	-7.53538843016841	2.5931667701966	-2.62126520498436
2980000000	1.4137166941	-7.21148322427816	-16.0683186434563	-7.81684848783857	2.52951213533889	-2.60429445244544
2980000000	1.4660765717	-7.4439675217074	-15.9422547230729	-8.10560080859457	2.49250066888788	-2.58822197830487
2980000000	1.5184364492	-7.80161438938452	-16.7451777408379	-8.39415512428981	2.46153706708042	-2.57502471338123
2980000000	1.5707963268	-8.25178254482123	-18.6157837512513	-8.67073367310115	2.41773321737179	-2.56728782341509
2980000000	1.6231562044	-8.72462864134716	-22.0606562378055	-8.93090747652213	2.31530575480825	-2.56692879666922
2980000000	1.6755160819	-9.10673680881187	-28.3949101264775	-9.15820487388096	1.91732145534246	-2.57572195611864
2980000000	1.7278759595	-9.29398570591802	-29.5741149435626	-9.33489436221962	0.444121471427845	-2.59414021391628
2980000000	1.780235837	-9.25650166012123	-22.951308622542	-9.4460618569103	-0.0509965336023588	-2.62218894017329
2980000000	1.8325957146	-9.04963877409622	-19.3832617385175	-9.47167829024232	-0.147047642019224	-2.65784925425228
2980000000	1.8849555922	-8.78183069186477	-17.5216293207576	-9.40497584500557	-0.156250135877985	-2.69749083144972
2980000000	1.9373154697	-8.54184202430506	-16.7880804352714	-9.24639204709585	-0.125726089278658	-2.73814760352218
2980000000	1.9896753473	-8.3732266249156	-17.0302775928036	-9.00928039168819	-0.0610486006068486	-2.77512779528428
2980000000	2.0420352248	-8.26556634901939	-18.3309020170356	-8.71594203988586	0.0555131524048077	-2.80552285710724
2980000000	2.0943951024	-8.16583458478763	-20.9741458704551	-8.39949427010871	0.295357081153036	-2.82741078108203
2980000000	2.14675498	-7.99051645165238	-24.5614848680657	-8.0872360478145	0.925976448266009	-2.8396613479215
2980000000	2.1991148575	-7.66508651475311	-22.698407701157	-7.80355703471431	1.93531562032515	-2.84220903810276
2980000000	2.2514747351	-7.17056441291828	-17.7148413997191	-7.57166887387148	2.39931012886533	-2.8355697798819
2980000000	2.3038346126	-6.55337604494474	-14.0272340802517	-7.4094239248719	2.58901543555972	-2.82021315669004
2980000000	2.3561944902	-5.89740078990519	-11.4100342716687	-7.33023043521544	2.69092052662349	-2.79741114333244
2980000000	2.4085543678	-5.285265395231	-9.52078068187639	-7.34103328597158	2.75497354350004	-2.76761506645194
2980000000	2.4609142453	-4.78346419174186	-8.16473642363075	-7.45200143757609	2.7987925770561	-2.7316533766492
2980000000	2.5132741229	-4.43015685700428	-7.22411756094061	-7.66814035214732	2.82892285212775	-2.68973083103797
2980000000	2.5656340004	-4.24786155933588	-6.6288475628607	-7.99437495235837	2.84847162527209	-2.64212572756285
2980000000	2.617993878	-4.24604863587022	-6.32738385168835	-8.43965704861738	2.85896709732954	-2.58884712119844
2980000000	2.6703537556	-4.42525738354376	-6.28232415724869	-9.01032179603762	2.86111293008824	-2.52924853023013
2980000000	2.7227136331	-4.77949966510904	-6.46119721461093	-9.71361331168468	2.85511374983577	-2.46240772093385
2980000000	2.7750735107	-5.29736876586637	-6.83017376504393	-10.5642273859802	2.84115683474772	-2.38602569539642
2980000000	2.8274333882	-5.95957196807637	-7.35288474131213	-11.5749759998879	2.81991582919375	-2.29718681003326
2980000000	2.8797932658	-6.73865354158733	-7.9881242551379	-12.7590034220612	2.79318597994412	-2.189530662422
2980000000	2.9321531434	-7.58941962884069	-8.6801157299755	-14.1241658591172	2.76406245816626	-2.05372566832195
2980000000	2.9845130209	-8.45191395913623	-9.37532902796935	-15.6293172642284	2.73720320506531	-1.87308247923477
2980000000	3.0368728985	-9.24021187950842	-10.0112993943567	-17.1268591113186	2.71873872745685	-1.62516714704326
2980000000	3.089232776	-9.84091324816768	-10.5247197880476	-18.2068419364875	2.71490955857251	-1.29546892533432
2980000000	3.1415926536	-10.1513620551183	-10.8693308756975	-18.3221892983701	2.72986266098379	-0.918870303574686
2980000000	3.1939525311	-10.1071769166816	-11.0071098559308	-17.3851177300371	2.76332827733679	-0.581742422601619
2980000000	3.2463124087	-9.73058841438456	-10.9287525795559	-15.9085857991447	2.81021577588216	-0.334288153912316
2980000000	3.2986722863	-9.11885419867423	-10.6603289006893	-14.3652975549058	2.86203223898639	-0.168482915024469
2980000000	3.3510321638	-8.39210176825183	-10.266738295305	-12.9444283936897	2.91032833832986	-0.060264864097107
2980000000	3.4033920414	-7.65322467693034	-9.82291817279153	-11.7068593184811	2.94942297650383	0.0090759632578165
2980000000	3.4557519189	-6.97421317675217	-9.40905875118417	-10.6480347116802	2.97670624449879	0.0517789916492537
2980000000	3.5081117965	-6.39794521764497	-9.0861092467487	-9.75620353732661	2.99219601131989	0.0756187177224093
2980000000	3.5604716741	-5.94559754071588	-8.8951245720592	-9.01753293133528	2.99746671216004	0.0856459816979728
2980000000	3.6128315516	-5.62555386983153	-8.86973220238477	-8.41392937493852	2.99477571988184	0.0853028041091851
2980000000	3.6651914292	-5.44073185146199	-9.03657714661008	-7.93513594085546	2.98683884433027	0.0770912279564463
2980000000	3.7175513067	-5.38648535608601	-9.41944270704183	-7.5696314525292	2.97668710770454	0.0629824565209123
2980000000	3.7699111843	-5.45627118497545	-10.0440019745798	-7.31191590041244	2.96797912284116	0.0445465848697889
2980000000	3.8222710619	-5.63714299291938	-10.945889638688	-7.15233994824163	2.96522099873677	0.0231499201385759
2980000000	3.8746309394	-5.91267335263718	-12.1772213822439	-7.08369757445752	2.97480075694156	0.000117156418993822
2980000000	3.926990817	-6.2561702162593	-13.8095137373031	-7.09509106961686	3.00678925231894	-0.0233147694051989
2980000000	3.9793506945	-6.6366057182544	-15.9227444590054	-7.18125687208282	3.07979175450792	-0.0458031827251708
2980000000	4.0317105721	-7.01733184989291	-18.6012466176514	-7.32988715761432	-3.05183447939984	-0.0660190421936135
2980000000	4.0840704497	-7.36319441345324	-21.6488252994836	-7.52817937345861	-2.7449879704086	-0.0825287592546361
2980000000	4.1364303272	-7.65221977653067	-23.7115117597862	-7.76118603380603	-2.21840620343958	-0.0939542761287511
2980000000	4.1887902048	-7.88671389388469	-23.2690339760621	-8.01433357691744	-1.68219366882734	-0.0991178718151697
2980000000	4.2411500823	-8.07863155100113	-21.9347459395216	-8.26113285989072	-1.34779048326238	-0.0970156742365733
2980000000	4.2935099599	-8.25667320589895	-21.1834699107496	-8.48387685281319	-1.14692871626512	-0.0873537763067844
2980000000	4.3458698375	-8.4308800187691	-21.3846462138817	-8.65663991080094	-0.992715000782433	-0.070631900067619
2980000000	4.398229715	-8.58531101130678	-22.7274826338121	-8.75594715261909	-0.819380234119495	-0.0482204784039458
2980000000	4.4505895926	-8.67487381157457	-25.4898897319067	-8.76625222831924	-0.516765777559962	-0.0224056900921376
2980000000	4.5029494701	-8.63620756095532	-28.5617282951429	-8.68061448504288	0.216053052988808	0.00399074219383048
2980000000	4.5553093477	-8.42628615239861	-25.7931121006658	-8.50665989764836	1.1336395122481	0.0282024298618118
2980000000	4.6076692253	-8.04548039820692	-21.341510985785	-8.25371425593171	1.53069869949907	0.0480727216061747
2980000000	4.6600291028	-7.55167073287098	-18.2323662311149	-7.93980029212949	1.70903580387534	0.0622289719363288
2980000000	4.7123889804	-7.03283428941216	-16.2242873346786	-7.59029454862921	1.81677999892684	0.0704572845401821
2980000000	4.7647488579	-6.55642916794871	-15.0372845513143	-7.22093781951925	1.89926202528903	0.0731595478177142
2980000000	4.8171087355	-6.1704674354403	-14.5496341693329	-6.85202058072542	1.97634011772689	0.071436047256909
2980000000	4.8694686131	-5.88447283571946	-14.7101987680093	-6.49451045427551	2.06110558095926	0.0666243631261001
2980000000	4.9218284906	-5.68797393977751	-15.5521512235529	-6.16090584453721	2.17003441260043	0.060098584418789
2980000000	4.9741883682	-5.55060043862823	-17.1519948143674	-5.86185420797749	2.33194323251064	0.0532632416350859
2980000000	5.0265482457	-5.42862673080397	-19.5427905729206	-5.60038898671974	2.6126440854814	0.0471797660227867
2980000000	5.0789081233	-5.28825333705029	-21.9544513826596	-5.38285218851983	-3.13819254145767	0.0428123655662929
2980000000	5.1312680009	-5.11448049851171	-21.5628986633664	-5.21400017985529	-2.4176047516262	0.0407654369259971
2980000000	5.1836278784	-4.91595658597285	-18.8352907368183	-5.09576512181569	-1.9262916761268	0.0413476642918607
2980000000	5.235987756	-4.7223408483554	-16.3629365873289	-5.03069604913257	-1.65220019728969	0.0446113249041643
2980000000	5.2883476335	-4.56881266612933	-14.6355913079825	-5.01903071118659	-1.46967895984496	0.0503321865578719
2980000000	5.3407075111	-4.48729594915079	-13.5547335517445	-5.06202074623476	-1.31902730240363	0.0580438050913442
2980000000	5.3930673887	-4.49581224265137	-12.9656297361782	-5.16214855155476	-1.171740811431	0.0670683149846782
2980000000	5.4454272662	-4.59405107845364	-12.728348063241	-5.31861960579641	-1.01077440674814	0.0765384431030499
2980000000	5.4977871438	-4.76815180343152	-12.6834669974195	-5.53369139028821	-0.824695203962729	0.085443388806155
2980000000	5.5501470213	-4.98930180033623	-12.6233792082015	-5.81121155668273	-0.612442971602309	0.0927138240941933
2980000000	5.6025068989	-5.22030029388493	-12.3577257380789	-6.15324107267438	-0.385089967229844	0.0971629846081554
2980000000	5.6548667765	-5.42492113127893	-11.7978670040215	-6.56293818709071	-0.16760408814225	0.0975927229452723
2980000000	5.707226654	-5.57941357178128	-11.0060583935622	-7.04632090290316	0.0172248587836156	0.092703682355245
2980000000	5.7595865316	-5.67461207292748	-10.1270172585016	-7.6041568808104	0.159124208998802	0.0811122792059879
2980000000	5.8119464091	-5.72169455913043	-9.28607945559683	-8.24066960368485	0.2597580699198	0.06132018018182
2980000000	5.8643062867	-5.74059140827696	-8.55197653143415	-8.95935601073161	0.326152083446326	0.0315640293909944
2980000000	5.9166661643	-5.74978393482831	-7.94486081437656	-9.7645382758955	0.366044862737204	-0.0103751278669385
2980000000	5.9690260418	-5.76035319155226	-7.46092042265162	-10.6548317545854	0.386819037110193	-0.0672939979041065
2980000000	6.0213859194	-5.77983090335085	-7.08822916463848	-11.6280617632858	0.395121657943178	-0.143062178033183
2980000000	6.0737457969	-5.80539557559553	-6.80810360064002	-12.6632059377032	0.396121846940404	-0.242748431503454
2980000000	6.1261056745	-5.83674278193649	-6.60679761282617	-13.7287091481892	0.394889872127104	-0.373019191349328
2980000000	6.1784655521	-5.86867486418575	-6.4718967582982	-14.7398674547639	0.394629068784782	-0.54065348845459
2980000000	6.2308254296	-5.90287679435732	-6.39965811763569	-15.5650904821603	0.39819815202989	-0.75016858402806
3000000000	0	-5.83944285341512	-6.20927141439912	-16.7208836336325	0.915113162544287	-0.346445726046687
3000000000	0.05235987756	-5.91186512897875	-6.28659449459155	-16.738548505561	0.928202583916088	-0.64528718919121
3000000000	0.10471975512	-5.9779780172591	-6.42505423067079	-16.0736261246702	0.944603519161322	-0.922840904476646
3000000000	0.15707963268	-6.0416320043443	-6.63373745145536	-14.988174211388	0.960826432804761	-1.14950434726877
3000000000	0.20943951024	-6.10518646506272	-6.92399487252684	-13.7541804123328	0.971960711110851	-1.32331258784753
3000000000	0.2617993878	-6.16997125123104	-7.30928462509612	-12.5385927484552	0.971340649635153	-1.45481597621206
3000000000	0.31415926536	-6.23405802508247	-7.80151467377719	-11.4201276635737	0.952487588418273	-1.55572484236104
3000000000	0.36651914292	-6.28033132886554	-8.39559982585314	-10.4193107350955	0.906525131342279	-1.6351900482607
3000000000	0.41887902048	-6.28842770228211	-9.0640095577167	-9.54685971684463	0.825360802247534	-1.69967843466465
3000000000	0.47123889804	-6.22365410733953	-9.71857356899151	-8.79802439757471	0.701088392715038	-1.75374569280252
3000000000	0.5235987756	-6.06113157776971	-10.2164027652496	-8.16620774587849	0.534025370009747	-1.8005352591092
3000000000	0.5759586532	-5.79394946720339	-10.4006221418962	-7.63953032348724	0.337878188240278	-1.84207855713209
3000000000	0.6283185307	-5.45309273917618	-10.2223936879915	-7.21496144454597	0.140419679718957	-1.87999220302275
3000000000	0.6806784083	-5.08822776334855	-9.80038581179944	-6.87897148809212	-0.0332901087060085	-1.91488953139167
3000000000	0.7330382858	-4.76135150246685	-9.33815545712728	-6.62283233510624	-0.172509632825864	-1.94748137070462
3000000000	0.7853981634	-4.5272257436674	-9.00941812140851	-6.44019660019041	-0.279241416985487	-1.97781031588581
3000000000	0.837758041	-4.42478001055212	-8.93639771106865	-6.32155074117085	-0.360866416760215	-2.00527203769768
3000000000	0.8901179185	-4.4753283455539	-9.20525812570699	-6.25703041656106	-0.42569606114002	-2.02984837991207
3000000000	0.9424777961	-4.67985927717007	-9.88634869328612	-6.238470336674	-0.481933997091123	-2.05040295503181
3000000000	0.9948376736	-5.02200090572306	-11.0699566867073	-6.26230780735995	-0.538579237349819	-2.06626977061815
3000000000	1.0471975512	-5.45722333082024	-12.8900764737955	-6.32225698967352	-0.607943677078962	-2.07686910800962
3000000000	1.0995574288	-5.91783955472674	-15.5948999127339	-6.41282509477861	-0.717640333289602	-2.08124813637052
3000000000	1.1519173063	-6.31955558880569	-19.5748923888219	-6.52979800807221	-0.948665021430094	-2.07960451292102
3000000000	1.2042771839	-6.59732639060338	-24.3573680595543	-6.67068360684453	-1.59106114401177	-2.07146761936487
3000000000	1.2566370614	-6.7349744439056	-23.2733540657722	-6.83243077406136	-2.56794293789443	-2.057524315957
3000000000	1.308996939	-6.77701942970724	-19.5573319399968	-7.01223204621412	-2.9766314527384	-2.03875511822964
3000000000	1.3613568166	-6.80060458829903	-17.2965732644993	-7.20641185858202	-3.1282454608882	-2.01639831488596
3000000000	1.4137166941	-6.88488097510473	-16.2694208900916	-7.41655162460211	3.08468545399415	-1.99231160865044
3000000000	1.4660765717	-7.07494009805245	-16.2267093267551	-7.63786388314463	3.04591946880167	-1.96888635774409
3000000000	1.5184364492	-7.38406706721837	-17.1236990850687	-7.871559349884	3.01834211918964	-1.94822338649616
3000000000	1.5707963268	-7.78360025264423	-19.1529235981116	-8.11260201251862	2.98530201220308	-1.93287291783097
3000000000	1.6231562044	-8.21007980648949	-22.9726018197403	-8.3576123586751	2.90986503353393	-1.92524743567082
3000000000	1.6755160819	-8.57210639900019	-31.0079007203419	-8.59696330854221	2.54285366195875	-1.92726815054033
