2
Phi=0(deg)

Frequency	Theta	E Total. dB	E(Phi) . Amp dB	E(Theta) . Amp dB	E(Phi) . Phase	E(Theta) . Phase
2980000000	-3.1415926536	-16.2887672272579	-16.3033801359383	-41.0265480430121	-2.39270161021524	-3.09833925989695
2980000000	-3.089232776	-16.1487166272822	-16.1667232253932	-39.9812432119022	-2.38257599323634	-2.46230125889615
2980000000	-3.0368728985	-15.9589360221999	-16.0006318615026	-36.1566831726173	-2.34236226221705	-2.06812291135145
2980000000	-2.9845130209	-15.7151685477894	-15.8141551505166	-32.1866467632863	-2.27881970510494	-1.87035689260049
2980000000	-2.9321531434	-15.3926837812892	-15.5975366580312	-28.7581300552519	-2.19810451907066	-1.74674194929208
2980000000	-2.8797932658	-14.9713726616756	-15.3315964767355	-25.9623585966802	-2.10750865209594	-1.64442791057694
2980000000	-2.8274333882	-14.456364191784	-14.9971480566655	-23.7715565779432	-2.01136298778029	-1.54181602564414
2980000000	-2.7750735107	-13.8675839035473	-14.569729019075	-22.1275018459167	-1.91178992279453	-1.42812238387569
2980000000	-2.7227136331	-13.2347670286032	-14.038545844387	-20.9569373885791	-1.80971897184718	-1.29651468131694
2980000000	-2.6703537556	-12.5560189277615	-13.3828904022478	-20.1663600130248	-1.70470517077926	-1.14221165787822
2980000000	-2.617993878	-11.8273915335822	-12.6126478352107	-19.6418341173283	-1.59723033902997	-0.964401994158491
2980000000	-2.5656340004	-11.0404255478161	-11.7481427134627	-19.2687256737195	-1.48832953357479	-0.767976964142019
2980000000	-2.5132741229	-10.2164578950488	-10.8379855837798	-18.9667545041569	-1.3793769410771	-0.564631899449803
2980000000	-2.4609142453	-9.40132703124285	-9.94091065902114	-18.7255813521656	-1.27115665509963	-0.369201172247798
2980000000	-2.4085543678	-8.64559848479303	-9.10599033278102	-18.6203278884127	-1.16395653967723	-0.194718548442567
2980000000	-2.3561944902	-7.99514763596969	-8.37606596988575	-18.7537391511441	-1.05692085608996	-0.0471895720445298
2980000000	-2.3038346126	-7.4773354600105	-7.7787467551217	-19.2134174122678	-0.949237419414133	0.071353019758723
2980000000	-2.2514747351	-7.10363869542717	-7.32769211563439	-20.0895111271269	-0.84033131572253	0.159401518792117
2980000000	-2.1991148575	-6.87048612277349	-7.02531428518172	-21.4270137382717	-0.729961304460361	0.21087108539538
2980000000	-2.14675498	-6.76769731669491	-6.86701107319492	-23.2250085875485	-0.619070543477103	0.208511583365118
2980000000	-2.0943951024	-6.78984931342702	-6.85127371975265	-25.3149587548713	-0.509428406338909	0.113925482850337
2980000000	-2.0420352248	-6.9380100229055	-6.98096799979924	-27.0068762188176	-0.403571868006632	-0.120381027027106
2980000000	-1.9896753473	-7.220639937919	-7.26616878846505	-27.0383607294522	-0.304303248541433	-0.442930396445538
2980000000	-1.9373154697	-7.65708886893708	-7.73123900208675	-25.3708349457584	-0.214590440984672	-0.679957983755803
2980000000	-1.8849555922	-8.26804071120467	-8.41036757494391	-23.1839841155325	-0.136571418759819	-0.787642599538886
2980000000	-1.8325957146	-9.0707691393172	-9.35028760947419	-21.1235168134488	-0.0722482572824395	-0.821780877574166
2980000000	-1.780235837	-10.0751358933559	-10.6217166851356	-19.346859882089	-0.0238860441260004	-0.827584109406396
2980000000	-1.7278759595	-11.2522511830327	-12.3200234520242	-17.8682609594669	0.00431224092848072	-0.827455297976665
2980000000	-1.6755160819	-12.5142459577642	-14.6237546650733	-16.6624198060138	0.00129294489072559	-0.830338242275916
2980000000	-1.6231562044	-13.6510394381019	-17.9037881172023	-15.6964077782339	-0.068067908164964	-0.837120756944862
2980000000	-1.5707963268	-14.2809862514529	-22.8732248253369	-14.9273514378807	-0.356049743721516	-0.84813673724919
2980000000	-1.5184364492	-14.0377165044968	-26.1756040170851	-14.3116337914893	-1.42861133669624	-0.85856382699143
2980000000	-1.4660765717	-12.9410514957607	-20.3106933322982	-13.8201417406929	-2.17506934358077	-0.86776105072284
2980000000	-1.4137166941	-11.3319199703025	-15.5149588274016	-13.4197667233969	-2.36547692400253	-0.873356976734871
2980000000	-1.3613568166	-9.53932434010925	-12.0577344525956	-13.1044280255371	-2.43448778867775	-0.877273609156709
2980000000	-1.308996939	-7.7372687932421	-9.33040764908702	-12.8648215685375	-2.47050950676718	-0.881013244007161
2980000000	-1.2566370614	-6.01876653529476	-7.06290987789667	-12.720625283878	-2.49858764361478	-0.888962346734244
2980000000	-1.2042771839	-4.42721663006623	-5.1281379817772	-12.694115048746	-2.52790973639228	-0.905214611194489
2980000000	-1.1519173063	-2.98750911052789	-3.46393807868806	-12.8214076135131	-2.56140077684781	-0.932283799059405
2980000000	-1.0995574288	-1.71059706778922	-2.03530263878179	-13.1348840723324	-2.60002420197237	-0.972224090442894
2980000000	-1.0471975512	-0.603664082042783	-0.822953908041299	-13.680505926749	-2.64307946246514	-1.02474308331141
2980000000	-0.9948376736	0.337738302700881	0.192779176572589	-14.4999271505046	-2.68944884574884	-1.08644449804402
2980000000	-0.9424777961	1.12112083351741	1.02878351959038	-15.6490367670607	-2.73733072235474	-1.15106458434156
2980000000	-0.8901179185	1.7517863924866	1.69658566446865	-17.2341797953301	-2.784458643069	-1.20501145349541
2980000000	-0.837758041	2.24608281515767	2.21631015358775	-19.4084615166887	-2.82868708941222	-1.22195349330433
2980000000	-0.7853981634	2.61662982405666	2.60290427146316	-22.3927758752354	-2.867385074596	-1.13672345000523
2980000000	-0.7330382858	2.89109712774309	2.88525627980498	-25.8249070832075	-2.89845823640598	-0.778208021818924
2980000000	-0.6806784083	3.09350223255527	3.08819838039517	-26.0410784364999	-2.91979962052321	-0.0965368555378645
2980000000	-0.6283185307	3.24628964316533	3.23541483189241	-22.7727724536434	-2.93007583831095	0.296030375346757
2980000000	-0.5759586532	3.37869122727793	3.35847896494062	-19.9531048337472	-2.92927521462355	0.404186549363998
2980000000	-0.5235987756	3.52181805558996	3.49199407673352	-18.12527268535	-2.91907081932336	0.404002935253609
2980000000	-0.47123889804	3.68657551094291	3.65055311342975	-17.1435402071195	-2.90225365728736	0.360657635320729
2980000000	-0.41887902048	3.88680582088933	3.85040831349075	-16.8985069058922	-2.8829130183218	0.298360031266058
2980000000	-0.36651914292	4.11255119033184	4.08153437088724	-17.3648184831172	-2.8649243145079	0.229255899953723
2980000000	-0.31415926536	4.34014082524489	4.31805665521035	-18.607928870817	-2.85083500080145	0.164392385630136
2980000000	-0.2617993878	4.55513423336334	4.54257748253687	-20.8402129794411	-2.84218726197925	0.123357577232791
2980000000	-0.20943951024	4.7286424662949	4.72352746602434	-24.5633012856303	-2.83840302859667	0.166082799290518
2980000000	-0.15707963268	4.84638524923726	4.84510159234883	-30.4476101195416	-2.83807259363287	0.591604028553242
2980000000	-0.10471975512	4.89185273993725	4.89036517509541	-29.7619750804088	-2.8386262510131	1.7448981768827
2980000000	-0.05235987756	4.87206848628496	4.86673022323116	-24.2344437775882	-2.83777439991929	2.07610773498911
2980000000	-4.4408920985E-16	4.7880724022506	4.77616735044182	-20.8384089796699	-2.83267009675268	2.09249694070326
2980000000	0.05235987756	4.65741056362508	4.63758733931235	-18.758597438207	0.320044830746844	-1.10358228850515
2980000000	0.10471975512	4.49697242405664	4.4695080017446	-17.5068909785	0.338480253480187	-1.17412320954802
2980000000	0.15707963268	4.33157587395705	4.29861721337012	-16.8830406074239	0.363751078330754	-1.23771449975576
2980000000	0.20943951024	4.18034781501698	4.14522951569748	-16.7597078544683	0.394218354739246	-1.27953740844399
2980000000	0.2617993878	4.05844660383731	4.02475769525825	-17.0613606611754	0.42655459544411	-1.28323205127556
2980000000	0.31415926536	3.96277090029242	3.93268237245238	-17.6460983982476	0.457391469948369	-1.23030655900869
2980000000	0.36651914292	3.88257152029561	3.85584828214975	-18.2397355409825	0.4836742003864	-1.10466552102842
2980000000	0.41887902048	3.79117188976259	3.76482286964733	-18.3921943822025	0.503666852088408	-0.916874080736564
2980000000	0.47123889804	3.6705588249146	3.63956873892821	-17.8105423045228	0.516674344823713	-0.72380893855563
2980000000	0.5235987756	3.49661274198882	3.45501619784982	-16.7114395353843	0.523712520851332	-0.585533472762884
2980000000	0.5759586532	3.25950942036015	3.2014871524421	-15.5113655265041	0.526361652415556	-0.516379276102328
2980000000	0.6283185307	2.94063508943066	2.861287187496	-14.4814670902489	0.527774127920908	-0.501752392573362
2980000000	0.6806784083	2.55889859658546	2.45527228773104	-13.7159543562976	0.529495988701655	-0.522034019099421
2980000000	0.7330382858	2.11841912326632	1.98992433444951	-13.234657828385	0.534623135787078	-0.561907178941462
2980000000	0.7853981634	1.63274831520409	1.48153325552854	-13.0245324992322	0.545263793063304	-0.610615872646534
2980000000	0.837758041	1.13847897253195	0.969875016020805	-13.0547157707899	0.561756181728937	-0.658874830045157
2980000000	0.8901179185	0.653363146597626	0.475033396545618	-13.3011017301806	0.583932461640992	-0.699948721080097
2980000000	0.9424777961	0.200467403938759	0.0205032090014679	-13.7151860061669	0.609974047960962	-0.728092373902366
2980000000	0.9948376736	-0.2116606710802	-0.386830114406246	-14.242210622819	0.636767767087373	-0.737641725864418
2980000000	1.0471975512	-0.587751571295213	-0.755445501962608	-14.8039984096701	0.661043168850687	-0.727829446324441
2980000000	1.0995574288	-0.947298153042558	-1.10891716480534	-15.320775701081	0.679957730727646	-0.700715044774768
2980000000	1.1519173063	-1.31557558446242	-1.47608630998317	-15.7183863055484	0.692067407228955	-0.663293245413429
2980000000	1.2042771839	-1.71972997681687	-1.88537911968764	-15.9882424754347	0.696726724652122	-0.626109366169804
2980000000	1.2566370614	-2.18135158100021	-2.35901778506334	-16.1516767246481	0.69435189692586	-0.598206694448675
2980000000	1.308996939	-2.7137452709464	-2.90957042654422	-16.2704482551962	0.686290142689471	-0.584807207144176
2980000000	1.3613568166	-3.31811947742421	-3.5365876570005	-16.4108568805254	0.674248158032537	-0.586553169658727
2980000000	1.4137166941	-3.9865584700099	-4.23064579721523	-16.6104213398895	0.659972581864089	-0.600355998613388
2980000000	1.4660765717	-4.70505002168499	-4.97624165300774	-16.8850205403203	0.645877496460119	-0.622344829298179
2980000000	1.5184364492	-5.45760183903193	-5.75673504735711	-17.2255068133212	0.634188223206445	-0.648412717751026
2980000000	1.5707963268	-6.23358447173349	-6.56359686733695	-17.5900864290395	0.627575362249842	-0.674208435706305
2980000000	1.6231562044	-7.029148524607	-7.39686429137219	-17.9344298150612	0.627659179293802	-0.697150707168278
2980000000	1.6755160819	-7.86205966343832	-8.28106236287368	-18.2255516752194	0.635873214603298	-0.71703545421107
2980000000	1.7278759595	-8.76517699001875	-9.25989396357624	-18.4444626246181	0.65256167283452	-0.734654500166917
2980000000	1.780235837	-9.7892665690445	-10.4000239971985	-18.6102225718769	0.677481794852353	-0.752432477175698
2980000000	1.8325957146	-11.0001139743172	-11.7926116267121	-18.7782021391773	0.710565724961973	-0.773541497187403
2980000000	1.8849555922	-12.4821064344716	-13.5706236645996	-19.0244932645869	0.751324282538241	-0.801514585987432
