2
Phi=90.0000000000002(deg)

Frequency	Theta	E Total. dB	E(Phi) . Amp dB	E(Theta) . Amp dB	E(Phi) . Phase	E(Theta) . Phase
2980000000	-3.1415926536	-11.3590950178747	-26.2753369033053	-11.5014119381028	-0.369377027106822	2.96517190387325
2980000000	-3.089232776	-11.5206304101917	-26.1422104307284	-11.6731158130945	-0.203242702065601	2.99967933256332
2980000000	-3.0368728985	-11.8082845575651	-25.6987375476096	-11.9893181839709	-0.0643951989212517	3.05248790790611
2980000000	-2.9845130209	-12.1913296310683	-25.0899208795518	-12.4200533384422	0.0444491210430339	3.1257310503768
2980000000	-2.9321531434	-12.6352886508353	-24.4292181605786	-12.9325721104141	0.129597004442239	-3.06185986781221
2980000000	-2.8797932658	-13.0801442849805	-23.7802098459265	-13.4664674357482	0.200213990426897	-2.9430878728682
2980000000	-2.8274333882	-13.4738502596445	-23.1773195714562	-13.9656584496795	0.26459564695849	-2.80234988323444
2980000000	-2.7750735107	-13.766035986524	-22.6280605282295	-14.370625630622	0.329368313399398	-2.64392816707153
2980000000	-2.7227136331	-13.9325299572393	-22.1249576525543	-14.6466270588805	0.398602982911625	-2.4744407384506
2980000000	-2.6703537556	-13.9679645256086	-21.6584871875408	-14.7782059731316	0.473986654864922	-2.30112599997065
2980000000	-2.617993878	-13.8993634535916	-21.2095341600806	-14.7919092215546	0.555480265075076	-2.13099024010018
2980000000	-2.5656340004	-13.7519262041646	-20.7647244544403	-14.7152709267834	0.641273357269628	-1.96585536343399
2980000000	-2.5132741229	-13.5508574738817	-20.315225805637	-14.5781658865343	0.728467973319876	-1.80686219940233
2980000000	-2.4609142453	-13.306025266922	-19.8611857937847	-14.3909108008144	0.814212241579416	-1.65309293487248
2980000000	-2.4085543678	-13.0235328894355	-19.4094630815996	-14.1576676985593	0.895748976269972	-1.50399051882444
2980000000	-2.3561944902	-12.6989530562483	-18.9717664356054	-13.867422413383	0.971336507267799	-1.35975125745143
2980000000	-2.3038346126	-12.3371150384438	-18.5605766308517	-13.520934299993	1.04025792785238	-1.22138508211394
2980000000	-2.2514747351	-11.9386283259696	-18.1837155253386	-13.1156932077096	1.10272220195016	-1.09034527822835
2980000000	-2.1991148575	-11.5150379201888	-17.8436935149744	-12.6664116887015	1.1597171092273	-0.968486842072378
2980000000	-2.14675498	-11.0811440114463	-17.5530779806029	-12.1899405270344	1.21200799523258	-0.855373142962459
2980000000	-2.0943951024	-10.6434498784119	-17.2994848877853	-11.7001315294828	1.26172150884484	-0.751397665925027
2980000000	-2.0420352248	-10.2173972633673	-17.0816942653397	-11.2184222225721	1.31000980011556	-0.655362862316556
2980000000	-1.9896753473	-9.80545662895873	-16.8983554272726	-10.7491357330267	1.35823689810456	-0.565724564731227
2980000000	-1.9373154697	-9.41180860382219	-16.7466704966962	-10.2987404705966	1.40752411670216	-0.480773734152903
2980000000	-1.8849555922	-9.041570206507	-16.622650741791	-9.87460347855693	1.45871684443463	-0.399202820523638
2980000000	-1.8325957146	-8.6878514102413	-16.521459445539	-9.46931933588352	1.51240639946397	-0.319869089072034
2980000000	-1.780235837	-8.34669765267933	-16.4377176970451	-9.0791701355057	1.56880296513517	-0.241391605770113
2980000000	-1.7278759595	-8.01648426307351	-16.3718706165741	-8.70209109028271	1.62785174907803	-0.163447351572975
2980000000	-1.6755160819	-7.69005076463206	-16.3135237089977	-8.33142440555282	1.68921205034792	-0.0855944382466871
2980000000	-1.6231562044	-7.36407925649967	-16.2649846349575	-7.96289112592529	1.75237203676328	-0.0076336686263368
2980000000	-1.5707963268	-7.03283428941216	-16.2242873346786	-7.59029454862921	1.81677999892684	0.0704572845401821
2980000000	-1.5184364492	-6.6913171096512	-16.1748207954906	-7.21026403705777	1.88136995387978	0.14852703543657
2980000000	-1.4660765717	-6.33398008205647	-16.1188198672504	-6.81613319566545	1.9453042962577	0.226371708273719
2980000000	-1.4137166941	-5.95768394034597	-16.0542845642951	-6.40465688652307	2.00780705159623	0.303570739323664
2980000000	-1.3613568166	-5.56153374899539	-15.975108472588	-5.97549581494695	2.06798896154585	0.379730496088717
2980000000	-1.308996939	-5.14183328139274	-15.8815585882443	-5.52448521027118	2.12519958574646	0.454270507829061
2980000000	-1.2566370614	-4.6996550847418	-15.7793852672615	-5.05228867259838	2.17915378570817	0.526735175010695
2980000000	-1.2042771839	-4.23786053848115	-15.6724470395461	-4.56176755775147	2.22997432328144	0.596209134751767
2980000000	-1.1519173063	-3.76152601808361	-15.5731379414681	-4.05755941836218	2.27753310416832	0.662232561699187
2980000000	-1.0995574288	-3.27805961107831	-15.4849218545105	-3.5475241700939	2.32297154863588	0.724830748460631
2980000000	-1.0471975512	-2.79313725029257	-15.4164668816755	-3.03725540739994	2.36662381583682	0.783692878662635
2980000000	-0.9948376736	-2.31577886331889	-15.3903228503265	-2.53518772818265	2.40903986981415	0.839105826445113
2980000000	-0.9424777961	-1.85062111862633	-15.4108882030516	-2.04628195979184	2.45055331122908	0.89146962082409
2980000000	-0.8901179185	-1.4045568605335	-15.4791840593407	-1.57792169045511	2.49191144758045	0.941206529701363
2980000000	-0.837758041	-0.978551032050249	-15.617350490747	-1.13042236460908	2.53205378490658	0.988953809598952
2980000000	-0.7853981634	-0.575361708609523	-15.821096196135	-0.707121283665766	2.57148814548605	1.03513958120915
2980000000	-0.7330382858	-0.192711732343751	-16.102849883014	-0.305535203547982	2.6086190320948	1.08027844882196
2980000000	-0.6806784083	0.170732743480075	-16.4748221246098	0.0756781994064691	2.64175662750562	1.12439526728782
2980000000	-0.6283185307	0.519148385800014	-16.9378361044333	0.440441036527265	2.66939475155974	1.1674647184773
2980000000	-0.5759586532	0.850967255819543	-17.5142237106475	0.787221894933175	2.68849289311771	1.20903245364013
2980000000	-0.5235987756	1.18429619649564	-18.2040436798571	1.13400843714077	2.69671193753308	1.24907352473638
2980000000	-0.47123889804	1.49532310821997	-19.0302745308888	1.45667256149873	2.68994446863875	1.28614308511607
2980000000	-0.41887902048	1.80747355037655	-20.0129218765534	1.77882011804956	2.6631644860891	1.3204028038424
2980000000	-0.36651914292	2.10123007450996	-21.1558609936473	2.08066629266721	2.61045935634844	1.35063357067912
2980000000	-0.31415926536	2.37777220645675	-22.4624191051515	2.36350041225989	2.52257796354666	1.37638868682105
2980000000	-0.2617993878	2.63076856537851	-23.8943528573947	2.62109122657159	2.38697785108071	1.39755066034253
2980000000	-0.20943951024	2.8546084966038	-25.3340767321597	2.84801303008522	2.18827454659019	1.41396223486091
2980000000	-0.15707963268	3.04990628935245	-26.5134424026996	3.04510133055564	1.91631207467398	1.42584154325165
2980000000	-0.10471975512	3.1993376680375	-27.0489235758505	3.19523408382824	1.58913698564723	1.43323596221674
2980000000	-0.05235987756	3.30988129065793	-26.7535163598315	3.30559917262025	1.26053793729033	1.43677693050571
2980000000	-4.4408920985E-16	3.37045854657293	-25.8496752519019	3.36525821635426	0.981053270310922	1.43680940595519
2980000000	0.05235987756	3.38733817216202	-24.7024276444345	3.38059063845638	-2.37758160304407	-1.70769121908397
2980000000	0.10471975512	3.35425511664752	-23.5412072394858	3.34536960837892	-2.54266562433593	-1.71299165046741
2980000000	0.15707963268	3.27047794391803	-22.465594850869	3.25886994651106	-2.66885654587593	-1.72046776315156
2980000000	0.20943951024	3.14003613797505	-21.5030424907779	3.12510052624722	-2.76642909665906	-1.7295894006415
2980000000	0.2617993878	2.96683466063556	-20.6547966793567	2.94793012293934	-2.84245156826036	-1.74018350728576
2980000000	0.31415926536	2.75442701754375	-19.9133289669447	2.73086642493227	-2.90168070342108	-1.752080188493
2980000000	0.36651914292	2.50656330363002	-19.2652110537106	2.4775862032661	-2.94825178309423	-1.76531667892657
2980000000	0.41887902048	2.22741678974186	-18.7096510711004	2.19227422378196	-2.98520138688155	-1.78015322092398
2980000000	0.47123889804	1.91447862045632	-18.2322251903351	1.87228742976565	-3.01561855501362	-1.79680972398016
2980000000	0.5235987756	1.5861554342839	-17.8331029024876	1.5362264726721	-3.04207906990917	-1.81520597681458
2980000000	0.5759586532	1.23520368344842	-17.4858458231869	1.17650736379267	-3.0671807517372	-1.83606795406565
2980000000	0.6283185307	0.859950647167786	-17.2108856132261	0.791699687211601	-3.09258327368507	-1.85980484608123
2980000000	0.6806784083	0.477490459598045	-16.9828126979233	0.398843779354298	-3.11982224201999	-1.88602287081713
2980000000	0.7330382858	0.0770559263200828	-16.8083768468111	-0.0128375038624053	3.13357343491212	-1.9151608663815
2980000000	0.7853981634	-0.33856128144774	-16.6820444640989	-0.440543659258174	3.1010684032593	-1.94720020289408
2980000000	0.837758041	-0.769046621906743	-16.5994574320982	-0.883988328318436	3.06621034164795	-1.98183745333553
2980000000	0.8901179185	-1.21764712230815	-16.5696943839041	-1.34617283552864	3.02972269855463	-2.01882999693204
2980000000	0.9424777961	-1.68426043185192	-16.5864838312768	-1.82704512288973	2.9926025714666	-2.05779179573415
2980000000	0.9948376736	-2.17018973937462	-16.6516435026111	-2.32776715860603	2.95566815177249	-2.09839084301325
2980000000	1.0471975512	-2.67683299218392	-16.7690444735845	-2.84948318795196	2.91958884143531	-2.14012354950409
