2
Frequency=3060(MHz)

Phi	Theta	E Total. dB	E(Phi) . Amp dB	E(Theta) . Amp dB	E(Phi) . Phase	E(Theta) . Phase
0	-3.1415926536	-13.3428924185716	-13.3860979794803	-33.3869239259303	-0.73816060260844	-0.656578364209188
0	-3.089232776	-13.1952646996652	-13.2726447475245	-30.7254504504553	-0.747581888556416	-0.37003689243815
0	-3.0368728985	-12.9880858814521	-13.1047156239625	-28.7560201945976	-0.740947462745699	-0.202017393744312
0	-2.9845130209	-12.7296936549266	-12.8810600505933	-27.3827054535251	-0.720861000725228	-0.0950592852187299
0	-2.9321531434	-12.4486327858348	-12.6231281370808	-26.4955928375592	-0.688769015223822	-0.0284369645229326
0	-2.8797932658	-12.1654679678383	-12.3480905923683	-26.0187566258327	-0.646650443648911	0.00494697024255159
0	-2.8274333882	-11.9084480122007	-12.0853139606001	-25.8979817127172	-0.594915963521129	0.00579958001634501
0	-2.7750735107	-11.7001275310044	-11.8613824510011	-26.0832188886626	-0.533968843877268	-0.0289721409169219
0	-2.7227136331	-11.5631432075738	-11.704681377074	-26.5028274616594	-0.463131346785443	-0.104843740403442
0	-2.6703537556	-11.5123157881631	-11.6358971450956	-27.0322734611795	-0.381605199865924	-0.227102011045238
0	-2.617993878	-11.5644924037502	-11.6768220869465	-27.4934339605848	-0.287635924568128	-0.39449947886373
0	-2.5656340004	-11.7300236344356	-11.8415361606141	-27.6902671647596	-0.17957029093876	-0.590489993375622
0	-2.5132741229	-12.0099876429756	-12.1329722652849	-27.5506698378453	-0.0548840963105015	-0.785904150873241
0	-2.4609142453	-12.4009871642162	-12.5478002445336	-27.1843825193638	0.0891204760039635	-0.952726644898533
0	-2.4085543678	-12.8984333767171	-13.0797217975188	-26.7829047311635	0.255956178767008	-1.07941332912916
0	-2.3561944902	-13.4722103869727	-13.6933106589635	-26.514241866786	0.44910758556675	-1.16815610029085
0	-2.3038346126	-14.0817662880993	-14.3395868016041	-26.4747072522695	0.671648000759532	-1.22598626897213
0	-2.2514747351	-14.6609289931614	-14.939982830867	-26.72067195222	0.924056091610699	-1.26083735530087
0	-2.1991148575	-15.1428123464472	-15.4164526123882	-27.2849571810029	1.20190281150021	-1.27984917109409
0	-2.14675498	-15.4615490354115	-15.6990542422096	-28.2008722236035	1.49453862236336	-1.2902720951882
0	-2.0943951024	-15.6212463513861	-15.8021773313274	-29.5141115322933	1.78887658884671	-1.30185347537442
0	-2.0420352248	-15.6757096992745	-15.7961099886178	-31.3073385733985	2.07579965316951	-1.33013274690311
0	-1.9896753473	-15.7063926881693	-15.7757136813765	-33.710202429291	2.35358580045779	-1.40896280092166
0	-1.9373154697	-15.7950133213193	-15.8298277501183	-36.7726592793307	2.62834038072353	-1.62328260744248
0	-1.8849555922	-15.9645679572032	-15.9847436595738	-39.3042083898322	2.91195180433103	-2.14185096670129
0	-1.8325957146	-16.1715147116377	-16.2010299533447	-37.8636436465234	-3.06422150626175	-2.77967365575088
0	-1.780235837	-16.2598987356245	-16.3266807953306	-34.4244919951088	-2.72202463219226	-3.09462511262352
0	-1.7278759595	-15.9920527771509	-16.1181333398911	-31.4263022762228	-2.34669681106306	3.07816031707661
0	-1.6755160819	-15.191702991526	-15.374328264378	-29.0449299851704	-1.96444033172176	3.04990168555551
0	-1.6231562044	-13.9125712106724	-14.1252404091492	-27.1192690648811	-1.61237032247562	3.05655901958899
0	-1.5707963268	-12.368000935074	-12.5831667742438	-25.5252495883214	-1.31107154158859	3.07879439600292
0	-1.5184364492	-10.766035453625	-10.9685855216095	-24.1794360620637	-1.06033268161289	3.1076248269227
0	-1.4660765717	-9.21339172356957	-9.39796970657764	-23.0213980122838	-0.850328713448993	3.13827774078154
0	-1.4137166941	-7.76010351032676	-7.9264183262825	-22.011529260237	-0.67120120284552	-3.11528094660851
0	-1.3613568166	-6.40574543859198	-6.5549256511609	-21.1208529292339	-0.515795733705029	-3.08854914555773
0	-1.308996939	-5.15039688529459	-5.28424740277514	-20.3287928252423	-0.379073322272425	-3.06594310703243
0	-1.2566370614	-3.98183618801904	-4.10201255680683	-19.6214381511252	-0.25831950294715	-3.04824931664954
0	-1.2042771839	-2.89899120697914	-3.00715037937207	-18.9901681160555	-0.151133836052761	-3.03572318941708
0	-1.1519173063	-1.90024394089063	-1.99749631886175	-18.4476202089838	-0.0562622539732341	-3.02810927668775
0	-1.0995574288	-0.987627166818167	-1.07542339720801	-17.9745357473838	0.0279591978374504	-3.02466435931386
0	-1.0471975512	-0.163462065803391	-0.242643874135112	-17.5945817721814	0.102973678030357	-3.02419603091405
0	-0.9948376736	0.563952495782446	0.492587979057071	-17.3147007226163	0.170523299454053	-3.02483127417981
0	-0.9424777961	1.20607875290132	1.14209329665013	-17.1429050981861	0.231878882953619	-3.02466470131164
0	-0.8901179185	1.74449018531108	1.68738927144864	-17.0954415139744	0.289169533798453	-3.02126828433885
0	-0.837758041	2.18710317433886	2.13663676675404	-17.185924798747	0.34390759262075	-3.01183710689533
0	-0.7853981634	2.54018242999006	2.49613369027451	-17.420331564853	0.397503486086035	-2.99310686066871
0	-0.7330382858	2.80830858410864	2.77041397997402	-17.8026943080778	0.451229118068418	-2.96140578806577
0	-0.6806784083	3.00633904101566	2.97430838537505	-18.3318512726397	0.505829539556222	-2.91222677440096
0	-0.6283185307	3.15136425851988	3.1247047188738	-18.9812753475373	0.561425065118022	-2.84093601644671
0	-0.5759586532	3.25155605301413	3.22955781384784	-19.7134023426262	0.618125496069795	-2.74293879632893
0	-0.5235987756	3.32377860417028	3.30547117811642	-20.4369421198957	0.675274651237393	-2.61686394009817
0	-0.47123889804	3.39271965672469	3.37709544451879	-21.0549519318321	0.730295821988632	-2.46692224815106
0	-0.41887902048	3.46458551927424	3.45067753998587	-21.4875693749234	0.781595900352098	-2.30573739573838
0	-0.36651914292	3.54073170120926	3.52781431341242	-21.7318215262297	0.826393569555854	-2.15070756073216
0	-0.31415926536	3.63441940228805	3.62216849981252	-21.8678668956713	0.863063549783281	-2.01625504844388
0	-0.2617993878	3.72848944280641	3.7169143272508	-22.0198865893309	0.888878182052836	-1.9090670478816
0	-0.20943951024	3.82707002567292	3.8164657017004	-22.3012442965747	0.903603702328049	-1.82857778050449
0	-0.15707963268	3.91950704555139	3.91024677282014	-22.7967276050654	0.906459852098465	-1.76984263068701
0	-0.10471975512	4.00604458005706	3.99843177461891	-23.5601570737196	0.898716420630434	-1.72554187205108
0	-0.05235987756	4.08322420929835	4.07738370998459	-24.6330390536984	0.881502788210615	-1.68629170370841
0	-4.4408920985E-16	4.14406610770399	4.13989057516394	-26.0287458792652	0.856580510885925	-1.6381102025876
0	0.05235987756	4.19256873920002	4.18977898704032	-27.7310129505681	-2.31558772820136	1.58262967603734
0	0.10471975512	4.22633080774535	4.2245227506746	-29.5802949551962	-2.3483685630064	1.7278211427075
0	0.15707963268	4.23990588119326	4.23862461964001	-31.0621999019202	-2.38267548920208	1.97479655496606
0	0.20943951024	4.23309984738052	4.2318851050002	-31.3005087870762	-2.41530743752938	2.29069747074961
0	0.2617993878	4.20727089957567	4.20567293137533	-30.135689847253	-2.44519757417534	2.55163014163858
0	0.31415926536	4.1549908987436	4.15257216954235	-28.3881890441121	-2.47130559361171	2.69885610726155
0	0.36651914292	4.08167970012753	4.0780360084025	-26.6825688681759	-2.4935642554761	2.76124659711734
0	0.41887902048	3.98057316126917	3.9753613727084	-25.2300077021803	-2.51158217709193	2.77675238484799
0	0.47123889804	3.86109360446332	3.85411388931716	-24.0818619117146	-2.52666143320825	2.77008835072974
0	0.5235987756	3.71715477383165	3.70839864361733	-23.2419435543825	-2.53941956590022	2.7546671176951
0	0.5759586532	3.56077487815832	3.5504913915622	-22.7008051003116	-2.55215258097961	2.7384032220799
0	0.6283185307	3.38890376085422	3.37756628219373	-22.4494420319127	-2.5665245772222	2.72545482333171
0	0.6806784083	3.19474537560967	3.18294670867541	-22.4706663196796	-2.58387507503966	2.71855087257999
0	0.7330382858	2.97715921316277	2.96551208098327	-22.7443161227843	-2.60610991002451	2.71948292849142
0	0.7853981634	2.73308018100608	2.7220784797418	-23.235664140204	-2.63465034372938	2.7294398411337
0	0.837758041	2.45117670460838	2.44109448293862	-23.8961441270475	-2.67011160136275	2.74831940384986
