1
Frequency	Efficiency	Efficiency . dB
2980000000	0.614092441840491	-2.11766247817584
3000000000	0.655110107363774	-1.83685700005625
3020000000	0.651131380275949	-1.86331373993784
3040000000	0.641914184342504	-1.9252302762836
3060000000	0.605170517582448	-2.18122237891319
3080000000	0.569390887506909	-2.44589487552839
